iteration,use_selection,setting,mean_error,variance,dispersion,dispersion_ratio,swd_to_truth,num_samples,run,seed
32,False,Replace,16.764035370467152,31.815282284140917,64.94349535395578,0.5368364786832892,1.3538855179572922,,1,42
33,False,Replace,19.096258646867845,34.75417171290445,72.49539178184622,0.5992620297509323,1.4346595018143549,,1,42
34,False,Replace,21.261199384699804,38.870235034152365,78.4940623265943,0.648848291692523,1.4061452161592585,,1,42
35,False,Replace,22.883429292723267,38.26934104946277,76.60399025981222,0.6332245617522291,1.5361980685028813,,1,42
36,False,Replace,23.573895793490003,44.737789141216666,93.2972390029967,0.7712144377857423,1.518985371322123,,1,42
37,False,Replace,22.86231883843402,46.27105182142601,93.90599190292255,0.776246516231833,1.3113397184073727,,1,42
38,False,Replace,28.88341452302198,48.4641219875694,93.87378306164496,0.7759802712316264,1.588362718600132,,1,42
39,False,Replace,26.45054413894792,43.927122846767915,88.52786573884288,0.7317898035756496,1.4459350206196184,,1,42
40,False,Replace,20.43812864638817,54.62600813160632,109.58637222946558,0.9058638106665919,1.3550173987912493,,1,42
41,False,Replace,18.911251518851625,48.56080147470114,98.82088103577641,0.8168740149646883,1.35419295939528,,1,42
42,False,Replace,17.18560026550525,46.5745172017041,90.18458640057631,0.7454846021287528,1.2155364362499608,,1,42
43,False,Replace,15.585321829901211,41.729190673781865,85.0461153938661,0.7030089289912974,1.303678349332725,,1,42
44,False,Replace,15.991897815171171,37.37817216988809,73.69363188581859,0.609166932382485,1.3394550859487568,,1,42
45,False,Replace,17.49771914914032,38.200829604248035,75.46639859518486,0.6238209917705154,1.3486888183092796,,1,42
46,False,Replace,18.218022606553827,35.978125840220265,71.24265236958873,0.5889066244694837,1.410368536276419,,1,42
47,False,Replace,19.689331552586935,32.81726373714157,66.90759619828863,0.5530721459399376,1.3598372542196095,,1,42
48,False,Replace,18.13253327287169,30.434210405292983,61.192963612528835,0.5058338010127392,1.4068097130370583,,1,42
49,False,Replace,16.82850531538229,27.88814595259919,58.30724330757922,0.4819798350607872,1.3840326777775707,,1,42
50,False,Replace,17.515432938388514,24.47903012865204,48.06908377189461,0.3973490728361931,1.4454568550691267,,1,42
51,False,Replace,15.549804992756794,21.757286109288984,43.275331046304544,0.3577229129127353,1.4167849779182449,,1,42
52,False,Replace,15.387484691638369,23.885093226113348,46.79384052261376,0.3868076461439991,1.2639800640138215,,1,42
53,False,Replace,15.330975093887098,24.785664596135305,48.83122656661162,0.4036491041471009,1.3246248564655203,,1,42
54,False,Replace,15.669065888116346,26.943354051003613,52.71366560996252,0.4357421550889311,1.504306346003687,,1,42
55,False,Replace,17.31206339708983,24.409716776028663,48.538276849657315,0.40122752068252326,1.40329055804114,,1,42
56,False,Replace,17.875280235591827,22.7764671304381,45.4542519069312,0.37573432723180034,1.260280494366558,,1,42
57,False,Replace,19.629866369863567,25.95996754417692,51.70677066758454,0.4274189514744019,1.4805377284768895,,1,42
58,False,Replace,20.433913770021526,26.10824054809869,52.76962236333568,0.4362047052839225,1.4331287085010516,,1,42
59,False,Replace,19.293834746307798,28.177318564143818,54.73742822525717,0.45247099898876114,1.5536543274919357,,1,42
60,False,Replace,19.63290413021093,23.518645929873852,46.89542321528411,0.38764734987000116,1.5131627701696386,,1,42
61,False,Replace,18.95212409315637,22.070359301619327,44.82442913466649,0.3705280808261464,1.5242627102277382,,1,42
62,False,Replace,16.47399224894455,24.801298438432102,47.63432495578576,0.39375526577908376,1.2366814429723734,,1,42
63,False,Replace,15.633886441544192,17.296468645375164,34.336110195270166,0.2838294487915556,1.3932475409104383,,1,42
64,False,Replace,15.508169369597896,18.173255876999544,35.952992658118106,0.2971949364831136,1.3305629839264967,,1,42
65,False,Replace,16.66591668432519,19.9361904833659,38.986694221909076,0.32227214638697405,1.5429860224364327,,1,42
66,False,Replace,19.24855688696534,19.760992496779497,40.508538555574525,0.3348520290794031,1.6275634010985005,,1,42
67,False,Replace,17.9300027507653,18.63412970919663,36.295643631635826,0.30002736090126514,1.3145183307876405,,1,42
68,False,Replace,17.162926711851764,16.600617114599324,33.65064473122944,0.27816324828958006,1.547253875795083,,1,42
69,False,Replace,17.492648508792186,17.25722914650301,34.49538512607892,0.2851460485916107,1.4340065182114148,,1,42
70,False,Replace,17.021903008619493,18.112214560647526,36.402547682629994,0.30091105208511504,1.4869008378216426,,1,42
71,False,Replace,17.001591230436414,18.940988361419446,37.20670669719625,0.307558398233152,1.4771632709232734,,1,42
72,False,Replace,16.71263897932218,16.241128248273903,32.25721741248249,0.2666448874280308,1.4389539072658923,,1,42
73,False,Replace,16.77417718345434,16.515892041663818,32.52976859923111,0.2688978523871484,1.6133352230827085,,1,42
74,False,Replace,16.464796969634378,16.26255047661935,32.89126238354458,0.2718860354096213,1.4984283880783167,,1,42
75,False,Replace,17.09221579887062,13.334711197599274,26.976572956952975,0.22299397890771774,1.5636705904450368,,1,42
76,False,Replace,17.187524298827416,13.871337140075578,28.48321374550183,0.23544818592501704,1.438970640311664,,1,42
77,False,Replace,16.902375990247624,13.513755718348362,26.99120138189624,0.22311490051953467,1.3903948513139066,,1,42
78,False,Replace,16.539957721058098,12.40355973320898,24.722032571123115,0.2043574778204007,1.5391695702961152,,1,42
79,False,Replace,15.65784520371875,10.757688289926492,21.651217285747997,0.1789734781526467,1.6000841369787318,,1,42
80,False,Replace,15.703075962833186,9.323052645447873,18.896561533817028,0.15620291913374082,1.6296645671851218,,1,42
81,False,Replace,15.19073006604755,9.688181841677201,19.08185684370394,0.157734608814656,1.6019272544417749,,1,42
82,False,Replace,15.118507835622681,9.490584060530427,19.20823240417681,0.15877925555727626,1.67234806327313,,1,42
83,False,Replace,15.561147312171636,9.714684864469898,18.93509388295862,0.15652143556892537,1.55711261724259,,1,42
84,False,Replace,15.845063610258892,8.679846981852185,17.010784314451044,0.14061469129801907,1.5812619380410695,,1,42
85,False,Replace,15.06637820458023,8.3731852185328,16.81128141562266,0.13896555872345684,1.6650362695467003,,1,42
86,False,Replace,15.38496882534943,9.742488441216784,19.34077684686219,0.15987489556698703,1.6707630090475025,,1,42
87,False,Replace,15.073655795890264,10.682654319468073,21.561302246324527,0.17823022168205352,1.488424764843836,,1,42
88,False,Replace,15.951409214183084,8.499789213629912,16.54373096518439,0.13675393089374752,1.5851170216258383,,1,42
89,False,Replace,15.667548625067404,8.82096354830227,17.894330744638005,0.14791827038241565,1.6452101198717004,,1,42
90,False,Replace,15.967427691648695,6.740988358546951,13.797158193435875,0.11405018747499936,1.6887715115286577,,1,42
91,False,Replace,15.100258242118247,5.59955111709614,11.292391973291323,0.09334526744846511,1.7167665265566419,,1,42
92,False,Replace,15.334616506602258,5.938410530837569,11.857963714658748,0.09802040143107064,1.6596003431826327,,1,42
93,False,Replace,15.098821428669558,6.697380608952448,13.622308009683547,0.11260483938538489,1.647824081805107,,1,42
94,False,Replace,15.02375915811722,6.061816792167985,12.030741039715474,0.09944861483834487,1.6591966381266066,,1,42
95,False,Replace,14.866036137128013,5.7473132539243315,11.343282443387674,0.09376593868915153,1.6090940314110627,,1,42
96,False,Replace,14.471833909224777,5.118252615599458,10.220629348140902,0.08448585403786456,1.6087143620639224,,1,42
97,False,Replace,14.328407603187854,5.430062745887651,10.738554612785986,0.08876713230565403,1.6806554491566241,,1,42
98,False,Replace,14.334416435913996,5.417318084561414,10.619708404647957,0.08778472475992598,1.7723059752232206,,1,42
99,False,Replace,14.219961554670038,5.140127509228391,10.11573437485906,0.08361877030944352,1.7418835316416694,,1,42
100,False,Replace,14.014658640215721,5.181319486190979,10.106921565473492,0.08354592178886314,1.7438064405086913,,1,42
101,False,Replace,13.96776774837284,4.854062329389674,9.7128593621757,0.08028852142185809,1.66487350731266,,1,42
102,False,Replace,14.239296891469731,4.8054360341465285,9.642659869822356,0.079708237775668,1.8742792251306089,,1,42
103,False,Replace,14.079741760000497,5.05126774437498,9.853820412691535,0.08145373486745391,1.690481902314157,,1,42
104,False,Replace,13.924821360997834,6.18131247719589,12.448110130192948,0.10289867479618985,1.722932813561565,,1,42
105,False,Replace,13.94894292867103,7.238277846500036,14.526524565586328,0.12007928204037842,1.6898261983126202,,1,42
106,False,Replace,13.765579054833076,7.306808586407999,14.281501955399662,0.11805387403710582,1.6325188296344058,,1,42
107,False,Replace,13.964612679660318,7.014509639431483,14.234505302403932,0.11766538990075588,1.5574174122577094,,1,42
108,False,Replace,13.98180368324189,6.394187349005758,13.338653781477156,0.11026009436967532,1.612069345465966,,1,42
109,False,Replace,14.17720274353727,6.5463768102368345,13.463785822971596,0.11129446192504336,1.58913028359517,,1,42
110,False,Replace,14.025685950835044,6.840556644248701,13.62053225034969,0.11259016058833861,1.6443274216897086,,1,42
111,False,Replace,13.940782594256245,6.937681473932121,13.602404430215998,0.11244031224596444,1.6389524550707013,,1,42
112,False,Replace,14.131312300987167,8.229443472493626,16.898792553181345,0.13968894403982343,1.6687369150693483,,1,42
113,False,Replace,14.225737523150926,8.59636550311708,17.59984887804988,0.14548402184938497,1.593914442077244,,1,42
114,False,Replace,14.117862877546466,9.05331173150069,17.960127923643846,0.14846216358822906,1.4329027562640682,,1,42
115,False,Replace,14.628158921272938,10.370957912813761,19.662984459446292,0.1625383308995305,1.5214150731657528,,1,42
116,False,Replace,15.444787010736352,8.521290302417201,16.624649688053488,0.1374228219352265,1.7239071761877862,,1,42
117,False,Replace,15.206801810411134,8.965613363787982,17.668819236832,0.1460541452210994,1.4861323746166502,,1,42
118,False,Replace,14.898675150089034,6.948596803853709,13.648122565135347,0.11281822788521831,1.6545879425009709,,1,42
119,False,Replace,15.754207798431283,8.368225680322494,17.37884681453638,0.1436571726951825,1.55178498177273,,1,42
120,False,Replace,15.364313838350942,8.218579947394128,16.77712703531962,0.13868323149186018,1.6439276953627806,,1,42
121,False,Replace,14.162902125309364,7.498114490157866,15.251001625421543,0.1260679605303339,1.7849191873206696,,1,42
122,False,Replace,14.154220453767893,6.797800823898779,13.684110309242877,0.1131157100844308,1.6277784922200176,,1,42
123,False,Replace,13.903919366014765,7.156273731241291,14.227268897368859,0.1176055722673473,1.749491400201247,,1,42
124,False,Replace,13.768721452989471,7.327053923358634,14.5172833466549,0.12000289219713313,1.6453407288508068,,1,42
125,False,Replace,13.803334677113089,7.184435520963947,14.739604643840522,0.12184064641203868,1.6109052549496905,,1,42
126,False,Replace,13.871989189148518,7.49706744955396,14.998396486600802,0.12397987376378801,1.5948010162371524,,1,42
127,False,Replace,13.809146727318845,7.324658267475099,14.881048580103997,0.12300985149194607,1.5394588399313263,,1,42
128,False,Replace,13.596961260879015,8.874217849531213,16.990637111103524,0.14044815031279106,1.5259340135848596,,1,42
129,False,Replace,13.655694331893848,8.629710454410803,17.092495556721172,0.1412901334701728,1.7002748969977208,,1,42
130,False,Replace,13.78853846399763,9.743676393388872,19.49447346425026,0.1611453838647672,1.4978215351120432,,1,42
131,False,Replace,13.946930965388942,9.668245795268495,19.956896826830942,0.16496787183335757,1.4428321183703674,,1,42
132,False,Replace,14.103212111091223,12.95814539676773,25.507369834154026,0.21084923944435535,1.5355901719380216,,1,42
133,False,Replace,13.898121031354343,14.006488115406206,28.30874897010494,0.23400602370125814,1.5041573521438707,,1,42
134,False,Replace,14.108822804833997,11.189162349502334,22.358719227734184,0.18482183677774675,1.573831846932167,,1,42
135,False,Replace,14.508314832149246,11.293376300989136,22.489466673252252,0.18590262243405004,1.7820079353305591,,1,42
136,False,Replace,13.846163818280463,14.427326388437187,28.801659865140852,0.23808052797229426,1.6086419750056584,,1,42
137,False,Replace,14.253529271706043,12.740064544488984,25.5208202104198,0.21096042306008359,1.5809640466101749,,1,42
138,False,Replace,14.437899165141037,14.521362238268765,28.458534298570093,0.23524418046897444,1.5696224891066233,,1,42
139,False,Replace,14.068970902646237,12.602137997348295,25.156352580118128,0.20794765760637945,1.5098984495883179,,1,42
140,False,Replace,13.785007209865778,12.829888234070943,25.23301112474047,0.20858133312587146,1.4689923354942886,,1,42
141,False,Replace,14.15386548487283,12.427342879991059,25.387688371890206,0.20985992751380397,1.5149274199745686,,1,42
142,False,Replace,13.884838913758031,10.57021852508656,21.143525160828233,0.17477678915228229,1.5118163145383103,,1,42
143,False,Replace,14.242598044146952,11.893580564696563,23.627206417435698,0.19530741647226105,1.530471038299818,,1,42
144,False,Replace,14.730383596572864,14.38197594752384,27.27107843644778,0.22542842262996027,1.6371754485803764,,1,42
145,False,Replace,14.108163949331031,16.68769523250507,33.84281971878016,0.27975180682104583,1.425966108715218,,1,42
146,False,Replace,14.306051309368508,18.273182508923497,36.97995512306995,0.30568402242497583,1.4155914862137327,,1,42
147,False,Replace,13.798192915383249,17.45196331223469,34.937513495437585,0.288800773913044,1.5382057103464701,,1,42
148,False,Replace,13.729201971560377,19.160430482758173,37.06974787197709,0.30642626801665335,1.2837148357627526,,1,42
149,False,Replace,13.661469307621543,23.96515332519477,47.48917487720783,0.39255542495376805,1.3355435253881875,,1,42
150,False,Replace,13.607682520119745,23.371970347014397,46.23949774620705,0.3822253331279262,1.3827016303633903,,1,42
151,False,Replace,14.533363912613694,27.4091756266674,55.51820292649616,0.45892504552527247,1.3982697401779576,,1,42
152,False,Replace,14.445732028457579,26.74071545199354,53.14845193988919,0.43933618958099746,1.408234131445158,,1,42
153,False,Replace,14.264413059373354,21.204370883335287,43.025796589320024,0.3556602090427386,1.4301856976751566,,1,42
154,False,Replace,13.846357534413444,24.788043865567236,48.32056335841734,0.3994278555526729,1.4450088020333323,,1,42
155,False,Replace,13.657602508228802,20.746448805317193,40.53886210146136,0.3351026898346698,1.3301425302489238,,1,42
156,False,Replace,13.672827943176308,19.873570723459036,38.23540924074958,0.3160618680276843,1.4748811436400922,,1,42
157,False,Replace,13.698958989006279,22.454396712992985,44.39051371714886,0.3669412454777105,1.4486595429895646,,1,42
158,False,Replace,13.643847620496338,21.37275399378706,42.054851161409154,0.34763417161324006,1.445603529701094,,1,42
159,False,Replace,13.680028758074188,22.185610597708504,42.76885149734365,0.3535362473181692,1.376818161499537,,1,42
160,False,Replace,13.767863779619558,17.39914163611982,33.05264753389825,0.2732200787245899,1.3690521200378272,,1,42
161,False,Replace,13.74712386692476,15.804596748785068,31.570620682088922,0.26096933564242014,1.461064320250528,,1,42
162,False,Replace,13.689082019406168,15.523129549279158,32.07810713122335,0.26516432448384253,1.606393063716463,,1,42
163,False,Replace,13.674836730036425,14.89598000863139,28.858799491010828,0.23855285603807105,1.423055494303203,,1,42
164,False,Replace,14.599029559076987,13.787045190891664,28.50804681822333,0.23565346128388154,1.5230103195695908,,1,42
165,False,Replace,13.926239744541151,12.456797246325449,24.109897734849735,0.199297443583048,1.614253344064771,,1,42
166,False,Replace,13.731287142150506,13.322669482562947,27.10202635652744,0.22403100287600497,1.4532862495840941,,1,42
167,False,Replace,13.768087326734646,11.845588847845832,22.913120647733667,0.18940463455398948,1.5650296623738003,,1,42
168,False,Replace,14.056271782149116,14.665960623118755,29.930431636235042,0.24741119087438573,1.535163979774518,,1,42
169,False,Replace,14.690417749747635,15.41734498990814,30.47881720700005,0.2519442603860544,1.5807954133179065,,1,42
170,False,Replace,14.715741154197328,16.309737375207128,33.548028961829466,0.277315004935849,1.4451041574319832,,1,42
171,False,Replace,14.498082121729393,21.469467105285176,42.89394810073472,0.354570321934783,1.4553106532300824,,1,42
172,False,Replace,15.138262855238446,19.827064823955276,39.46527072798226,0.32622815960893914,1.5215745330293946,,1,42
173,False,Replace,14.808665586305393,16.875057302521746,33.85800863019252,0.2798773615309241,1.4881709093303188,,1,42
174,False,Replace,15.260987478473018,15.855334504273873,31.540314608423753,0.2607188193161821,1.485122154590289,,1,42
175,False,Replace,16.690702384111162,15.382342754496666,29.720056023994882,0.2456721821829022,1.6602434778052957,,1,42
176,False,Replace,18.81688585467601,16.594591911863677,32.582440664557495,0.2693332506656162,1.5832073452834745,,1,42
177,False,Replace,20.64812247740188,15.137296569295394,30.559083392758026,0.25260775741966496,1.7024764307192848,,1,42
178,False,Replace,24.446853079168,12.670634309115144,24.11798429225662,0.19936428875328902,1.7167089318529118,,1,42
179,False,Replace,27.233860071246117,15.551984561509446,31.91935792353319,0.2638520704207425,1.7706845435265768,,1,42
180,False,Replace,24.064433690607665,14.070523708486618,28.73782572619959,0.2375528616651108,1.8753819405720884,,1,42
181,False,Replace,21.491726794812962,15.565540274283384,31.8363981791163,0.2631663078694277,1.7827520824819008,,1,42
182,False,Replace,25.067938376647632,15.317996483758144,30.27053847879312,0.25022258497536326,1.7866468955346768,,1,42
183,False,Replace,29.027396568380755,14.725238848234056,28.97399094047308,0.23950505258626584,1.7851645894185237,,1,42
184,False,Replace,28.578234576609127,20.10025920193072,40.27845483693335,0.3329501090696394,1.8105465963884888,,1,42
185,False,Replace,31.719007562728983,21.41198978910046,43.491513709905064,0.3595099239020138,1.8138092442935725,,1,42
186,False,Replace,31.506356991532876,19.14246065423188,38.1530085803539,0.31538072698150404,1.9572860833641228,,1,42
187,False,Replace,30.14532827091884,14.323769555240847,29.74998071017014,0.24591954588059775,1.909222956798326,,1,42
188,False,Replace,29.638707487140156,17.35261229393985,34.02082408929877,0.28122322807637906,1.95188075469541,,1,42
189,False,Replace,27.672620829282284,15.04329272161495,29.996486268703624,0.24795721224422246,1.7790101024469565,,1,42
190,False,Replace,27.34843522476952,15.954222618268123,32.14171589659539,0.2656901278060938,1.669068390422627,,1,42
191,False,Replace,27.100868702379618,16.076442682103533,31.32287415478735,0.2589214111721138,1.7616155441442243,,1,42
192,False,Replace,23.413002414202698,18.80124187341442,36.772091925418785,0.30396578187653106,1.6840756230073364,,1,42
193,False,Replace,26.520268225591423,15.871067788742204,31.48808103093874,0.2602870456696721,1.8569743609474898,,1,42
194,False,Replace,24.43570350208397,14.35878034756929,28.17018330490421,0.23286061101031286,1.7425111401939828,,1,42
195,False,Replace,24.65865717255276,14.747051635662496,29.008584494751503,0.2397910101215471,1.7954374907840633,,1,42
196,False,Replace,23.554666046743478,10.67552648041522,21.40148096242917,0.1769091056134248,1.7982603570152613,,1,42
197,False,Replace,24.86520309166344,9.086570921873857,18.059241794871742,0.14928145952123448,1.8358266518942723,,1,42
198,False,Replace,22.554324039578304,9.08485377769444,18.488036455037186,0.15282596562129602,1.7445245120108877,,1,42
199,False,Replace,21.96885517331564,8.987732639426898,17.402076453301905,0.14384919373451835,1.7360799383753684,,1,42
200,False,Replace,18.679550803186288,8.796714862525068,17.553797192325984,0.1451033490096078,1.7233041791819894,,1,42
0,True,Replace + Select,0.0,60.126378898667156,120.19553581875176,0.9935613697832718,0.06849476193202358,,1,42
1,True,Replace + Select,3.015631886387198,36.484163698466325,72.18828338301074,0.5967234076686693,0.6417476195105136,,1,42
2,True,Replace + Select,8.000151210533758,20.0320531412403,39.92639240631162,0.3300398875839993,1.0723508787286218,,1,42
3,True,Replace + Select,9.571915615162972,9.365997688028855,18.880298936267323,0.15606848911029897,1.4465900572615196,,1,42
4,True,Replace + Select,11.143596784197047,4.913337509968822,9.841592940459986,0.08135266003154915,1.6527307512376805,,1,42
5,True,Replace + Select,11.205656794575809,2.250785658895543,4.503644773836146,0.037228067082769496,1.791112793588015,,1,42
6,True,Replace + Select,11.953830640222577,1.1272923315147079,2.2594266081106062,0.018676891619870968,1.8201052880178463,,1,42
7,True,Replace + Select,12.63116086149535,0.6051670967836116,1.2101695195718976,0.010003513669167694,2.0216704278280315,,1,42
8,True,Replace + Select,12.544792292868788,0.29445218010362534,0.6003595213570121,0.004962697028127421,2.065393776924494,,1,42
9,True,Replace + Select,12.649211815545561,0.15320733755058794,0.30772963625962274,0.0025437573603904083,2.029576980932174,,1,42
10,True,Replace + Select,12.743596287481262,0.08335037156969687,0.1659697493008155,0.0013719405661335566,2.0870487809953575,,1,42
11,True,Replace + Select,12.821685619921858,0.04908144175318467,0.09798958151718229,0.0008100023197493183,2.055207322757531,,1,42
12,True,Replace + Select,12.861856526732314,0.03356956303573507,0.06707621713849439,0.0005544660018030839,2.092213809291766,,1,42
13,True,Replace + Select,12.860978645936122,0.02294022027127141,0.04547087731918187,0.0003758717563572372,2.090215361649495,,1,42
14,True,Replace + Select,12.897203753628464,0.01699257983252548,0.033685610831326845,0.0002784522853663076,2.130132297874707,,1,42
15,True,Replace + Select,12.918093892830878,0.014500860869740763,0.029062206586646742,0.0002402342615177921,2.1806332939064506,,1,42
16,True,Replace + Select,12.932374163037125,0.01090376377685787,0.021643427423785087,0.00017890908552883108,2.1086133987167535,,1,42
17,True,Replace + Select,12.875598009566957,0.009342848584919263,0.018561472864196862,0.000153433006296972,2.086749745543811,,1,42
18,True,Replace + Select,12.912250603223466,0.007477510148367089,0.01478862235113272,0.00012224583700476012,2.135309106693926,,1,42
19,True,Replace + Select,12.903515557729888,0.005773538931959312,0.011711948352890404,9.681340799441989e-05,2.0467019963917594,,1,42
20,True,Replace + Select,12.946488582452588,0.0057562197650626815,0.0113044923419619,9.344529161982327e-05,2.1577858973308093,,1,42
21,True,Replace + Select,12.973225379118912,0.005086791831103338,0.010013925876026453,8.277720002260495e-05,2.186517505596261,,1,42
22,True,Replace + Select,12.997328071635959,0.004115984154255303,0.008198764985181165,6.777270148777744e-05,2.1580751639543303,,1,42
23,True,Replace + Select,13.023839631940653,0.00378842163822922,0.007582239443832043,6.267637276644367e-05,2.1515414014931333,,1,42
24,True,Replace + Select,13.054739530885008,0.003835730013172959,0.0077127626823151685,6.375530508063042e-05,2.081551640545327,,1,42
25,True,Replace + Select,13.083686052504106,0.003458725198129127,0.006775505529506765,5.600774195991919e-05,2.1585984589680884,,1,42
26,True,Replace + Select,13.056054235772983,0.0032075976214631643,0.006387791621807074,5.28028179284725e-05,2.0841971765585687,,1,42
27,True,Replace + Select,13.051719834985848,0.0030281918362777037,0.006094191206156922,5.0375855652750494e-05,2.1800221572404332,,1,42
28,True,Replace + Select,13.041664752279331,0.0030668583579187233,0.006149786766070696,5.083542014726793e-05,2.047673472037531,,1,42
29,True,Replace + Select,13.076438406903849,0.0029182550196087294,0.00586719754790115,4.8499478726665566e-05,2.195565878498381,,1,42
30,True,Replace + Select,13.073787922553311,0.002540994845415357,0.004983821364491608,4.119730693764164e-05,2.13313126311529,,1,42
31,True,Replace + Select,13.106345696669083,0.002346324852409544,0.004733774715734563,3.913036918361894e-05,2.1163059756755582,,1,42
32,True,Replace + Select,13.130300151199803,0.002072343027735146,0.00416443860769364,3.442411816090861e-05,2.0972399277621543,,1,42
33,True,Replace + Select,13.148303601279956,0.0020203353054103093,0.004028599131278874,3.330124071510383e-05,2.1687345622475958,,1,42
34,True,Replace + Select,13.15609559700794,0.0019674473101794804,0.0039341500115798725,3.252050459122256e-05,2.116093716879945,,1,42
35,True,Replace + Select,13.14638053350928,0.0018821383083118856,0.003791476297189029,3.134113390880393e-05,2.2478012711671216,,1,42
36,True,Replace + Select,13.153271968679704,0.0018771144143568145,0.0037464119141663657,3.096862231908939e-05,2.0825964962757832,,1,42
37,True,Replace + Select,13.1457220813929,0.001966383423542036,0.003960744252322398,3.274033813229795e-05,2.1511622640245016,,1,42
38,True,Replace + Select,13.167204612833347,0.0017957498079952167,0.0035652989724980232,2.9471504966238393e-05,2.0941199170521774,,1,42
39,True,Replace + Select,13.190543216449301,0.00151937880184146,0.0030876712444568816,2.552333454138478e-05,2.1283422163738566,,1,42
40,True,Replace + Select,13.200622753700449,0.0015121595871441232,0.0029849588781737713,2.4674292697669258e-05,2.1280923128647515,,1,42
41,True,Replace + Select,13.200614864262404,0.00165398946480219,0.0032944028596900584,2.723222119353396e-05,2.213875002002119,,1,42
42,True,Replace + Select,13.210282987479737,0.0018581866931496856,0.00380995680962876,3.149389767934533e-05,2.164147918351431,,1,42
43,True,Replace + Select,13.21768445281154,0.0018988875139727226,0.0037167281495768603,3.072325012947374e-05,2.054851604274809,,1,42
44,True,Replace + Select,13.244490348655052,0.001896576766976046,0.003726363822204565,3.0802900609248643e-05,2.229384784123244,,1,42
45,True,Replace + Select,13.249021574475924,0.0014804174328684235,0.0029876199555460762,2.469628971828335e-05,2.1699643948558607,,1,42
46,True,Replace + Select,13.26937275246054,0.001657527769288175,0.003300076832934297,2.727912343986331e-05,2.143232516678024,,1,42
