setting,iteration,use_selection,use_selection,mean_error,mean_error,variance,variance,dispersion,dispersion,dispersion_ratio,dispersion_ratio,swd_to_truth,swd_to_truth,num_samples,num_samples,run,run,seed,seed
Accumulate,11,0.0,0.0,0.8717924686995726,0.5309890139007398,82.86662086720798,17.96289916363411,165.71131458639368,35.7288135058495,0.9960858220641903,0.06560651335942531,0.29806353960567744,0.06997199723623776,1100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,12,0.0,0.0,0.9039880359734542,0.5838972189773408,83.1364315968849,18.26119605144952,167.01568700665672,37.12399234719819,1.0036411306582411,0.07513832372461872,0.28844266187726364,0.05775920710140612,1200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,13,0.0,0.0,0.8758142496138536,0.5308186278505154,82.83388274361303,18.368684433963153,164.722914043225,35.62686615434697,0.9919712400642228,0.08958622763201159,0.3161358661967414,0.05467768109171033,1300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,14,0.0,0.0,0.869447797856755,0.47778956316795385,82.81028672142327,18.184966958720484,164.8121436726653,35.71492244052377,0.9916749078661361,0.0796266197864255,0.3048442099653723,0.054534202738292764,1400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,15,0.0,0.0,0.9042800141145264,0.5116858290148755,82.8237854540106,18.068438489806265,165.50575726615068,35.43086154276411,0.9963690560575997,0.082637360931854,0.3088131181263354,0.03842517907357299,1500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,16,0.0,0.0,0.9170078764136335,0.5253474202317227,82.7625480000132,17.754443095426026,165.74064535874794,35.061814505658496,0.997791890891827,0.08005467145486707,0.31372842616782826,0.07633726003449041,1600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,17,0.0,0.0,0.953023232809225,0.5529305731934324,83.0737647051216,17.864532420691113,166.41915755082564,36.932765932928454,1.0006253075246758,0.0821858486993946,0.3129036982127202,0.060849611713750015,1700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,18,0.0,0.0,0.9607621520615283,0.593318724324653,83.14748044324378,18.01702392219169,166.02529307947088,37.7326639098067,0.9967012747165145,0.07168985779946827,0.31214195837070247,0.06446497650314278,1800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,19,0.0,0.0,0.9825043997746693,0.6238634510424159,82.86544949531219,17.8401793225473,165.73689495694333,35.900921108613645,0.996746900647412,0.07644343899694414,0.3281058715644864,0.06435594552247141,1900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,20,0.0,0.0,0.986905518111745,0.6595445745869557,82.48893283426058,17.54530513082696,164.98537399045046,36.04058140738023,0.9920766175894704,0.0777559239112434,0.31299087122474695,0.07491567131108849,2000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,21,0.0,0.0,0.9669280982824638,0.6285421152310067,82.43922110336312,17.50578577266021,164.47945041611865,34.03596380361796,0.9909062258759948,0.0803916874139964,0.3164023588988387,0.06238320532859741,2100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,22,0.0,0.0,0.9940427186017594,0.6073868764238713,82.53520682620339,17.675812625009108,165.2311262591922,34.004324536669536,0.996201241564617,0.0887982753583698,0.30974163232241364,0.05526890665953652,2200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,23,0.0,0.0,0.9693523491191416,0.5957203396807552,82.599585339738,17.51713371168585,163.21159287778647,32.5442675483367,0.9848036787774443,0.08625003029025412,0.3112148139466871,0.06324331155421366,2300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,24,0.0,0.0,0.9844761701281189,0.5926204154825893,82.52919939391074,17.299955878875373,164.3026900889036,35.43991371909425,0.9886083874260538,0.08101055626440205,0.31478814919812,0.045172578001353214,2400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,25,0.0,0.0,0.991804322115927,0.6201190690169371,82.56030296038152,17.297786457280267,165.561026902425,33.348032494958545,0.9985455554146361,0.08655273453515225,0.30489478712754625,0.02905474298487015,2500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,26,0.0,0.0,0.9827794889032291,0.6300226967503467,82.50280899013599,17.485968477613184,165.15236780638088,36.360822871401886,0.9929070162205363,0.07686412008563911,0.3247638550789978,0.07107956667069389,2600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,27,0.0,0.0,0.9781638956569674,0.6336987901135994,82.37374115409288,17.345862278919462,164.42783054584788,36.04460914190195,0.9884407532227651,0.07291198834035768,0.32004777854290867,0.07424488237460032,2700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,28,0.0,0.0,0.9755170002048335,0.6163059273313322,82.41370159932296,17.491937709399913,165.2943569078852,33.851784910383905,0.99633633406823,0.08517829185338929,0.3091117670420821,0.048542651767801835,2800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,29,0.0,0.0,0.9832123078915288,0.6604243738891863,82.46613113598622,17.549812899526362,164.21195023129783,34.62348297582536,0.9888255339073104,0.07938363200980408,0.30952392178706123,0.05934959227758234,2900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,30,0.0,0.0,0.9901543732712119,0.6492769912421126,82.36380902454212,17.609289933529386,164.12283295617914,36.339128795230614,0.986892769758556,0.08151346568820582,0.3204183647191208,0.09115928148088631,3000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,31,0.0,0.0,0.9988018611535437,0.6628523205252838,82.39520338775905,17.769439738873817,164.73097284532264,36.68498981626585,0.9901701772072282,0.08114584641099765,0.2975104827932852,0.06467154486349007,3100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,32,0.0,0.0,1.0074729381078362,0.6516857931823439,82.23418094108729,17.646719650274484,163.76675084806658,34.61495292604285,0.986850047326121,0.09024583827521618,0.29467116337321686,0.055763899937404576,3200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,33,0.0,0.0,0.9944672497712371,0.6487767306155611,82.2826263381177,17.80943563843327,164.72379800895007,35.422791081904,0.9912904148566094,0.08087725490806706,0.3276192538834495,0.06972262249872722,3300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,34,0.0,0.0,0.9877459136211597,0.6515595157227834,82.19517049316302,17.68345008230403,164.70080617877264,36.63134260080116,0.9903833102520612,0.08538217390206458,0.3087447833523099,0.0624569196399583,3400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,35,0.0,0.0,1.002427273148483,0.6772517516582499,82.21975353400202,17.591322134914886,165.09201677240898,35.74646663147486,0.9937624038664492,0.08593205486383171,0.31711331571079765,0.08409525221794158,3500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,36,0.0,0.0,1.0153570474548268,0.6859401078484519,82.09408244345741,17.465859206524623,163.2828681412642,34.608250103351224,0.9831916683760712,0.08223977465244799,0.3217065123252539,0.08950881565397946,3600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,37,0.0,0.0,1.0158007959637068,0.6922003324090835,82.23292607799276,17.46411769815815,163.910438845352,35.52206314189608,0.9865368810506083,0.08464297654505899,0.2981644801163711,0.06397780041120395,3700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,38,0.0,0.0,1.0233428912913198,0.6924176910712518,82.25780650124302,17.3277563499855,165.12494973718987,32.52341882240786,0.9972967963981294,0.09555158829682582,0.3246327277977903,0.07661218192434893,3800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,39,0.0,0.0,1.0128626542172827,0.7063144036191844,82.2807004703424,17.271043453093117,164.12756638731364,34.60837772610092,0.9884839967508894,0.08325022186954842,0.3285318566061341,0.08476786839773268,3900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,40,0.0,0.0,1.013985646222628,0.7119678638277321,82.25247584979931,17.36812341514077,164.8513357819222,36.49550604954834,0.9919620419988796,0.09042422840409868,0.31846519859461314,0.04108155329530191,4000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,41,0.0,0.0,1.011238755415047,0.7097544025666567,82.14343254577484,17.298725628011642,163.99430674072556,34.542868775281946,0.9874220652008695,0.07909533792342852,0.33376467593546244,0.10049743947507452,4100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,42,0.0,0.0,1.003647646197947,0.7018359964235962,82.29532787772392,17.4165282022721,163.99994955058978,34.67590306850069,0.9871819536582004,0.07670789631001608,0.3290525492745076,0.06237386145039767,4200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,43,0.0,0.0,0.9961541652718655,0.6879698646723286,82.44563597109342,17.54256625237902,164.74129650887852,35.58399545188883,0.9920453866410002,0.09121759531499996,0.32642175063326617,0.041388312631547984,4300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,44,0.0,0.0,0.9947573039951292,0.7141294259615742,82.42634087993261,17.414599117100913,165.23018546094661,33.432145106281226,0.9968726388383994,0.09123035491228157,0.3174359233215219,0.05529104876901222,4400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,45,0.0,0.0,1.0006605891759466,0.7227159399818176,82.37234586770921,17.35171487732013,163.2056065401322,34.691436899025675,0.9829416541957177,0.08547877201619115,0.3150201868881583,0.04374570960171015,4500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,46,0.0,0.0,0.9910806337058414,0.7294514636751877,82.36200986170898,17.441867678216706,165.5841889782717,37.41879443239446,0.9954993043176357,0.08816024739713689,0.3177871938485791,0.042414274961467435,4600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,47,0.0,0.0,0.9902605868540142,0.7330846601158437,82.33649422695446,17.429608662124444,165.14796147229438,34.68858585430953,0.9945288722126783,0.08237956480886077,0.33956856583197703,0.06849985868813821,4700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,48,0.0,0.0,0.9866952107600471,0.7206347680285762,82.45303785489446,17.33655640258783,165.14341666957364,32.94888903857426,0.9957893768244135,0.07997027626492265,0.3181878670061362,0.06271083415362398,4800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,49,0.0,0.0,0.9862103125730407,0.7261935244471934,82.57395979478176,17.49295099290433,165.03526055291434,33.43508827188353,0.9952846455572486,0.08556340903164747,0.31046808856562763,0.04333349000308503,4900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,50,0.0,0.0,0.9800317006255268,0.7127650110354034,82.50704804584548,17.524979016236244,164.11258279974146,34.72693181491823,0.9878485869981682,0.07650765481417833,0.31088382463013725,0.08986625121803997,5000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,51,0.0,0.0,0.9897863115839506,0.7201897598587333,82.51717361928726,17.587838534827373,164.65977510989472,34.06076501276737,0.9918682056588233,0.07818342894694871,0.303287156380066,0.04445431273838012,5100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,52,0.0,0.0,0.9842155872487443,0.7238605100310451,82.53308468716348,17.646248675560194,163.63760873889723,33.353291903486,0.9869012639509231,0.08867914239500563,0.318534374375422,0.08332229676938618,5200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,53,0.0,0.0,0.9705047328372889,0.7241446502781953,82.54914700686894,17.63516620484454,165.518594885646,35.292794145281505,0.9974083879814091,0.09510073365495532,0.3334718210572455,0.08981761511267652,5300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,54,0.0,0.0,0.9642836843909357,0.7198785210052201,82.52012253608873,17.58625460250687,165.45093390638877,35.92646213353018,0.9955882441855918,0.084820145849741,0.32454175921834877,0.08714876337030068,5400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,55,0.0,0.0,0.96440447681402,0.7091522416151592,82.5715871177666,17.745796377961803,165.1656969069581,34.838656894299895,0.9950224558533887,0.0873876500629504,0.3089588197012513,0.06143411772867956,5500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,56,0.0,0.0,0.9679528730208176,0.7126451331132063,82.70772544926957,17.85248577576094,164.38912237009603,34.26894096670895,0.9911911060422713,0.09414244592101886,0.2945742097917995,0.07069926439269929,5600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,57,0.0,0.0,0.968245359574766,0.7123353864928315,82.65791249025274,17.82176172148279,164.33455862692844,33.52102182625738,0.9917042583858203,0.09766943180129131,0.3304064435178823,0.06443067966501968,5700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,58,0.0,0.0,0.9601106914575184,0.7131266128760705,82.61847014984617,17.73906101229462,165.77259492349845,35.65533632961213,0.9983114735237866,0.0912207279496902,0.31623143948733173,0.05728815571275329,5800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,59,0.0,0.0,0.9687295637065325,0.7189692471192171,82.62759571544827,17.598319262160455,165.41213562945075,34.01695615704544,0.9978786719934212,0.0963819869932347,0.3095833215070669,0.08286081775761645,5900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,60,0.0,0.0,0.9643428762939867,0.7182823771634901,82.70982210121416,17.590801955087926,165.01906286910588,34.41176711662873,0.9953911053601215,0.09757080181386217,0.3133775714396793,0.0466738714485574,6000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,61,0.0,0.0,0.9577336817044959,0.7265531121344534,82.70100751455554,17.64624014037783,165.53120433641175,35.16429842490909,0.9969489430626532,0.08748104336885225,0.3110047139680674,0.07013705312337849,6100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,62,0.0,0.0,0.9556555598060393,0.7241119112010193,82.68241631727537,17.644604714963336,163.9583595315424,34.3644623852821,0.9880949550305648,0.08868805356577608,0.31762598851273544,0.06574882938298884,6200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,63,0.0,0.0,0.9524874432937303,0.7149024912127231,82.68106770649266,17.602045948596405,165.41685064383228,38.108275105462,0.9937547942781265,0.08739724376923574,0.3012435322010146,0.04960358133342945,6300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,64,0.0,0.0,0.9505310558079003,0.7176568506815434,82.64727570693597,17.50150662182996,165.30469351471112,36.18133294741978,0.9948682991047226,0.08784785579521853,0.3000360264511432,0.048673891589823694,6400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,65,0.0,0.0,0.9505083290403815,0.7115680791202305,82.60245769874314,17.451316171966756,164.85152152940097,35.13070953082656,0.9939812635296429,0.10066589593498686,0.31309463327356063,0.06641681628097892,6500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,66,0.0,0.0,0.9496206329180648,0.7098664099311081,82.54573685113488,17.375018435434264,164.29490087769676,33.5384792240669,0.9915810251263387,0.09885177776886639,0.311823502758147,0.06239455959114316,6600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,67,0.0,0.0,0.9520375559016114,0.7140698761226537,82.51837073620796,17.344110544318998,164.4722534005172,35.43617729071425,0.9914605780724504,0.1008236802452651,0.3109142751902319,0.044793760347373576,6700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,68,0.0,0.0,0.9551696515149093,0.7205237103937612,82.516055312165,17.370815182198886,165.972978301572,35.64568139850075,0.9993127914879933,0.08700857285045067,0.3333735107981542,0.08888583212942583,6800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,69,0.0,0.0,0.9591677799295286,0.7381131229549328,82.52247921582158,17.329704733090384,164.61507922691476,36.547198364348006,0.989679027689435,0.08259936125124628,0.3020576069774784,0.05335687712977288,6900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,70,0.0,0.0,0.9629439231144644,0.7490060207389971,82.57765718214675,17.389977505937484,164.87219210476496,34.83211094915279,0.994112275724901,0.09842715411302265,0.30809258043613097,0.06758974403071358,7000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,71,0.0,0.0,0.9696561206402456,0.7593106491878595,82.64150905229539,17.46577420162337,166.47384121168218,35.08827732779008,1.003682159771413,0.0987698447357959,0.3102308554839949,0.0662918938023926,7100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,72,0.0,0.0,0.9668306926295728,0.7554514218177114,82.63604902191125,17.448589433026076,165.80289118290278,36.12860425896653,0.9990620534569358,0.10151960356712324,0.2963610424752258,0.06340072292949796,7200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,73,0.0,0.0,0.9674794063815106,0.7560205597295848,82.71403193552565,17.556582614132108,166.29454198892836,37.19124873740194,1.0003781094285196,0.09060512102998303,0.3169186509392131,0.08675069325904018,7300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,74,0.0,0.0,0.9735273810105243,0.7610317439213302,82.76703687457923,17.62661165507117,166.3001922675126,35.82835077265177,1.001667035920048,0.0926474830496791,0.3129452698402839,0.05394983010458655,7400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,75,0.0,0.0,0.9682127249692585,0.7531486645078301,82.7734046537712,17.596900397488728,165.29686806499814,35.00544728610237,0.9963083079819522,0.09457529744712724,0.31552720370070003,0.06071352550254395,7500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,76,0.0,0.0,0.9683729907692052,0.7599829190519405,82.76088524050171,17.569047061556525,166.18554520569964,35.499521293795404,1.0017999349003122,0.1030130570530077,0.3043703888405982,0.06314935663085358,7600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,77,0.0,0.0,0.9689070018724826,0.7567668435283297,82.72574449709641,17.54362825601144,165.60250541030047,36.63975073243272,0.9972774702357613,0.09972485095787224,0.30574486500943443,0.06830924835660891,7700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,78,0.0,0.0,0.9615846467816072,0.7514726065454075,82.7377872275072,17.569386446229732,165.61935085573515,34.14385247405202,0.998959473608141,0.09429708510299842,0.3120780265833568,0.06420780184378021,7800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,79,0.0,0.0,0.9666680972486571,0.7575458543971096,82.7366081532675,17.620770009417853,164.81204756561874,34.92550161427127,0.9935488411514118,0.09755260763324763,0.299491897684676,0.04334931224849823,7900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,80,0.0,0.0,0.9699587414200724,0.764403436825956,82.75201947807076,17.645152251472492,165.04201981856878,34.40216140716641,0.9962935810374788,0.10774101469187011,0.33389572142562207,0.06892567594002788,8000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,81,0.0,0.0,0.9757689290067912,0.7644072652636039,82.74997717102033,17.638099820694222,166.01091494226037,35.62336410604994,1.000003710217341,0.09219309596770942,0.28729413320354846,0.048342965896038634,8100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,82,0.0,0.0,0.9761883976029437,0.7728248386200701,82.7655626050883,17.597690879159746,165.3264453149678,35.168721385810535,0.9959839012490843,0.09103380584988673,0.31095287880942524,0.08267138907335829,8200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,83,0.0,0.0,0.9787988266924741,0.7767668010754761,82.75444958153169,17.66745413941903,165.53875225055802,34.76480208865382,0.997359260066899,0.08770038023585985,0.3153143465422851,0.06255142606117825,8300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,84,0.0,0.0,0.9776049989557368,0.7822521735557176,82.8031140326639,17.690591356148406,166.15853914752316,36.533969904254576,1.000074161661009,0.09085089185798476,0.31704309930341434,0.06848481625118334,8400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,85,0.0,0.0,0.9694515600189544,0.7722081498844989,82.80953346845811,17.638696902743103,165.76461046303075,36.09484457647113,0.997995447696708,0.09011934879213213,0.3112871551481856,0.05040098290918793,8500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,86,0.0,0.0,0.9659474984311853,0.7651456319345874,82.74830020619817,17.620517341091123,166.10426011357987,34.11429167914898,1.0028879640536936,0.10422394571600983,0.30801808908007244,0.0782321610733095,8600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,87,0.0,0.0,0.9653844256281549,0.7625028469895084,82.71382505624155,17.58140528965324,163.73026223192548,34.25815273991629,0.9869176332864802,0.09034351830341658,0.32542065567971,0.07298738539914056,8700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,88,0.0,0.0,0.9635070478206453,0.7594046275717448,82.7297865105574,17.602400300732885,165.68247809538374,35.340962307080105,0.9978686731436921,0.08685963840494915,0.30391546575199985,0.06279098559662545,8800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,89,0.0,0.0,0.9606005165563871,0.7529847044421313,82.84221124877493,17.69040537063344,165.98301502297764,36.25689056861977,0.9987711500892423,0.08860114145141412,0.31340896914164296,0.051263571636569125,8900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,90,0.0,0.0,0.9593636206806023,0.75442683381723,82.80130236113992,17.671493533664147,165.44312702962083,35.214661617784095,0.9976067168740663,0.09968343274813111,0.3273831192942389,0.06403069023629687,9000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,91,0.0,0.0,0.9625394139544999,0.7602719646726883,82.82157331641585,17.764269455735636,165.6682786311182,37.018797308959556,0.9968473380856079,0.0956904279516764,0.3209285673825566,0.05479929530864436,9100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,92,0.0,0.0,0.9567654860646353,0.7611946211791677,82.85080210163581,17.760550797882637,167.27155308325987,38.055240709838166,1.005606316270469,0.09221145761501887,0.3169047261874816,0.06861908149309669,9200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,93,0.0,0.0,0.9608681505567752,0.7605820791188949,82.89331958587856,17.767880510172343,166.40828447040585,36.352616117464045,1.0019860535910987,0.09347403022077512,0.32120572750105214,0.06080459870137094,9300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,94,0.0,0.0,0.9561862823048524,0.7609937316559212,82.87801370328717,17.78698143454003,166.02821505365267,35.80535684721694,1.0005134297015683,0.09806876588454223,0.31066411536954786,0.06554389162842732,9400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,95,0.0,0.0,0.956749886331502,0.7600715714774937,82.8553750054428,17.77711844701268,163.47547213364646,34.18605251761403,0.9854717821888963,0.09121720193052826,0.3132965217342588,0.07208698381846135,9500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,96,0.0,0.0,0.9600369312579902,0.7635825587314361,82.83544082705107,17.74404613020367,167.11309980830123,35.738248892746896,1.0070891261422354,0.09808993128881202,0.2954794520181063,0.031331890744359374,9600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,97,0.0,0.0,0.9621854983360769,0.7654304301584561,82.83637483918014,17.716832763348123,165.850835380486,35.4878270286972,0.9997204722759669,0.09800321257460444,0.34495847163501536,0.08078791660833103,9700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,98,0.0,0.0,0.9644896705796215,0.7654951803615725,82.78781201427611,17.68951209771208,165.26805589091444,33.808327190473456,0.9967743664403674,0.08975754625221034,0.29698258953424456,0.03919740671938618,9800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,99,0.0,0.0,0.9573696885555302,0.7591606615581935,82.77510940362397,17.656365125089597,164.20877644951338,34.232434633925955,0.9899222566688461,0.09124948953961284,0.32540873681534027,0.05595540810124776,9900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,100,0.0,0.0,0.9529339198766642,0.7563546057381579,82.82010032359116,17.672804544019932,166.73601654480368,37.12441827999345,1.0036315050712479,0.09688123514543881,0.30326791921791413,0.06374827452861656,10000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
