iteration,use_selection,setting,mean_error,variance,dispersion,dispersion_ratio,swd_to_truth,component_weight_entropy,smallest_component_weight,component_mean_distance,num_samples,run,seed
25,False,Replace,2.472329871890934,45.1446858986599,88.5313347447269,0.9730447364468893,0.3529792775058235,0.6727111178828488,0.17665798766470972,3.5186707437415476,,1,42
26,False,Replace,2.5485555827651782,46.32776123948594,92.35969656181491,1.0151221243691764,0.4328592501592778,0.6886938024075661,0.18397393969821416,3.669115995691296,,1,42
27,False,Replace,2.119060189214782,46.67348221972641,93.40310543743152,1.0265901940340945,0.3632087938021443,0.7131201192952651,0.19563911767792544,3.7856341891938,,1,42
28,False,Replace,2.6819076592475652,48.85338479996541,96.42699522233825,1.0598256585990773,0.4588108512501343,0.7389150981353166,0.2086608001073854,4.0026442565373515,,1,42
29,False,Replace,2.6037569230396937,51.65519673806697,101.87895594485211,1.1197479640703982,0.4574770882778345,0.7297637171476327,0.2039528612350857,3.897197980250569,,1,42
30,False,Replace,2.6432821111325095,50.595945991577764,102.56556251951486,1.1272944323961251,0.4442092275055717,0.7637812544307988,0.22198816560172388,4.076458592323869,,1,42
31,False,Replace,2.9962408343786793,53.727383837982934,106.97514916376093,1.1757600416232097,0.49888790960194085,0.8017678615134832,0.2440850676011624,4.431359467056957,,1,42
32,False,Replace,2.1529850947496296,51.23353520965291,100.81844728988791,1.108091951341744,0.43866704956782954,0.821136979988226,0.25631655616247934,4.327665020205804,,1,42
33,False,Replace,2.0571837883350668,55.04440348012113,108.38874290992536,1.19129679997149,0.4647736158318721,0.7679935148562691,0.22432888588110494,4.418223420467149,,1,42
34,False,Replace,2.921498694413114,53.88972051175565,106.7476065710348,1.1732591291179588,0.49523100258838737,0.7564791273279226,0.21798937370817884,4.642321651839966,,1,42
35,False,Replace,3.021100404975232,53.621388463077324,105.05628149475938,1.154669835645362,0.4879513736898825,0.7950303404043028,0.23999402342269333,5.048914555114799,,1,42
36,False,Replace,2.54623468145184,53.00556911179921,105.4002231994773,1.1584500866309067,0.4261150287335784,0.7219186517284684,0.19999527847080611,4.619396602789098,,1,42
37,False,Replace,2.331501569060229,53.162090745532325,107.84065195017797,1.1852727518193402,0.4841423447114918,0.7489850050178015,0.21396039622825036,4.189103170842096,,1,42
38,False,Replace,2.549817345686249,53.18884191876959,104.53822838875047,1.1489759324702271,0.4395247196821438,0.7527951807900745,0.21599952381612245,4.371537689821576,,1,42
39,False,Replace,3.105489077228067,50.75987189534773,100.99377812063925,1.1100190062369557,0.47293462392374097,0.6887467916188458,0.1839985973652033,4.8382977995108565,,1,42
40,False,Replace,4.383434906462636,53.610630899749395,108.14894536556109,1.188661193730724,0.5015987495927743,0.7014694670394582,0.18999904736423281,5.161048294544971,,1,42
41,False,Replace,5.059328077795175,56.46291048621539,114.91746848591902,1.2630537894684228,0.737223894360397,0.76740193604161,0.22399861620403536,4.9762734626746985,,1,42
42,False,Replace,7.7797209483678404,56.90265619566542,117.23513028319482,1.2885271274589312,0.632722845769302,0.7876086808287645,0.2355778190951442,4.850536952762618,,1,42
43,False,Replace,8.30034641187265,57.7649956626492,113.35880883809708,1.2459226169790616,0.738057788085513,0.8207934112201182,0.2560931124550182,4.367427225645818,,1,42
44,False,Replace,6.697551284588088,56.08811715079773,113.80272369887071,1.2508016693502002,0.6102927226967816,0.829749281830257,0.26199990230847764,4.042287907752797,,1,42
45,False,Replace,7.530840740221617,54.820188875193885,109.76651351234813,1.2064398274270722,0.7676875760800776,0.8080915618481643,0.24799923682839675,4.233066435327556,,1,42
46,False,Replace,8.105083472875855,53.078178024359936,103.10990840869064,1.1332773186114553,0.7246241723244131,0.7709727460792859,0.2259998751014737,4.267453024729443,,1,42
47,False,Replace,8.261548524038322,52.396337976830004,105.80133492397026,1.1628586912607861,0.7415689700789302,0.7849191909828171,0.2339999394785766,4.596794248799296,,1,42
48,False,Replace,8.560218925074608,52.1715631600953,104.2548064714645,1.145860852305628,0.7683779006202651,0.7849191805314778,0.23399993336967026,4.779193867837415,,1,42
49,False,Replace,9.436927149884307,51.06589268399014,100.12371622506734,1.1004561870350271,0.8418007029052564,0.7709724371373782,0.22599970114892523,5.409580525290643,,1,42
50,False,Replace,7.894158734773153,50.86598378765281,101.04198069477974,1.1105487990067793,0.7182810765093011,0.741482149701275,0.20999969121584683,4.9343642528678915,,1,42
51,False,Replace,8.28318067756787,45.84429964955295,91.74945396776435,1.008414969825435,0.795284818128291,0.6844325572372764,0.18199988471240255,4.759530729764856,,1,42
52,False,Replace,8.83133516565432,42.79957047172708,84.90175642421802,0.9331521708318287,0.7716401710102103,0.7179099599472325,0.19799997228968225,4.144498930205115,,1,42
53,False,Replace,8.36491440582207,42.85681476504133,86.45353568610132,0.950207721245214,0.8079172511622721,0.63430934603526,0.15999991280201226,4.832298309100566,,1,42
54,False,Replace,9.138996310125524,40.00987977985147,80.76454446813723,0.8876802220688589,0.7955067685978978,0.6390727418027815,0.16199997850996478,5.00059363256399,,1,42
55,False,Replace,9.746012871653795,42.079993254753404,84.44420518776602,0.9281232415429148,0.8134708060352953,0.6667737627250028,0.17399998697541907,4.98336859296186,,1,42
56,False,Replace,9.479217294302469,39.78674893365489,77.44448086618333,0.8511895216646997,0.8990793504160852,0.6098403027589214,0.14999999921779078,5.0204660139432455,,1,42
57,False,Replace,8.711914307237588,38.284418922756075,75.91875497032703,0.834420322866281,0.7343167960788557,0.5519275398873001,0.12799999509812013,4.908787710653661,,1,42
58,False,Replace,9.06871865955509,38.48358226704678,77.2246089193642,0.8487729169544966,0.8108895781264734,0.5519275524855345,0.12799999964920228,4.952055177834577,,1,42
59,False,Replace,8.951108273076592,37.94114676162986,76.85402166037143,0.8446998056341155,0.7797458526845045,0.5628977909026777,0.13199999991083125,4.418497114778248,,1,42
60,False,Replace,8.287343666283228,36.21245379429435,72.5853774652412,0.797783289828581,0.8078706303795398,0.6148227567533521,0.15199999984043616,4.335554113110742,,1,42
61,False,Replace,7.528543146386019,34.83080601487626,68.58129047295074,0.7537745127853123,0.7047212561654673,0.6197604370236621,0.15399999974287926,4.256596729365468,,1,42
62,False,Replace,7.0803045154747934,34.67240367934315,70.97303787975522,0.7800621230626464,0.733050786413087,0.6484721586219592,0.1659999999211251,4.149926459392306,,1,42
63,False,Replace,7.869826158692256,34.440455994064905,69.20386395371354,0.7606171956642546,0.7346921987334374,0.6246538228934517,0.1559999998533231,4.1913549890110655,,1,42
64,False,Replace,7.889167793306565,35.06646716297179,70.05414651574661,0.769962620918087,0.7040845404742089,0.5235844708685913,0.11799999993553897,4.336697758162663,,1,42
65,False,Replace,8.171729114602186,31.683747370686582,63.34491902012205,0.6962217412728599,0.8108960011106441,0.5350826096549054,0.1219999999675258,4.03896918283321,,1,42
66,False,Replace,8.630043735623929,31.880359257493375,62.47191791441216,0.6866266173173394,0.8530882749951526,0.4999159581554552,0.10999999999699207,4.094388970738677,,1,42
67,False,Replace,9.050872976585747,35.2393028728867,68.24713904527431,0.7501018663848678,0.920806276213495,0.5235844710543568,0.11799999999955213,4.351301635338787,,1,42
68,False,Replace,8.585358013033177,35.70638291316659,71.38043406290528,0.7845397999530463,0.8022220367678744,0.4815485438116574,0.10399999999995405,3.9582947069545935,,1,42
69,False,Replace,9.596939313711706,37.33126773318012,75.39862094793286,0.8287035484135188,0.7256617055992796,0.4561861025689739,0.09599999999982924,4.086629713208683,,1,42
70,False,Replace,10.032956251181405,36.40254266998964,72.05434733378462,0.7919467566304944,0.82278566817118,0.4229754912333746,0.08599999999963154,4.01452391916615,,1,42
71,False,Replace,10.481517999839644,37.39329528518596,72.90759995596238,0.8013248257092398,0.9076202395100781,0.3879256793715639,0.07599999999989637,3.889317418385935,,1,42
72,False,Replace,11.223245983853644,38.14111342292306,76.03694238726536,0.8357193165423358,0.8627434034012549,0.422975491234494,0.08599999999995984,3.93598443004531,,1,42
73,False,Replace,10.570781010515045,38.54145946621973,75.98011993704706,0.8350947830225787,0.9082259169907809,0.3659236509001587,0.0699999999999827,3.9814120474526815,,1,42
74,False,Replace,12.722531738706168,39.98802756626696,80.79262287033123,0.8879888307839707,0.9768886027843351,0.3353335358786771,0.0619999999999999,3.92392810707233,,1,42
75,False,Replace,12.383328780033052,41.731645435843575,84.99006077977441,0.9341227208481278,0.8836382135193035,0.3584153246392636,0.06799999999999704,3.7914319139166466,,1,42
76,False,Replace,11.735642656951212,42.50832140091881,85.88078286603356,0.9439126154675928,0.8609879857745608,0.35841532463922343,0.0679999999999864,3.721149129133757,,1,42
77,False,Replace,11.920196342300143,40.314870028417346,82.98596099633795,0.9120957317463584,0.9969696334414057,0.4229754912346031,0.08599999999999185,3.7311418894438138,,1,42
78,False,Replace,12.500418496572092,41.60812662131662,82.25093549885045,0.9040170927701504,0.950608093311075,0.4753035717834445,0.10199999999999998,3.8475584410219823,,1,42
79,False,Replace,13.69032706144576,40.55216542812726,79.43422600778338,0.873058739411019,0.9103562696526704,0.5059192440727412,0.11199999999999995,4.020508560383633,,1,42
80,False,Replace,12.844112190312375,40.161977439873475,79.13249727962317,0.8697424497423082,0.9438182703423736,0.49385372369951963,0.10799999999999967,3.9533464163489116,,1,42
81,False,Replace,11.949726722539161,40.55534415370018,79.12652316372282,0.8696767884479369,0.8918879565274263,0.4297586093037605,0.088,3.9860659863863925,,1,42
82,False,Replace,13.16393370457781,42.94675411029038,85.41795627609459,0.9388257049570223,0.9990760850296709,0.44311055824469103,0.092,4.122587432967814,,1,42
83,False,Replace,12.884567426924372,44.02781806712502,90.15506731009299,0.9908911230475496,0.969513791002119,0.462623491762443,0.098,4.251228062366179,,1,42
84,False,Replace,11.094407529808798,44.33910585071055,88.61246274937754,0.9739364114468354,0.8397484675614677,0.5519275534566073,0.128,4.216479902566439,,1,42
85,False,Replace,11.786382126529947,41.678928497613356,82.92344585044478,0.9114086300118713,0.9586600346611381,0.5463652179575746,0.126,4.312838070795292,,1,42
86,False,Replace,12.172759484059094,44.7812656385335,89.60198082399133,0.9848121692437589,0.9903989517404037,0.462623491762443,0.098,4.319401282002938,,1,42
87,False,Replace,11.992268614510149,43.6826800792884,87.34006776429074,0.9599515636357175,1.0055521631669675,0.5177526267252631,0.116,4.321881194559142,,1,42
88,False,Replace,11.45662701619416,45.469125411581416,89.2868829716579,0.9813489400090158,0.8200602398190495,0.4815485438118001,0.104,4.356545875283892,,1,42
89,False,Replace,12.33604150393896,50.063274224141615,100.90986710051467,1.1090967432133885,0.9750057747144047,0.5059192440727412,0.112,4.235756471797552,,1,42
90,False,Replace,10.310036772454437,52.79071931866248,103.43186739533238,1.1368159583281932,0.9213036825009622,0.49385372369952063,0.108,4.276066907312725,,1,42
91,False,Replace,12.211489684755415,53.398337374091824,103.8373412173608,1.1412725066162022,0.7773490682383039,0.4364698170641029,0.09,4.475547445428229,,1,42
92,False,Replace,10.319534707713917,52.44454619483367,106.89701439361164,1.1749012651567023,1.0058258965750233,0.462623491762443,0.098,4.318466051884925,,1,42
93,False,Replace,10.481184941376533,56.836023144289776,114.81006161568519,1.2618732843959464,0.9007864712257927,0.4815485438118001,0.104,4.306955759016837,,1,42
94,False,Replace,10.268428520562798,52.129502313769585,106.5370807592594,1.1709452474440303,0.920029565550839,0.5177526267252631,0.116,4.316987806296774,,1,42
95,False,Replace,8.677453342113353,49.34622673030051,97.05174572436356,1.0666922690409184,0.7689579906306385,0.499915958164528,0.11,4.347781277809144,,1,42
96,False,Replace,7.672824840575862,48.78087365753729,95.34870868764153,1.0479742498295885,0.7520730961656945,0.5736665363828041,0.136,4.418801416211501,,1,42
97,False,Replace,7.4272336021084255,45.37009147519288,90.83238501070825,0.9983354976905654,0.730417281836626,0.584238811642856,0.14,4.519858032387882,,1,42
98,False,Replace,8.05763836906623,47.26346133965538,94.92485962956545,1.0433157399788324,0.8316119659910378,0.5519275534566073,0.128,4.557897879961372,,1,42
99,False,Replace,8.382680536093842,45.53271319951553,90.66233859083822,0.9964665235665079,0.8645411710104147,0.6712478853829508,0.176,4.49385234132565,,1,42
100,False,Replace,9.29142408017022,42.31087274237327,85.92078199276592,0.94435224444011,0.7761353872107313,0.6577047787442195,0.17,4.633587146237735,,1,42
101,False,Replace,9.03903310362684,41.261823369694866,83.11146951709686,0.9134751914128802,0.8173100489856323,0.6887498056988564,0.184,4.671789153520733,,1,42
102,False,Replace,9.1971393774489,41.39612130592288,83.74636431668603,0.9204532974667318,0.7637428118236329,0.6844328071995738,0.182,4.734007911020283,,1,42
103,False,Replace,8.8225226501606,45.031579259389495,91.91866211624776,1.0102747305386384,0.8959844322491114,0.7179100158694783,0.198,4.62588533027937,,1,42
104,False,Replace,10.243251870041346,44.16954235223359,90.69902867428337,0.9968697829625064,0.8214462249213157,0.7259101060407925,0.202,4.864342700461786,,1,42
105,False,Replace,8.504793249933435,43.242719375272216,87.36461021921654,0.9602213088807644,0.7699306571832039,0.737642380185689,0.208,4.650358882850832,,1,42
106,False,Replace,9.054938174205025,46.650983830242865,90.82196354087955,0.9982209556880971,0.8117557797397246,0.7527960664084546,0.216,4.673495139893863,,1,42
107,False,Replace,9.343885223544271,52.60885258128644,104.55141096279124,1.1491208216704203,0.95328082724577,0.6667737919919465,0.174,4.866261240380232,,1,42
108,False,Replace,8.84530658155653,54.546974132289904,109.47601257854424,1.2032469420448983,0.7955974787922777,0.6712478853829508,0.176,4.810327503169757,,1,42
109,False,Replace,9.559215417030945,57.66411065402429,118.82003514337482,1.305946760139428,0.9230983563996226,0.7097645542842426,0.194,4.9744250372642105,,1,42
110,False,Replace,10.045716455185165,61.811691292415595,122.44223806278501,1.3457582629845781,0.9697626695989111,0.7138555955076475,0.196,4.936429634182029,,1,42
111,False,Replace,9.59626902838215,65.07325427481233,125.53868325515194,1.3797911814401351,1.0673011436060107,0.7219280948873623,0.2,4.957027059210019,,1,42
112,False,Replace,9.82950202366423,67.73337963287507,139.20737769874466,1.530023313608807,0.9331545424455561,0.7219280948873623,0.2,5.116540941207225,,1,42
113,False,Replace,9.833994157003657,68.10546363196421,139.476298984426,1.5329790178496305,1.0040131830122627,0.6887498056988564,0.184,5.119154484322103,,1,42
114,False,Replace,10.758783828119086,64.19603252877931,129.89741499990294,1.4276978462842065,1.0532982791416816,0.6531091121418667,0.168,5.199842251249128,,1,42
115,False,Replace,11.766863360031671,62.13469371724409,123.42081992925802,1.3565138213086396,1.067731304895918,0.557438185027989,0.13,5.0597955200831635,,1,42
116,False,Replace,10.541021726415039,57.43594716333266,116.53218619332176,1.2808010940873609,0.8636983040292259,0.6246538232507122,0.156,4.93158698868176,,1,42
117,False,Replace,9.679100467832768,54.94042874690928,110.10666337080234,1.2101784023658368,1.0272853810450626,0.6437935214851034,0.164,4.945492038820033,,1,42
118,False,Replace,9.708652516032048,59.043585784226266,115.17609224540016,1.2658963139667696,1.0221844771796005,0.6197604376555949,0.154,4.992648551450875,,1,42
119,False,Replace,9.479020224128709,65.05624490802619,128.19941091149792,1.409035144027973,0.93293998544414,0.6622595460438849,0.172,5.059051402085534,,1,42
120,False,Replace,9.751731457930076,63.63892421377248,124.4730872379464,1.3680792536948871,0.9470016900208965,0.7014714598838974,0.19,5.1615707211941695,,1,42
121,False,Replace,10.037564676817968,64.08045130455635,125.90431105977395,1.383809783574757,0.9161799667967542,0.6887498056988564,0.184,5.09304597908872,,1,42
122,False,Replace,10.519774034554223,59.31166949424251,120.72017212027396,1.326831097749733,1.0128019792249623,0.6712478853829508,0.176,5.114331629103466,,1,42
123,False,Replace,10.23221005735635,59.39365543427786,118.42181578609743,1.301569945414254,1.0007031706147564,0.6800770457282799,0.18,5.246355440009903,,1,42
124,False,Replace,10.016993097094652,55.70696553583605,112.23901197869378,1.233614969714125,0.8272773325305205,0.7056366064601749,0.192,5.579895519588323,,1,42
125,False,Replace,10.805869051069893,58.10856696224238,114.25369235991953,1.2557582497880908,0.9907674699062681,0.6667737919919465,0.174,5.759856743604376,,1,42
126,False,Replace,11.181012475438706,60.02979601442372,120.50773903423851,1.3244962532925701,1.2208126065280345,0.5736665363828041,0.136,5.643235745790808,,1,42
127,False,Replace,10.571106382343464,55.60472589067593,110.54595771234574,1.2150066707752338,0.9127276285397911,0.6437935214851034,0.164,5.527124245492607,,1,42
128,False,Replace,10.757504393526421,53.29785501597142,106.21958067568757,1.1674556153715914,0.9551362115663076,0.6148227571490692,0.152,5.713288541167385,,1,42
129,False,Replace,12.61107093837332,51.211060569463626,106.03267157191684,1.1654013040913815,0.9787213707912725,0.5997391093497058,0.146,6.016034076875303,,1,42
130,False,Replace,12.421310008290718,48.91740694087741,97.07047311949422,1.0668981011715624,1.018526312577776,0.6484721588056481,0.166,5.854767373364833,,1,42
131,False,Replace,10.922485620753761,48.16928834342219,93.61136642265586,1.0288791830803357,0.9269601105849523,0.6577047787442195,0.17,5.690636644786886,,1,42
132,False,Replace,10.286023054490242,47.64272151437605,100.32137566636108,1.1026286548907809,0.9129165022838556,0.6390727927547213,0.162,5.441957144631237,,1,42
133,False,Replace,11.709145773760099,45.35078847599085,89.924470301529,0.9883566395669766,1.0413143237822617,0.5628977911449632,0.132,5.710203853943679,,1,42
134,False,Replace,11.214324166389884,41.33364770663772,81.33398654756944,0.8939389396144665,0.9333941207682952,0.557438185027989,0.13,5.526296570668322,,1,42
135,False,Replace,11.180961487575983,41.976328002930615,83.08256857868192,0.9131575422315579,0.8622182294980106,0.5519275534566073,0.128,5.475763242173495,,1,42
136,False,Replace,11.898792795821938,43.054113943251245,86.059496309905,0.9458768485427274,1.0586897956779233,0.5407504779634867,0.124,5.603904829341672,,1,42
137,False,Replace,11.908659860029351,44.34846009821641,86.99821644620508,0.9561942880149465,0.9355213705140716,0.5519275534566073,0.128,5.621505951540631,,1,42
138,False,Replace,12.042795672376075,43.34025509113397,88.17587457817308,0.9691378864589268,0.9566773067742987,0.6098403047164005,0.15,5.785545518284974,,1,42
139,False,Replace,12.166355886708747,44.37148618364681,89.19851353332689,0.9803776746702666,1.0622040852171675,0.5628977911449632,0.132,5.666675919050824,,1,42
140,False,Replace,11.328269435364568,43.79372385473314,88.8866904479008,0.976950438281576,0.8931133071064288,0.499915958164528,0.11,5.538019157497411,,1,42
141,False,Replace,11.087726593070547,44.85139686950299,88.19551870662016,0.9693537943726913,0.9267440481424125,0.5293608652873644,0.12,5.510713430180388,,1,42
142,False,Replace,11.49564123603679,45.09870513350701,88.98391987662293,0.9780190834580957,1.0347988760220037,0.4815485438118001,0.104,5.501653815831233,,1,42
143,False,Replace,11.76044634089846,46.318612760389044,92.14373430147504,1.012748490883351,0.9245776079221381,0.4815485438118001,0.104,5.507046483212528,,1,42
144,False,Replace,12.333750200205847,41.93307616297479,83.50630218108425,0.9178147831131298,1.0150462277929877,0.44311055824469103,0.092,5.402475893282674,,1,42
145,False,Replace,13.049689703455305,40.79583798754662,80.97884770576742,0.8900356212953683,0.9803281981967888,0.3806766127065658,0.074,5.413176788421552,,1,42
146,False,Replace,12.810624148035073,38.37007245611408,76.50392007306584,0.8408518515991776,1.1074209547804927,0.38792567937193734,0.076,5.441989122062669,,1,42
147,False,Replace,11.793683036753674,38.1305196022148,75.38760663533432,0.8285824904973528,0.8344326015361696,0.4753035717834445,0.102,5.355834382324133,,1,42
148,False,Replace,11.880026250484388,39.57258287128689,79.61596644731227,0.8750562420872526,0.9258018572834952,0.44311055824469103,0.092,5.239663511033874,,1,42
149,False,Replace,12.004002607397037,43.02681203132682,87.79335578509182,0.9649336360737613,0.9856862355024136,0.4161189512518705,0.084,5.315262290228747,,1,42
150,False,Replace,11.896091791206826,44.5457147479174,91.28760614512233,1.0033388169112483,0.8766054678703902,0.49385372369952063,0.108,5.382214753251203,,1,42
151,False,Replace,11.895149800663853,41.55362485093672,82.97639520421873,0.9119905944670167,1.073012460971826,0.4753035717834445,0.102,5.284210299519746,,1,42
152,False,Replace,10.583337530992933,45.19931308055191,89.03874421692653,0.9786216558231844,0.8852030025017528,0.5683070291874018,0.134,5.342064509181276,,1,42
153,False,Replace,10.05194264899645,47.19331697627077,92.50617084401787,1.0167320179705028,1.0047690693882538,0.6148227571490692,0.152,5.30549785876079,,1,42
154,False,Replace,9.961834985013084,49.271020855122075,97.44271992375879,1.0709894524947208,0.9760684493045606,0.6197604376555949,0.154,5.272381818107675,,1,42
155,False,Replace,9.220841635752972,47.45511866614259,94.20842931691305,1.0354414800146345,0.9429904436856691,0.6800770457282799,0.18,5.2691415319012,,1,42
156,False,Replace,9.290509563160313,43.522138861018696,85.76814334189173,0.9426745984830063,0.8277551026337844,0.7097645542842426,0.194,5.3146284705275875,,1,42
157,False,Replace,9.042790010953333,43.14459855373107,84.65531993449078,0.9304435961798259,0.8457275323818739,0.7056366064601749,0.192,5.28418845578249,,1,42
158,False,Replace,8.59262171271933,42.95285195480676,87.88094404614046,0.9658963155209158,0.8388228049320514,0.7219280948873623,0.2,5.242088169410285,,1,42
159,False,Replace,8.896856864195103,43.60533559784401,85.81054370055718,0.9431406193098901,0.8446175160369108,0.7452883145630643,0.212,5.210251938871311,,1,42
160,False,Replace,8.80038429538158,48.318962822614736,98.23822677388242,1.0797328398564068,0.7999147893890695,0.7414827399312738,0.21,5.2597424910026875,,1,42
161,False,Replace,9.43073299098922,45.104854363670064,87.3829776681686,0.9604231848558222,0.8818442850045276,0.7056366064601749,0.192,5.253901748205873,,1,42
162,False,Replace,8.62473900529083,42.22110310783941,83.94302583758024,0.9226147972150359,1.0123443694817422,0.7452883145630643,0.212,5.304634064865487,,1,42
163,False,Replace,9.128014461319129,43.10375335874071,83.03975089691342,0.9126869346213616,0.8936024539813026,0.7337669895308355,0.206,5.3934433071616485,,1,42
164,False,Replace,9.762584352035882,44.99888317174415,89.6571580707328,0.9854186203908949,0.8961297034736674,0.697268815792328,0.188,5.39794471076996,,1,42
165,False,Replace,10.162699827085666,45.22489840599995,87.90611968138838,0.9661730200282559,0.880151078716437,0.7337669895308355,0.206,5.549456805464772,,1,42
166,False,Replace,11.113449694864226,38.94071839546355,78.16218032589586,0.8590777307788818,0.9705144529064116,0.6887498056988564,0.184,5.593005400823409,,1,42
167,False,Replace,10.07081815180246,40.4185697085707,80.8198364766898,0.8882879345589595,0.9106896389686052,0.6844328071995738,0.182,5.466578646604017,,1,42
168,False,Replace,9.453762025539572,39.08894465855833,79.81365052705596,0.8772289807433293,0.9214540440791555,0.7219280948873623,0.2,5.5738654970972705,,1,42
169,False,Replace,9.517595034500417,40.08164833605793,81.57222317062644,0.8965573898249249,0.9130178537438067,0.7298563169471575,0.204,5.569614304198493,,1,42
170,False,Replace,10.010582818935621,44.65013371297411,85.41117209077125,0.9387511402185714,0.8589734686773942,0.6887498056988564,0.184,5.574714350453218,,1,42
171,False,Replace,11.583890798363205,47.75448809468127,95.96443143896082,1.0547416365860331,0.9799328715777391,0.5894527611178121,0.142,5.615633922249663,,1,42
172,False,Replace,12.826218448443974,46.14119884336185,92.45956011466303,1.0162197211098325,0.9896677954800822,0.6484721588056481,0.166,5.8250587335533535,,1,42
173,False,Replace,13.356345511713652,49.33327561708994,99.4322863171971,1.0928567056263818,0.9984821965452277,0.675682186163725,0.178,5.940190229893164,,1,42
174,False,Replace,12.6553045893749,43.888470725885185,88.40234090796504,0.9716269697967292,1.0380776439296464,0.7179100158694783,0.198,5.951533106566087,,1,42
175,False,Replace,12.36881462687227,45.90576692896941,91.68674618769866,1.0077257508556416,1.087042658697952,0.7414827399312738,0.21,5.953657783154271,,1,42
