setting,iteration,use_selection,use_selection,mean_error,mean_error,variance,variance,dispersion,dispersion,dispersion_ratio,dispersion_ratio,swd_to_truth,swd_to_truth,component_weight_entropy,component_weight_entropy,smallest_component_weight,smallest_component_weight,component_mean_distance,component_mean_distance,num_samples,num_samples,run,run,seed,seed
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Accumulate,0,0.0,0.0,0.2915999999997966,6.822220551967122e-14,62.77201873058,15.215228969247487,124.30452341090674,30.132670897420574,0.9871673447595939,0.012736125624303546,0.07314950829859568,0.010321522026616474,0.7219280948873623,0.0,0.2,0.0,1.7999999999993719,2.1047292916485777e-13,,,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,1,0.0,0.0,0.32784915956861843,0.06480390498172874,63.98318225174997,16.79818703598053,126.85129832148777,33.06106229230987,1.003984375225272,0.02902012678884191,0.12260761383454451,0.020399304381310497,0.7979361707413213,0.043352275165860876,0.24311019928131508,0.026760299066520818,2.3041671892344917,0.5407219025288141,500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,2,0.0,0.0,0.3294546756295638,0.044388421870129396,63.576211468766665,17.09115629440715,126.25937067358925,33.89921472445447,0.99788680954726,0.027848626052899485,0.13163755118772377,0.017268454898680355,0.8068904437755986,0.038645782428724185,0.2483929594043516,0.02435792781580795,2.2796531856812248,0.6821738701742893,1000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,3,0.0,0.0,0.3377966382279544,0.12428836701522379,63.94506689754057,17.083804889676653,127.19668403865259,33.70201707700962,1.0063299570806183,0.028168172340185052,0.13833356593836826,0.01799385517891002,0.812593817939033,0.040626026194291,0.25211445951126404,0.02562212419228448,2.274359675141942,0.774289149347086,1500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,4,0.0,0.0,0.322342142009855,0.11368062062336637,63.86074751892655,17.05004492051585,127.27870333790221,34.92303750973028,1.005511109930953,0.03465038121674426,0.12221442047795468,0.027082405583620697,0.810202551552425,0.04130185964577033,0.2506294432725763,0.025916149953758374,2.273617631162322,0.7495540049479612,2000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,5,0.0,0.0,0.3575963967424508,0.1592349994164521,63.524517424614146,17.19415705900493,126.99950551040493,34.86679867066913,1.0031170671166676,0.037507386552572346,0.13654849859317267,0.030894866310542505,0.8076086975692937,0.038178491820240974,0.2487725104972855,0.023497550473476174,2.278505990613082,0.7000641174061646,2500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,6,0.0,0.0,0.3489228745118771,0.15459045224996582,63.38338934494516,17.245878119937487,126.85325742502441,34.58464029479642,1.0025560242905225,0.04024814470054082,0.12362806342034527,0.029115966814067747,0.8033100741977413,0.03754425120714497,0.2460337603378971,0.022721288846597205,2.2663789606534888,0.6739906249118053,3000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,7,0.0,0.0,0.3370673885398379,0.1511307042892463,63.420521336463516,16.909521600767505,127.50168295375829,35.11010223642658,1.007041176934029,0.04263638863061409,0.12390071483066459,0.023934827740642636,0.8031140916701742,0.03933303620909059,0.24601667425146792,0.0238877594812476,2.2605229625262,0.671971911594789,3500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,8,0.0,0.0,0.3237308553422382,0.13291971370032632,63.223241040031056,16.58904356701053,126.15145142207919,33.39690773760033,0.9983868031767219,0.04215101138623613,0.13031235847826134,0.024282922610071398,0.802723222363479,0.039807426634060214,0.2458109463591986,0.024294268265715777,2.243932311058039,0.6626855838995217,4000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,9,0.0,0.0,0.3262345510122813,0.11841463892639773,63.39563246475486,16.777636472952192,126.63432650776107,34.68040592773359,1.0006695391650484,0.04108881346863934,0.1264273347071761,0.021743534842740823,0.8043902434914074,0.03689477453008739,0.24669331631411612,0.02268328636870144,2.2332073048617196,0.6611729841678589,4500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,10,0.0,0.0,0.33072411835555665,0.12720755063829775,63.29067272294079,16.826272401023186,126.89871403757402,33.78896240595127,1.0042170542426074,0.046686105935112784,0.13215707312045563,0.012180020666521822,0.8023770407723523,0.03595413935243641,0.24539163344645284,0.022008386273367767,2.238355525503071,0.63789419033101,5000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,11,0.0,0.0,0.32923692684343997,0.11992604171231795,63.20012673209791,16.895406580093727,126.53898446226485,33.70888695456371,1.0015719639098914,0.04433256241888333,0.1418203235945925,0.05030694796020213,0.8029924719076458,0.03339377717058763,0.2456474565310327,0.02051276703377124,2.254076290224997,0.6448616982908514,5500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
