iteration,use_selection,setting,mean_error,variance,dispersion,dispersion_ratio,swd_to_truth,component_weight_entropy,smallest_component_weight,component_mean_distance,num_samples,run,seed
39,False,Replace,19.245575375610557,6.632343455496009,13.328543173207123,0.14649354171141968,1.3730122427135507,3.9863137138648344e-11,2.2204460492503132e-17,5.575470446548318,,1,42
40,False,Replace,20.579478637640914,6.735487147859753,13.377202572483837,0.1470283554299906,1.4375937418803486,3.9863137138648344e-11,2.2204460492503132e-17,5.671796234420064,,1,42
41,False,Replace,20.999655611431173,6.271702933764578,12.200467531730471,0.13409490264856308,1.6915724193353245,3.9863137138648344e-11,2.2204460492503132e-17,5.6924143848322455,,1,42
42,False,Replace,19.11712386681289,5.780376586552278,11.505991144087456,0.12646193748960355,1.557410743886678,3.9863137138648344e-11,2.2204460492503132e-17,5.556908557519171,,1,42
43,False,Replace,18.92902280906988,6.354820594053721,12.654294073270943,0.13908289394880896,1.473704202982332,3.9863137138648344e-11,2.2204460492503132e-17,5.547530444789219,,1,42
44,False,Replace,22.079396145175256,7.159965694044727,14.318640137126426,0.15737566206001305,1.4677124932103751,3.9863137138648344e-11,2.2204460492503132e-17,5.787301722383069,,1,42
45,False,Replace,20.019520499682294,6.831892729834044,13.774794615416933,0.151398275365624,1.5226351178909798,3.9863137138648344e-11,2.2204460492503132e-17,5.639981566682238,,1,42
46,False,Replace,19.749944901520443,6.399601366220773,12.73172106087939,0.139933891202703,1.3811553546793487,3.9863137138648344e-11,2.2204460492503132e-17,5.621879993232538,,1,42
47,False,Replace,20.57888383408527,6.530130952902858,13.005922046958457,0.142947624441924,1.5360822897043693,3.9863137138648344e-11,2.2204460492503132e-17,5.702263981833702,,1,42
48,False,Replace,20.85886921819509,6.951117903220551,13.923131723325467,0.15302864321771095,1.4777415006966024,3.9863137138648344e-11,2.2204460492503132e-17,5.696567151991476,,1,42
49,False,Replace,18.83102794183293,5.468255884389814,10.828196807557589,0.11901232415828324,1.4705271640780522,3.9863137138648344e-11,2.2204460492503132e-17,5.546968638673541,,1,42
50,False,Replace,17.451887134896346,5.071594673566395,9.972297529452383,0.10960516577881954,1.451640626251653,3.9863137138648344e-11,2.2204460492503132e-17,5.456707725117847,,1,42
51,False,Replace,17.8321330407302,4.925695089724138,9.929129937073832,0.10913071231361256,1.5920040498195394,3.9863137138648344e-11,2.2204460492503132e-17,5.499473494361916,,1,42
52,False,Replace,17.091819496447147,4.513695328823115,9.017776010359398,0.09911405387299753,1.541671228719518,3.9863137138648344e-11,2.2204460492503132e-17,5.428946831794273,,1,42
53,False,Replace,16.731175117532253,4.272580678131799,8.698634995832728,0.09560638638707394,1.5447948189663643,3.9863137138648344e-11,2.2204460492503132e-17,5.4019124159220375,,1,42
54,False,Replace,18.649273023289464,3.910770365995555,7.7496294174562035,0.08517589998855035,1.578025174890656,3.9863137138648344e-11,2.2204460492503132e-17,5.544422128849689,,1,42
55,False,Replace,19.262364142714965,3.6829076071527673,7.493519609102063,0.08236100623720248,1.5336858053753968,3.9863137138648344e-11,2.2204460492503132e-17,5.595341677284968,,1,42
56,False,Replace,20.48731618317144,3.930107460219812,7.7334245109045465,0.08499779243973535,1.613544662099049,3.9863137138648344e-11,2.2204460492503132e-17,5.67775912373555,,1,42
57,False,Replace,19.00910046050874,4.590427260936671,9.12951451687954,0.10034216780510265,1.6013088936593256,3.9863137138648344e-11,2.2204460492503132e-17,5.5677148587595875,,1,42
58,False,Replace,18.00819167487002,4.964289189129011,10.059765919286333,0.11056652772573719,1.4901420871122382,3.9863137138648344e-11,2.2204460492503132e-17,5.48136022134323,,1,42
59,False,Replace,16.700396011986275,4.1199445328831725,8.04347703554754,0.08840556865813132,1.4739707257733707,3.9863137138648344e-11,2.2204460492503132e-17,5.380540324258243,,1,42
60,False,Replace,17.495653475876697,4.5540351256709934,9.060468917211521,0.09958329008654677,1.4481229087906629,3.9863137138648344e-11,2.2204460492503132e-17,5.451510837225759,,1,42
61,False,Replace,17.835390535875366,5.157794461193729,9.991885154699405,0.10982045266793135,1.518717021099715,3.9863137138648344e-11,2.2204460492503132e-17,5.483414724616916,,1,42
62,False,Replace,15.564811805957396,5.324699221534834,10.683743238158488,0.11742464013917234,1.418345763771341,3.9863137138648344e-11,2.2204460492503132e-17,5.312817397356703,,1,42
63,False,Replace,15.24377337882069,4.610362337258935,9.348719010471328,0.10275143656073607,1.4902914244657577,3.9863137138648344e-11,2.2204460492503132e-17,5.303405130217081,,1,42
64,False,Replace,14.990083645777288,4.837760511415787,9.753436253924136,0.10719966932065733,1.5842135034383467,3.9863137138648344e-11,2.2204460492503132e-17,5.270666761930626,,1,42
65,False,Replace,13.430225170971342,5.081836170092679,10.104265496064945,0.1110556209838858,1.36595812067621,3.9863137138648344e-11,2.2204460492503132e-17,5.131847922040422,,1,42
66,False,Replace,12.91936182855769,5.060067190120901,10.062892973577952,0.1106008970677088,1.4355237578262563,3.9863137138648344e-11,2.2204460492503132e-17,5.100541762489818,,1,42
67,False,Replace,12.541071170781633,5.251641457071885,10.62481155782387,0.11677692414658151,1.358284299239782,3.9863137138648344e-11,2.2204460492503132e-17,5.0672327027856054,,1,42
68,False,Replace,14.26440657431532,6.1726622758381495,12.525266286309424,0.13766475415321783,1.3703564098243248,3.9863137138648344e-11,2.2204460492503132e-17,5.199182508616903,,1,42
69,False,Replace,15.626311532981996,6.385086072278234,12.561900306057268,0.13806739735512272,1.5380561510056077,3.9863137138648344e-11,2.2204460492503132e-17,5.315508691707007,,1,42
70,False,Replace,16.874513666226722,6.531770315516786,13.24141650640976,0.14553593563018544,1.5191546067554396,3.9863137138648344e-11,2.2204460492503132e-17,5.410884130324657,,1,42
71,False,Replace,17.580758299872024,7.547674143137712,14.970110266140237,0.1645359469672393,1.4758276138723203,3.9863137138648344e-11,2.2204460492503132e-17,5.4779036506143735,,1,42
72,False,Replace,18.109755715521224,7.777272034615505,14.897804473236521,0.1637412365813353,1.471847104893845,3.9863137138648344e-11,2.2204460492503132e-17,5.526179362305788,,1,42
73,False,Replace,20.845362618683787,6.912043654181764,14.17887097139387,0.15583946415420052,1.566848263284768,3.9863137138648344e-11,2.2204460492503132e-17,5.72150871109826,,1,42
74,False,Replace,17.620914390836198,7.558012138179908,15.065270300109635,0.16558184749998311,1.3622093296846105,3.9863137138648344e-11,2.2204460492503132e-17,5.481346171511986,,1,42
75,False,Replace,14.821258917046777,8.640793034723814,17.255662958723814,0.18965637493551782,1.500557644348701,3.9863137138648344e-11,2.2204460492503132e-17,5.27381943394862,,1,42
76,False,Replace,14.497847763206325,9.338452881528651,18.234642686669755,0.20041630614081057,1.3682063935643167,3.9863137138648344e-11,2.2204460492503132e-17,5.238479558069874,,1,42
77,False,Replace,16.822291920925753,8.657425522860745,17.47223089618369,0.19203666539692468,1.3402368943048386,3.9863137138648344e-11,2.2204460492503132e-17,5.410082984505938,,1,42
78,False,Replace,16.086339406369465,8.805119386921467,17.470757266162245,0.19202046878202025,1.3930626839185751,3.9863137138648344e-11,2.2204460492503132e-17,5.356723282131441,,1,42
79,False,Replace,14.524900929729926,9.555000737353078,18.84919159302838,0.20717079120924076,1.3287231770804924,3.9863137138648344e-11,2.2204460492503132e-17,5.245738718992728,,1,42
80,False,Replace,15.323610802455564,7.689230001490458,15.390591669643468,0.16915744304693092,1.3502390104856725,3.9863137138648344e-11,2.2204460492503132e-17,5.303231953363124,,1,42
81,False,Replace,14.27945216404004,8.125411113972566,15.825959296047143,0.17394255307055115,1.3149786472488412,3.9863137138648344e-11,2.2204460492503132e-17,5.226436295207909,,1,42
82,False,Replace,13.962957940793709,8.088758122092841,16.053315916602383,0.17644142156231762,1.4320655195773877,3.9863137138648344e-11,2.2204460492503132e-17,5.200710657399206,,1,42
83,False,Replace,13.448957082270606,6.216147448897922,12.268090369806778,0.1348381428453079,1.3400680923581052,3.9863137138648344e-11,2.2204460492503132e-17,5.159774658485915,,1,42
84,False,Replace,12.184188634611955,5.236551681662329,10.382461457110802,0.11411326285020339,1.4337468408097669,3.9863137138648344e-11,2.2204460492503132e-17,5.079824934258089,,1,42
85,False,Replace,14.221624269660978,4.230461640502766,8.31260205690832,0.09136351215052695,1.454101748860357,3.9863137138648344e-11,2.2204460492503132e-17,5.239260271289472,,1,42
86,False,Replace,13.095020586500778,4.085574905213087,8.07752553901455,0.0887797945429889,1.4799488285682478,3.9863137138648344e-11,2.2204460492503132e-17,5.158579027924149,,1,42
87,False,Replace,12.303268844862627,3.6628480940365353,7.140470892245267,0.07848066040668517,1.4797399992709197,3.9863137138648344e-11,2.2204460492503132e-17,5.103698104949964,,1,42
88,False,Replace,11.596710177929058,3.077712310262651,6.081058691561301,0.0668366987678424,1.4977163930870352,3.9863137138648344e-11,2.2204460492503132e-17,5.048025615541179,,1,42
89,False,Replace,11.957489764611957,2.5100578810383336,5.060776091607292,0.0556228091722975,1.5297984762627932,3.9863137138648344e-11,2.2204460492503132e-17,5.072996065926458,,1,42
90,False,Replace,12.541693277975034,2.0573002554947153,4.113580557572564,0.04521221690645132,1.6083917892564963,3.9863137138648344e-11,2.2204460492503132e-17,5.107038009125006,,1,42
91,False,Replace,12.844593692927582,1.7250056224798194,3.466234413910532,0.038097258574852806,1.5890280130417183,3.9863137138648344e-11,2.2204460492503132e-17,5.12672579736879,,1,42
92,False,Replace,13.437121645773596,1.5966405937186012,3.1735747183175738,0.034880646319000216,1.5740755583597212,3.9863137138648344e-11,2.2204460492503132e-17,5.182550764805184,,1,42
93,False,Replace,12.96780838056432,1.574477800346334,3.200915023892427,0.03518114264054748,1.6871525609962037,3.9863137138648344e-11,2.2204460492503132e-17,5.130094153224298,,1,42
94,False,Replace,13.366228968559053,1.5793769069845924,3.1313926939707235,0.03441702519680967,1.589633704961181,3.9863137138648344e-11,2.2204460492503132e-17,5.161069349399925,,1,42
95,False,Replace,13.546278335241416,1.5090312690470855,2.9704441471051592,0.03264804546982503,1.6476638348215804,3.9863137138648344e-11,2.2204460492503132e-17,5.179446776532149,,1,42
96,False,Replace,13.232782269942376,1.4246143884006446,2.852127796898249,0.03134763469282273,1.5289864655639067,3.9863137138648344e-11,2.2204460492503132e-17,5.155610922399179,,1,42
97,False,Replace,13.740301933845823,1.6157643197930842,3.259213112190207,0.03582189484570329,1.5959777472134866,3.9863137138648344e-11,2.2204460492503132e-17,5.184238910456087,,1,42
98,False,Replace,14.083564980784134,1.6022892332149554,3.2017753142135748,0.03519059806072411,1.672366950911268,3.9863137138648344e-11,2.2204460492503132e-17,5.212993637594177,,1,42
99,False,Replace,14.028198681969021,1.7678616607748998,3.490126852847009,0.03835985951738973,1.6256313936151399,3.9863137138648344e-11,2.2204460492503132e-17,5.222751629839393,,1,42
100,False,Replace,13.903621491471146,1.4840712468104924,2.9442629383193237,0.03236028873966468,1.618862534420235,3.9863137138648344e-11,2.2204460492503132e-17,5.21502529038359,,1,42
101,False,Replace,14.003617128211554,1.7124390459604422,3.375170886261234,0.03709638259668155,1.6181695733803254,3.9863137138648344e-11,2.2204460492503132e-17,5.223381791251999,,1,42
102,False,Replace,12.996092935473378,2.031818729185458,4.0654870425755245,0.04468362280177601,1.554343308932364,3.9863137138648344e-11,2.2204460492503132e-17,5.154942515173911,,1,42
103,False,Replace,12.460050850926873,2.250453947963135,4.639289943948171,0.05099026998549379,1.518321300868594,3.9863137138648344e-11,2.2204460492503132e-17,5.118691763296077,,1,42
104,False,Replace,11.75903818148108,2.1243149719100844,4.266665111962463,0.046894763773161485,1.533423731531499,3.9863137138648344e-11,2.2204460492503132e-17,5.06951922191924,,1,42
105,False,Replace,11.770120190033841,2.300118555218222,4.559260327711415,0.05011066733335284,1.4948270534948715,3.9863137138648344e-11,2.2204460492503132e-17,5.081629084113573,,1,42
106,False,Replace,11.360810761075895,1.9203076353187472,3.779188997449615,0.04153693121886849,1.5384712361477642,3.9863137138648344e-11,2.2204460492503132e-17,5.0651269003567645,,1,42
107,False,Replace,11.549121627210162,1.835985652493219,3.625479509330865,0.039847515727877,1.5423032563064996,3.9863137138648344e-11,2.2204460492503132e-17,5.061510127050454,,1,42
108,False,Replace,11.841634300067065,1.848141275418985,3.6771177811530005,0.040415070128142445,1.4874278259494171,3.9863137138648344e-11,2.2204460492503132e-17,5.078650348882288,,1,42
109,False,Replace,11.429939801314658,1.7082061318411577,3.4835577355684757,0.03828765858413361,1.5189342001023647,3.9863137138648344e-11,2.2204460492503132e-17,5.04820650071118,,1,42
110,False,Replace,11.146026408439031,1.7331627817558533,3.5077090287155572,0.03855310458404895,1.4987435724049067,3.9863137138648344e-11,2.2204460492503132e-17,5.0267899339617435,,1,42
111,False,Replace,11.79317968577152,1.4486822099011505,2.96253163418819,0.03256107932311409,1.6996404872612645,3.9863137138648344e-11,2.2204460492503132e-17,5.068842177657702,,1,42
112,False,Replace,11.588701291216392,1.3617110419914482,2.685404378833093,0.02951518356285265,1.514960057855216,3.9863137138648344e-11,2.2204460492503132e-17,5.05504731766467,,1,42
113,False,Replace,11.068203957121833,1.2813217136050437,2.518209472488628,0.027677550322053664,1.6107241120208624,3.9863137138648344e-11,2.2204460492503132e-17,5.008135558527043,,1,42
114,False,Replace,11.091602394012929,1.3863244960425842,2.7642964654410944,0.030382283667494417,1.6296932131647193,3.9863137138648344e-11,2.2204460492503132e-17,5.00981687271458,,1,42
115,False,Replace,11.460947515030742,1.2797324542795998,2.4684134234151847,0.027130243726185912,1.6863161440245267,3.9863137138648344e-11,2.2204460492503132e-17,5.034216851839665,,1,42
116,False,Replace,11.54493719648843,1.3783031438985422,2.7850207151613957,0.030610063155573932,1.6454286532163094,3.9863137138648344e-11,2.2204460492503132e-17,5.028482901582605,,1,42
117,False,Replace,11.357887545473305,1.2394741724973204,2.4614771604831964,0.02705400750817289,1.5397851049407776,3.9863137138648344e-11,2.2204460492503132e-17,5.00885521888785,,1,42
118,False,Replace,11.009307215456419,1.1160209643089725,2.246985799138211,0.024696540620636816,1.5621196675345796,3.9863137138648344e-11,2.2204460492503132e-17,4.990328546438591,,1,42
119,False,Replace,11.14805777738505,1.2235216952801595,2.451406473720337,0.026943320949845705,1.6002728533843251,3.9863137138648344e-11,2.2204460492503132e-17,4.996344630747355,,1,42
120,False,Replace,11.053524545810529,1.2355868086367807,2.456726978869147,0.027001798431804107,1.6208164375416365,3.9863137138648344e-11,2.2204460492503132e-17,4.9873125494188475,,1,42
121,False,Replace,11.85025728887601,1.3083913958656186,2.574654372733218,0.0282979342035419,1.5166081902122635,3.9863137138648344e-11,2.2204460492503132e-17,5.048449235454642,,1,42
122,False,Replace,11.857322983075207,1.3283597327258079,2.6181255177498723,0.028775724004946587,1.5453695125041325,3.9863137138648344e-11,2.2204460492503132e-17,5.049913183153301,,1,42
123,False,Replace,12.524307768535225,1.3183029571829847,2.648465401269581,0.029109188580493637,1.6299898500062564,3.9863137138648344e-11,2.2204460492503132e-17,5.1020636461469975,,1,42
124,False,Replace,11.670713704597894,1.2239431226374324,2.4337979772987905,0.02674978659492907,1.5170691849522009,3.9863137138648344e-11,2.2204460492503132e-17,5.04065986164764,,1,42
125,False,Replace,11.833207423080674,1.226583828108753,2.5006676097404523,0.02748474833545984,1.5616095511712729,3.9863137138648344e-11,2.2204460492503132e-17,5.046199949978625,,1,42
126,False,Replace,11.82947680600615,1.1993884598840685,2.3773569946059765,0.026129445771112404,1.611895683531051,3.9863137138648344e-11,2.2204460492503132e-17,5.048594420832746,,1,42
127,False,Replace,11.62905536420318,1.2252889020398747,2.444284307361452,0.026865041473911055,1.5228245450291993,3.9863137138648344e-11,2.2204460492503132e-17,5.026086944397666,,1,42
128,False,Replace,11.942540616176702,1.158659504799626,2.3055558321647682,0.025340281760588466,1.5954303657752325,3.9863137138648344e-11,2.2204460492503132e-17,5.053159362308439,,1,42
129,False,Replace,11.77546921278213,1.1264119690278223,2.2478530309561826,0.02470607233455697,1.6758078085333277,3.9863137138648344e-11,2.2204460492503132e-17,5.038785233216358,,1,42
130,False,Replace,11.702767789301381,1.2282635333544065,2.430644994159697,0.02671513226992146,1.5720377262063245,3.9863137138648344e-11,2.2204460492503132e-17,5.0420535612204445,,1,42
131,False,Replace,11.5961655727742,1.1938491200872425,2.4416613565861045,0.02683621271567229,1.6585157120310268,3.9863137138648344e-11,2.2204460492503132e-17,5.037783140209857,,1,42
132,False,Replace,11.787178295388545,1.018728152308797,2.0633863846458667,0.02267860601701166,1.6146993183228333,3.9863137138648344e-11,2.2204460492503132e-17,5.047670352332007,,1,42
133,False,Replace,11.699700674844342,0.9135939172616792,1.8509846283819047,0.020344105904247536,1.6665125955598272,3.9863137138648344e-11,2.2204460492503132e-17,5.0355850116347645,,1,42
134,False,Replace,11.923057215046278,0.9928634859972714,1.9730713325521991,0.021685956506925015,1.5729296165904239,3.9863137138648344e-11,2.2204460492503132e-17,5.053699654690282,,1,42
135,False,Replace,12.33753935740179,1.1053139822868465,2.1820564473276884,0.023982904435185533,1.6370242304439042,3.9863137138648344e-11,2.2204460492503132e-17,5.079140102297747,,1,42
136,False,Replace,12.042846747288404,1.2027362727620126,2.4246928723680985,0.026649712712013458,1.555768593795422,3.9863137138648344e-11,2.2204460492503132e-17,5.059856688615389,,1,42
137,False,Replace,12.19007679075894,1.2865978056316494,2.54966073520194,0.028023230026601658,1.7410506065295697,3.9863137138648344e-11,2.2204460492503132e-17,5.072795491555922,,1,42
138,False,Replace,12.243375702025316,1.1972597712611885,2.362756707099993,0.025968974532886158,1.5941302290623311,3.9863137138648344e-11,2.2204460492503132e-17,5.078381044678363,,1,42
139,False,Replace,12.439951764247814,1.1928341394564832,2.319371249536872,0.025492126519221153,1.661393261191682,3.9863137138648344e-11,2.2204460492503132e-17,5.0973986595137175,,1,42
140,False,Replace,12.351097162851435,1.1466789844052152,2.2017892719169967,0.02419978720507961,1.5456694730216811,3.9863137138648344e-11,2.2204460492503132e-17,5.087146206345065,,1,42
141,False,Replace,11.907688475827959,1.229998686893823,2.3999794931350045,0.026378088844013315,1.6890323035707742,3.9863137138648344e-11,2.2204460492503132e-17,5.052211568723926,,1,42
142,False,Replace,11.715997089754524,0.9463648577650846,1.9497213271848444,0.021429317432362045,1.4996457286757359,3.9863137138648344e-11,2.2204460492503132e-17,5.035616179997809,,1,42
143,False,Replace,12.064486200224591,0.8775809057644426,1.775640016226674,0.01951599596454456,1.5789686421311018,3.9863137138648344e-11,2.2204460492503132e-17,5.058337752221113,,1,42
144,False,Replace,12.104671453703148,0.7357543106675909,1.5238624011138486,0.016748717194297876,1.6569966161133882,3.9863137138648344e-11,2.2204460492503132e-17,5.0596370983262355,,1,42
145,False,Replace,12.766976248605493,0.7674674204523266,1.5357651332764597,0.016879539698144243,1.78849568629175,3.9863137138648344e-11,2.2204460492503132e-17,5.099829161905163,,1,42
146,False,Replace,12.802146951419507,0.6383502891531964,1.2775206320903698,0.01404118361416524,1.6547836894572927,3.9863137138648344e-11,2.2204460492503132e-17,5.10549875180529,,1,42
147,False,Replace,12.753493731231032,0.5986266156474414,1.254311439557766,0.013786092208436967,1.6845624356828477,3.9863137138648344e-11,2.2204460492503132e-17,5.100371748886558,,1,42
148,False,Replace,12.745437323723262,0.5712928108103474,1.172794344300287,0.012890140727535412,1.6579202989003714,3.9863137138648344e-11,2.2204460492503132e-17,5.10023119353041,,1,42
149,False,Replace,12.97299794001401,0.6375786719497005,1.2797093745659112,0.014065240004497591,1.6274761482374636,3.9863137138648344e-11,2.2204460492503132e-17,5.116781387624397,,1,42
150,False,Replace,12.821508127463128,0.6330326859975299,1.271474579113604,0.01397473166195776,1.6590610586113832,3.9863137138648344e-11,2.2204460492503132e-17,5.106611894155964,,1,42
151,False,Replace,12.845353001033592,0.5966062999303505,1.2217900267639357,0.0134286505225966,1.6485567624967654,3.9863137138648344e-11,2.2204460492503132e-17,5.105966229243158,,1,42
152,False,Replace,12.647572145777486,0.5946007226036242,1.1965816036177936,0.013151585644638907,1.6938072993256026,3.9863137138648344e-11,2.2204460492503132e-17,5.098075642173941,,1,42
153,False,Replace,12.255679575183112,0.4984333385994275,0.9422700965827178,0.01035645695882526,1.7575446411542737,3.9863137138648344e-11,2.2204460492503132e-17,5.078560518642144,,1,42
154,False,Replace,12.018103443860973,0.5182224552153853,1.0385935509482767,0.011415144603567583,1.6899681481409055,3.9863137138648344e-11,2.2204460492503132e-17,5.062732714516863,,1,42
155,False,Replace,12.293742226649828,0.47022685884479054,0.9264027768105908,0.010182059814240162,1.7790467728444397,3.9863137138648344e-11,2.2204460492503132e-17,5.084717337764411,,1,42
156,False,Replace,11.94208359046541,0.3863269749101706,0.7799873074116543,0.00857281262234101,1.678735560302718,3.9863137138648344e-11,2.2204460492503132e-17,5.060490375946465,,1,42
157,False,Replace,11.65090431950066,0.3600648181473246,0.7232870297872257,0.007949621897197065,1.767397341156813,3.9863137138648344e-11,2.2204460492503132e-17,5.041286536122445,,1,42
158,False,Replace,11.588558960191087,0.3786035119212159,0.7608591213833253,0.00836257541326345,1.7341269270947062,3.9863137138648344e-11,2.2204460492503132e-17,5.041718655471857,,1,42
