setting,iteration,use_selection,use_selection,mean_error,mean_error,variance,variance,dispersion,dispersion,dispersion_ratio,dispersion_ratio,swd_to_truth,swd_to_truth,mean_abs_scale,mean_abs_scale,num_samples,num_samples,run,run,seed,seed
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Accumulate,20,0.0,0.0,0.09143275733896124,0.05829624128057784,83.38265589497277,18.843938124903342,167.05631771714906,35.70301025305622,1.0037883953018722,0.05086200487683384,0.13425656111774026,0.01838103614907814,1.9803440452441883,0.21992787752063558,10000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,21,0.0,0.0,0.09057631764910559,0.0574774990387431,83.44945155219979,18.81108323356832,167.06240266711058,36.30897997832969,1.002854857260782,0.04078869695521994,0.13468107428138187,0.024960778658149677,1.9812170385107428,0.21934913413055246,10500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,22,0.0,0.0,0.08985542094047864,0.05955598540515732,83.3728291355545,18.737135693598173,166.3069143583852,38.49924400863258,0.9960025321595529,0.041813873466676914,0.1271186080523806,0.016469178503655264,1.9803480360203434,0.2186492781800454,11000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,23,0.0,0.0,0.09119739815006069,0.06063399405610039,83.35767786182977,18.845903057792707,165.94475485068747,37.762208999264665,0.9941506407181183,0.03651124934124265,0.13422368667261236,0.025052433274752078,1.9799718196614027,0.21963470973181337,11500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,24,0.0,0.0,0.08864793431607473,0.05921519756024404,83.3949332834102,18.875514334673976,167.23413539808138,37.32822314666674,1.002645320841474,0.0344401423753978,0.12797811245455848,0.015997684982352427,1.9803344006212182,0.21984724756194224,12000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,25,0.0,0.0,0.08965656471249701,0.058285097186194894,83.4205067833611,18.843243101287943,166.28725680066864,37.89136384650487,0.9965199488584922,0.047126773287160806,0.12553230667473875,0.024176675547310563,1.9806266819617797,0.21944090807957198,12500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,26,0.0,0.0,0.08931665812606529,0.057445330203941776,83.35800204448348,18.852659024809697,164.93680188798803,37.50973906647478,0.9880808181552032,0.04157679569725709,0.13026061806865244,0.030927646104908633,1.979829922107887,0.21955845783935266,13000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,27,0.0,0.0,0.0896648104372502,0.054065201600825646,83.3651141715009,18.788859076144114,166.20993032796275,39.722986339753774,0.9939392928944848,0.034374559149671594,0.13495243378457694,0.024914956791625427,1.9800854378920008,0.21918394817710654,13500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,28,0.0,0.0,0.08988176210586132,0.05446756602342457,83.35856061190592,18.840459154094706,165.52238254019102,36.569468081791136,0.9926897297359443,0.03878958165860597,0.13306232143985092,0.019626512545699696,1.9799426937230085,0.2198259886090294,14000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,29,0.0,0.0,0.09008922594963861,0.055140513501287965,83.32013883284031,18.85812262125054,166.33297071228384,35.53358645046412,0.9989028048802904,0.05074910853994525,0.13856351741287168,0.026351407669515773,1.9795632832380654,0.22010161117960036,14500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,30,0.0,0.0,0.08913862640128639,0.05521824592612847,83.390736469308,18.956035268107883,165.19654795053506,37.40953938985325,0.9897612898504399,0.03239121688767269,0.12108687371718148,0.025151488351983536,1.980439879169492,0.22109252563293552,15000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,31,0.0,0.0,0.0889701918448649,0.05401832597027891,83.43982050733219,18.99451963139069,167.70162444184206,38.211935048403305,1.0042698473995402,0.03025643148645038,0.12882508385468946,0.007980445424235517,1.9808224154163914,0.22140032850627547,15500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,32,0.0,0.0,0.08857456569874733,0.053198467616977725,83.48464551235834,18.993175872053257,167.31304228409638,39.06363125335238,1.0012204838414067,0.03408590515129953,0.11670930557628438,0.012971955673416552,1.9812577641406897,0.2213906515122373,16000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,33,0.0,0.0,0.08942125449724869,0.05444463664752252,83.5455528206719,18.96868533109119,164.67154267538692,36.00304347997613,0.9883053030271924,0.03853850743702987,0.1268714790771775,0.02341542207528995,1.9820558139655788,0.220951625601053,16500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,34,0.0,0.0,0.08915374638685476,0.05391256282468281,83.55426418194546,19.01751406647971,166.26324492569083,37.74217673639109,0.996339827796529,0.034094903041707404,0.12247235940582754,0.011273625332467896,1.9820435626679491,0.2213585069802498,17000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,35,0.0,0.0,0.08997925570394584,0.05341828955309269,83.54760450975691,19.036943975640092,167.82551956256128,37.26476099484555,1.0064367127675096,0.040709458564887675,0.12476598246823616,0.012091168002086646,1.9819805830184172,0.22165533254939734,17500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,36,0.0,0.0,0.09111003901733468,0.054115002864290496,83.57216850937822,19.115522234387058,168.63328533175977,40.295979441627175,1.0082402482102446,0.03651248063915811,0.13247249780002796,0.02877088880020543,1.9821857755310242,0.22260392117776595,18000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,37,0.0,0.0,0.09154153944501948,0.055708214196540796,83.57859801091982,19.15156189146004,166.62058250002002,38.45638557096418,0.9976122572890332,0.037413305409751706,0.13893826691768438,0.027373053258243515,1.9823036032228127,0.2229262297241177,18500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,38,0.0,0.0,0.09142539256642979,0.05689390408255041,83.59442298431736,19.187065960719075,166.84182278645721,38.313592853142296,0.9991484841705329,0.03511429107181032,0.13358947908651814,0.021419207709459067,1.9824521510027815,0.22328437874049278,19000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,39,0.0,0.0,0.09042599235949673,0.05655861506835367,83.6381743809514,19.27530220379069,166.1100813512331,37.959862376437584,0.995422046566922,0.04031751756196602,0.13037661790948046,0.02527613915693963,1.9828937734357062,0.22420411575365826,19500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,40,0.0,0.0,0.08975355829520641,0.05525842596570178,83.66508253501806,19.2676273670404,166.02688773577464,38.72616561929131,0.9940237428037022,0.03185647644259443,0.12801345942088355,0.010093274998098827,1.9831826339742213,0.22418977321601258,20000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,41,0.0,0.0,0.09073380121521915,0.05634106691787932,83.677674298642,19.235338456457754,168.458034963384,36.868905982326474,1.0107622830328704,0.04385433536836338,0.11860510289790074,0.02297570764683618,1.9833092873902651,0.22391064335396726,20500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,42,0.0,0.0,0.09156636447772462,0.056687757769435014,83.73749823302919,19.301595479001453,167.01940218046042,38.10490577164285,1.000249496029281,0.029959550816919495,0.13295452982085276,0.029563744664093495,1.9838864035349792,0.22458613805370437,21000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,43,0.0,0.0,0.0908553840478694,0.056549067294678165,83.74426294110653,19.33583576647628,167.7053703768492,38.46051816688637,1.0044443622609864,0.040113570374462774,0.1236803368205502,0.016779505945964533,1.983886462110124,0.2249291356781516,21500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,44,0.0,0.0,0.09135848088806393,0.05699913136389179,83.75478687649334,19.315956362798357,166.11131035058725,37.561634527940335,0.995359573663079,0.038234928335986226,0.12556893658333426,0.008014071565943096,1.9839307640923978,0.22474003779453156,22000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,45,0.0,0.0,0.09236038322635104,0.05763672342708597,83.78101280805747,19.262047799041735,167.77811252611514,39.640018645150946,1.003012410087927,0.029363205389548137,0.12883694513087027,0.01687005598826074,1.9841962357557477,0.22424161572680204,22500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,46,0.0,0.0,0.09220468513213187,0.05519386305744103,83.76002450827576,19.221071166464824,168.02990696335615,38.98947384336278,1.005978223418474,0.04295688337502916,0.12943699215695542,0.01337238646726596,1.9839374922412987,0.22380904742083776,23000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,47,0.0,0.0,0.09318995472623554,0.055974349071985105,83.76621030064149,19.24681674792333,168.94290959240794,39.43767861090746,1.0112035285800025,0.04243456221417039,0.13964607823663458,0.022034584692516537,1.983872183191293,0.22400701096164047,23500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,48,0.0,0.0,0.09328054995934354,0.05510135726755504,83.78827354017497,19.25949569238995,167.54150625353563,39.5185487525165,1.0025125634643914,0.03394094254287242,0.1289849229521642,0.019490257468775286,1.9840931307364051,0.2242155884929787,24000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,49,0.0,0.0,0.09282330750051115,0.05491699920963163,83.78359624196557,19.279486621121418,166.65889350065245,38.188918879731084,0.9982679324904924,0.04002839769052209,0.12891996115106222,0.02197161661621297,1.984047037450504,0.22443245083014002,24500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,50,0.0,0.0,0.09203861912131922,0.05443463116303201,83.78300666572042,19.263198788088665,168.0146791080678,39.51617675781642,1.0057281478579474,0.03875881469618479,0.1334341961861293,0.024152031542707435,1.9840907187411747,0.22425929582229917,25000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,51,0.0,0.0,0.09269460251862649,0.05453051432581729,83.79569433367803,19.33683990287338,169.4896475542551,41.414533993020946,1.0123834082972611,0.027723283042068485,0.1297094227079703,0.019464175700964533,1.9841899864467407,0.2250886722650345,25500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,52,0.0,0.0,0.09205895997646239,0.053763809207213464,83.82844386950455,19.383338768070832,166.67395872557444,39.084280175438685,0.9971702735104679,0.03152677030967667,0.1248737251383015,0.025760510523833456,1.984455396977959,0.22542730584669,26000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,53,0.0,0.0,0.09161418759345517,0.054487534387979625,83.80845623068407,19.36261675134409,167.36927159637793,36.727747065168984,1.00416083936571,0.04347585966631693,0.13626570492862078,0.011619713338222626,1.9842158989321685,0.22524733348646797,26500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,54,0.0,0.0,0.09199683515079485,0.05406131778978063,83.7887419368971,19.339782954617874,167.83536264975186,40.66784451554059,1.0028436703301298,0.03199865404066212,0.12223573467878376,0.02176340914953038,1.9840913963616416,0.2249879734818395,27000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,55,0.0,0.0,0.09154262032083552,0.05352479641023366,83.78399824513971,19.354700638851014,167.6934037292136,38.422397504936846,1.004110893768084,0.048537806878161054,0.13382004870503397,0.02895987613684367,1.9838923349318367,0.22505130810776955,27500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,56,0.0,0.0,0.09045233223600553,0.05317957793748242,83.78576855648257,19.31952363921528,167.06147341271517,36.246990387282544,1.0026361530424333,0.042184547794915345,0.13427934400161928,0.02095417939020077,1.983906942357078,0.22461120026491702,28000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,57,0.0,0.0,0.09115718904410333,0.0538912146198811,83.7998573817677,19.32697778272113,167.23083508392423,37.38138170642528,1.002518957821976,0.031042049306199894,0.12729938833006857,0.02185066100120898,1.9840298070982605,0.22462189721720857,28500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,58,0.0,0.0,0.09173058069298115,0.05391718424065344,83.85678265461205,19.368422812893265,168.0736244328909,38.96160798030865,1.006240946690409,0.04665948315627419,0.13280666522878892,0.023592636722117543,1.9845231598906636,0.22497991807643491,29000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,59,0.0,0.0,0.09228998117357781,0.05489080056929473,83.86079138522429,19.325341848688186,166.52630218482835,38.063904723910404,0.9972081513753009,0.034561072621607625,0.1350380114600261,0.029012832753882202,1.984616893689563,0.2244946976725863,29500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,60,0.0,0.0,0.0916775224986574,0.0546605125640383,83.86281883198781,19.31278356201824,166.790800949487,39.6932618982666,0.9970249579026088,0.018521792307204833,0.12420481293626998,0.03293623872726579,1.9846397831473925,0.2243108488061599,30000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,61,0.0,0.0,0.09165968881897787,0.053699499909198804,83.84551314344768,19.325466497467296,169.20694154846197,38.868591330601845,1.0129284967517056,0.03606869811779486,0.13032083499052102,0.03152409810725436,1.9845332839073442,0.22445778588283458,30500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,62,0.0,0.0,0.09094441742760861,0.05315189551350565,83.8569750992865,19.32033617968868,166.6872293212705,37.91758224835698,0.9988881248142025,0.03459147045066455,0.12051629544824119,0.017638504537804897,1.9846810579350809,0.22434029791045038,31000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,63,0.0,0.0,0.09083128654121429,0.05273777192454127,83.86726792431917,19.339048563107347,165.9007804697737,37.90831472210314,0.9934015620178054,0.03663101409093807,0.14041910323232534,0.024956470799302664,1.9848238694658398,0.22450478749919886,31500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,64,0.0,0.0,0.09002557755223387,0.052182340437732816,83.88161967882408,19.364936647177803,168.58346894866094,37.41880139156668,1.0109447116087178,0.04274030879119388,0.13298628445705402,0.02079280134765868,1.984954489519242,0.2247648172572752,32000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,65,0.0,0.0,0.09035059834882253,0.05149347730870581,83.85519596332533,19.353420438647003,167.7585728271887,38.615894517601745,1.0042057380845573,0.029070807010075257,0.12387416659807515,0.013742097806798626,1.9847277099539535,0.2247264035096528,32500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,66,0.0,0.0,0.09040299678609665,0.051351308049171734,83.84068205609022,19.369839768007825,168.48348135184477,39.83667822722597,1.0075659345201005,0.027531610743465953,0.12892291461162617,0.026717038172753133,1.9845514851049912,0.2249431469150755,33000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,67,0.0,0.0,0.09016472276416518,0.05068128417000943,83.86673099565128,19.37556287839889,168.03146413521713,40.250871777298876,1.0044890903493129,0.031721665860348226,0.12057345233831233,0.018857969006204317,1.9849208554056557,0.22512037038024799,33500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,68,0.0,0.0,0.09026709577047645,0.05106368675989294,83.86891037997346,19.375985550821163,166.79147226793404,37.93502813809272,0.9994115844258339,0.03736684184223895,0.13516518489900858,0.0319030284200344,1.9849097187937688,0.22512939943580018,34000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,69,0.0,0.0,0.0896204983543594,0.05097699684902122,83.86015699868315,19.374276748115655,167.55447228191272,38.53578548533824,1.0030323722006316,0.03615127546282661,0.12985532037499475,0.028659876051836126,1.9848571763950726,0.2250575460781867,34500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,70,0.0,0.0,0.09108288249624473,0.052599015500026866,83.86301104976366,19.389370867470326,167.26266758060342,39.636995792678725,1.0003432189705088,0.030804980832535193,0.1325660199149919,0.016621857061584724,1.9848300452032626,0.22515872040749937,35000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,71,0.0,0.0,0.09173001800995442,0.05287270693689328,83.85087543465059,19.384653653657598,168.1391668785641,40.89268451316918,1.00447557860859,0.029680684566404547,0.12417386160042057,0.01720425858512709,1.9847270168014095,0.22512587526046954,35500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,72,0.0,0.0,0.09162883099288122,0.05225009822174049,83.8555361257495,19.346272626259935,166.73237063792985,37.79572000416945,0.998950215628164,0.030444356201358318,0.12550184801506584,0.019367484180425845,1.9848600304257347,0.2246754621892393,36000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,73,0.0,0.0,0.09114515352077981,0.05176329285858929,83.85315085900251,19.351554731396075,167.8174635035915,39.28828960775721,1.0041514322982308,0.03580381281990338,0.13088232536780123,0.025191806160969835,1.9848134016104666,0.22476720843182307,36500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,74,0.0,0.0,0.09127912516653436,0.051479109030370604,83.85828828260759,19.358522297706156,167.1093119936054,39.85313368366875,0.9991091622107102,0.023676975951257465,0.12681511929407227,0.02121236687562104,1.9848451205170086,0.2248824906064119,37000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,75,0.0,0.0,0.09187842252848506,0.05190188673240711,83.85577203561587,19.367846507662335,168.20037238389156,37.813105932622754,1.007852062014167,0.03986671595282879,0.123701109556727,0.034347935439579876,1.9848396880166237,0.22496568910425677,37500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,76,0.0,0.0,0.09126062688457126,0.05141103387404668,83.8691221270487,19.374966246253223,167.76423273997227,37.166264777025894,1.0059304743672153,0.032690863670049274,0.1389900278629055,0.03002358623360963,1.984937329642141,0.2250348972085106,38000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,77,0.0,0.0,0.09113040833158527,0.05053690684637696,83.85899078469625,19.377804283947537,167.3871764469793,37.45475715209236,1.003458531520546,0.03674961761074461,0.1284696155343977,0.026918296936957752,1.9848081926304157,0.22502546419853114,38500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,78,0.0,0.0,0.09123216152159348,0.05055599624094342,83.87205244663264,19.385466250316423,168.60060191253433,40.697061973663345,1.007386048567797,0.03172408652763135,0.13972066030592875,0.02678655549289519,1.9849591775126663,0.22507659317092377,39000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,79,0.0,0.0,0.09118989375768619,0.0501612524890556,83.85044092369927,19.356249099360845,168.53821471367186,40.258873945073816,1.007754572063671,0.041153617471556256,0.11878797012220117,0.019341801837646996,1.9847403993514934,0.2248481129783281,39500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,80,0.0,0.0,0.09101260131691764,0.04949407526435068,83.83267346195467,19.31603928891347,165.9939170550369,39.20244985495151,0.9929982141614973,0.03814267709430959,0.1362464544335223,0.019473360094099293,1.9845837388888214,0.22446990939327915,40000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,81,0.0,0.0,0.09074103709414043,0.048789762467169547,83.83423272828607,19.300360411838163,167.240169201694,38.395032208864045,1.0018228376511904,0.03579777497210744,0.1266613395384918,0.018536180563371165,1.9846297521241116,0.2243195412208755,40500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,82,0.0,0.0,0.0901807231448685,0.04944623106872313,83.82482763223707,19.282111666758823,167.25751101599946,39.56023728047276,1.0007238738919029,0.03246280869983878,0.13048378219470347,0.024468741946815194,1.984511602274972,0.22416987748077358,41000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,83,0.0,0.0,0.09004683232139245,0.04986346668331098,83.83251108042947,19.274917509450294,166.37804276261392,40.40984620253902,0.9938822645377691,0.03640719730184752,0.12508475087436852,0.022337619917550948,1.9846482935630996,0.2240459697332186,41500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,84,0.0,0.0,0.09049415648193196,0.05085751051351172,83.81843444137294,19.23351030616455,168.0529405676453,38.81687605449903,1.0062740434292266,0.0423559744474669,0.1340892524862213,0.021014058589405513,1.9845201027285735,0.22362931830653046,42000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,85,0.0,0.0,0.09048903176018488,0.051123399867075627,83.80909986835064,19.240375597537763,166.540969887753,37.490989601494434,0.9982678994628966,0.040335103249029496,0.1271651003603776,0.019550986733338195,1.9843735638558475,0.22377091106920124,42500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,86,0.0,0.0,0.09127124912181642,0.051271615413002694,83.78946659324815,19.23327234757063,168.99342988952066,37.79315006397242,1.0132740567692864,0.03188763203443955,0.12296589027034147,0.01456809164430427,1.9842015404186966,0.22368457602428435,43000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,87,0.0,0.0,0.09129558245727887,0.05122164794131239,83.77735566831873,19.207786402154706,167.20907401462526,39.664352703025216,1.0004224281101404,0.03559036005643644,0.13151140489126645,0.014142428465773396,1.984064306590272,0.2233092497932838,43500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,88,0.0,0.0,0.09136328215742207,0.05093100756747889,83.80197832828614,19.23016342029059,166.8914462517196,37.000553538069056,1.0006500108599738,0.04189903000480334,0.13428202145570467,0.029570876584823217,1.9843100543519854,0.2234346114410856,44000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
