iteration,use_selection,setting,mean_error,variance,dispersion,dispersion_ratio,swd_to_truth,mean_abs_scale,num_samples,run,seed
17,False,Replace,1.8850695318416124,36.77336307256393,75.8230296271935,0.6235567513960355,0.5803006167776785,1.2952181453109288,,1,42
18,False,Replace,1.58370110795201,38.08463969557508,76.62553628318432,0.6301564407759473,0.5562674626335167,1.315630362195172,,1,42
19,False,Replace,1.5045092726877536,37.96574147602819,76.50852090562915,0.6291941245898172,0.5590769595573628,1.3076843359664785,,1,42
20,False,Replace,1.5358887975395714,38.82886235511016,78.105066121609,0.6423238630509169,0.5302047856720521,1.3061518336275122,,1,42
21,False,Replace,2.28479581789989,44.41743439875543,89.41300087999973,0.7353185521000022,0.5225699130076826,1.3667373034624783,,1,42
22,False,Replace,2.498602328950622,52.984596179325045,103.20811659201173,0.8487674287910167,0.558418959260612,1.480080942789153,,1,42
23,False,Replace,3.57027610892327,63.06091483363533,123.9984403115221,1.0197438034195554,0.6393879350711653,1.5816532347235461,,1,42
24,False,Replace,5.086379039518623,57.12798594969429,111.98853734284768,0.9209762374630193,0.7813895575784371,1.5060953154727024,,1,42
25,False,Replace,5.794510303338231,47.259591126517904,94.00464086685281,0.7730794820952789,0.7695658635938634,1.4024612513349894,,1,42
26,False,Replace,4.226775881038302,43.60010413759952,89.9985340146803,0.740133885133928,0.6534256841740781,1.3508702594556126,,1,42
27,False,Replace,3.701512774489647,39.626670344317304,77.14355791002546,0.6344165697153231,0.6731731912412435,1.3099608439399844,,1,42
28,False,Replace,4.312045963935915,41.573088075896486,81.70011066814548,0.6718889478224486,0.6804094255733031,1.3165402725476736,,1,42
29,False,Replace,5.38088408855907,37.090031088024936,73.08888042694991,0.601071535472607,0.7608300782728143,1.2658976954202106,,1,42
30,False,Replace,4.763248830535721,39.15398308171691,77.78756583185734,0.6397127902644789,0.7804401670281812,1.2863534698804195,,1,42
31,False,Replace,3.7865189867341127,37.14525318278982,74.82364596598298,0.6153379762792046,0.7147557187197434,1.2434988605998014,,1,42
32,False,Replace,2.585153803951867,40.322942477207086,80.85956553008694,0.6649764359079742,0.624807379076304,1.2802634795679866,,1,42
33,False,Replace,2.2035242540449436,33.31662713184735,66.7526015303777,0.5489629676125224,0.6248776285851652,1.1878432487695818,,1,42
34,False,Replace,2.69643391839628,29.666588026715647,60.307303661841715,0.49595784475677857,0.6916914078309631,1.1404300231693383,,1,42
35,False,Replace,3.2803510755262324,31.53689305253839,63.86339329020605,0.5252025703663806,0.6983355023239061,1.150413398456618,,1,42
36,False,Replace,3.1017210641448645,27.769429856786278,56.53981980924958,0.4649746460688587,0.7306372106518743,1.09108548594897,,1,42
37,False,Replace,2.850770740403735,25.412395072352357,50.60325555507909,0.4161532689887643,0.7829784565685938,1.0495348818866428,,1,42
38,False,Replace,2.1596114324652973,27.47915642998312,55.03782819760115,0.4526225016796335,0.7507206404970056,1.087901594078717,,1,42
39,False,Replace,2.238445790384375,24.44794749455394,49.385235613943095,0.40613646325883396,0.7964325282075297,1.0437484994313784,,1,42
40,False,Replace,1.9734437577008486,27.195803691736398,54.67381523415969,0.44962891593048016,0.7722870625037098,1.0888287081553307,,1,42
41,False,Replace,1.6448285249234842,24.931476502394894,49.51680669672406,0.4072184832910055,0.7662751142898656,1.0255371774825612,,1,42
42,False,Replace,1.6282840878385247,25.693204539279954,52.21422560776907,0.4294016350536755,0.7959368992024166,1.03969347442068,,1,42
43,False,Replace,1.6594244352860659,24.075104418558062,47.81205828014249,0.39319889861049706,0.8242607707363241,0.9938322491892168,,1,42
44,False,Replace,1.7335308928844233,23.59438297167456,46.99785034847913,0.38650297976730164,0.7802984717487349,0.985846948791926,,1,42
45,False,Replace,2.2311539758180476,23.54661260037185,46.801861830163546,0.3848912008078922,0.8508909860306266,0.9944229775936064,,1,42
46,False,Replace,3.2281335724100124,21.600730852333207,43.15974715968396,0.35493901868984096,0.9082430478597134,0.9534214207656649,,1,42
47,False,Replace,2.7465391103927552,21.57115213990926,43.446888796989505,0.3573004266608642,0.874765110323043,0.9651224415764645,,1,42
48,False,Replace,2.246091376863597,20.664581457419615,41.55087412598234,0.34170789818151637,0.8865920069858956,0.941605232872677,,1,42
49,False,Replace,2.5515894268531927,19.373327752433017,37.87751137709886,0.3114987367479102,0.9880198080661853,0.9103650882860359,,1,42
50,False,Replace,2.3554857982967783,18.570298281236855,37.98865420460343,0.31241275799977086,0.9820740525917189,0.8934418975990068,,1,42
51,False,Replace,2.869974987977601,17.739674221164336,36.15380910867004,0.2973232785505768,0.9896167109710635,0.8697244768279047,,1,42
52,False,Replace,3.6386259925142777,19.4323466750751,37.9865404952755,0.3123953751844389,1.0098050620620418,0.9126432443691848,,1,42
53,False,Replace,3.4801843688409293,19.733602915057013,40.08195871985978,0.32962776733972693,0.9940975870588408,0.8930061976581289,,1,42
54,False,Replace,3.6484185246569707,18.807959211306713,38.42026892596885,0.3159622900460715,1.0213537311567742,0.8754712759939993,,1,42
55,False,Replace,3.3427169253650932,16.240881836076582,32.4882976910888,0.2671786852391497,1.097680742937742,0.8360684582182474,,1,42
56,False,Replace,3.0520961445964456,15.222047677774228,30.537825092327356,0.2511383032687823,1.0942881863631961,0.8007862723661006,,1,42
57,False,Replace,3.3811013026711025,13.576987001969133,26.199520381629412,0.21546076301129394,1.1764699093033117,0.7547727471125938,,1,42
58,False,Replace,4.336243068381913,11.960827043479329,24.190406760126734,0.19893812643017234,1.1333050801771827,0.7256992219123467,,1,42
59,False,Replace,4.387280961707748,10.694713535193126,21.951971164689663,0.18052958175762607,1.2909859307139107,0.6818116278338338,,1,42
60,False,Replace,4.472970873316106,12.048073138627737,23.872189007706044,0.19632115334281855,1.1975203325273072,0.6903534772397995,,1,42
61,False,Replace,3.8158358193635005,11.897378324512221,24.488101446282954,0.20138632102645973,1.172339156013463,0.684891669888651,,1,42
62,False,Replace,4.129350253787865,11.416386342976393,21.68008172320543,0.17829360546250336,1.248638228101659,0.656731234830823,,1,42
63,False,Replace,4.673641319636053,10.104193141844634,20.339004914402253,0.16726479927549814,1.3326846582638012,0.6318448304721853,,1,42
64,False,Replace,4.1235878324725075,12.272844855644303,25.61473887039459,0.2106516112111755,1.1679597239769566,0.6799613626819443,,1,42
65,False,Replace,4.449946765654252,11.324226209171385,22.942174670793605,0.1886728607128855,1.2805431519162915,0.6567866122272599,,1,42
66,False,Replace,4.684879024033269,10.48885004242912,21.316689023492945,0.17530512066536616,1.2195772493384351,0.6506613037335479,,1,42
67,False,Replace,5.139883800924238,8.671857194172455,17.299076577769664,0.14226490349993373,1.2865534836170223,0.6125392805625225,,1,42
68,False,Replace,5.964544854942365,9.526373556116283,19.128145916025385,0.1573068840202134,1.283277067257705,0.638452100520911,,1,42
69,False,Replace,5.815611621023265,8.82203988746579,17.700934535085185,0.14556972056696957,1.3914815415779818,0.6142814506454385,,1,42
70,False,Replace,5.882428989807489,9.139542601999846,18.196361680945742,0.14964403602422774,1.341897615107166,0.6190768139253517,,1,42
71,False,Replace,5.751364775993063,7.333272982769842,15.211234774998829,0.12509481865413236,1.3093061778221142,0.5721732680994516,,1,42
72,False,Replace,5.993479678328003,8.050770392030996,15.914335786148504,0.1308770115389511,1.3825947463008137,0.5842031173600101,,1,42
73,False,Replace,6.861328174654457,8.343201397949716,16.418075862933737,0.13501969124157714,1.337003504918457,0.5778796615120343,,1,42
74,False,Replace,7.218253972185036,8.415685366145294,17.02859749226939,0.14004052575211248,1.4603698305007462,0.5752971790383297,,1,42
75,False,Replace,6.644578935380525,8.033815898226447,15.66950413242757,0.12886355426371723,1.4385292389947413,0.562604443511576,,1,42
76,False,Replace,5.957982397808403,8.157088312277025,16.40482875708924,0.1349107491124324,1.347758275467867,0.5688727164587938,,1,42
77,False,Replace,5.9819801436268,8.67547546535168,17.419261245198435,0.1432532834309121,1.3341164848581502,0.591147632377108,,1,42
78,False,Replace,4.901260300498398,8.877844183997693,17.52930617604298,0.14415827575214238,1.3588792466591326,0.5972854596550187,,1,42
79,False,Replace,5.202483758165326,8.017279676492546,16.043293430116577,0.13193753905856867,1.332706551376487,0.5752573190123671,,1,42
80,False,Replace,5.346767736729184,9.04147959388087,17.798674411331998,0.14637351804135135,1.3256059306281212,0.5944123897963063,,1,42
81,False,Replace,4.700441030746031,9.540602606441059,18.971925761030175,0.15602215386856483,1.303752519515587,0.5983205651799524,,1,42
82,False,Replace,4.289416638456283,9.811907457206116,19.837948966465582,0.16314419342923692,1.290813363840538,0.616998679897751,,1,42
83,False,Replace,4.519510405270776,9.735633873042081,19.92075413035513,0.16382517016213266,1.308323006948503,0.6086298965800395,,1,42
84,False,Replace,5.100557051161789,9.424911848167518,19.370710113063875,0.15930169408588854,1.3608496660338838,0.6039795459573897,,1,42
85,False,Replace,5.004078109484701,8.799510782616128,17.928381897696486,0.14744021214770472,1.3704999570171728,0.5878158534585715,,1,42
86,False,Replace,4.989507521072044,9.420895563907656,18.828290469231323,0.15484091966597116,1.3373646535039332,0.6058208025617903,,1,42
87,False,Replace,5.315136680494181,7.283463841712644,14.800442604601344,0.1217165280143171,1.3964885806966165,0.5472503034309593,,1,42
88,False,Replace,5.286627346048118,6.5899473260907335,13.256744316210883,0.10902139443053384,1.3908501849185728,0.5257868030135657,,1,42
89,False,Replace,4.576473129380822,6.927630608224935,14.116717359964706,0.11609367840662776,1.4256338476642916,0.5373795615189134,,1,42
90,False,Replace,4.658271127326384,6.104259779779686,12.275963562711114,0.10095560672077007,1.4265992650601063,0.5069328510215421,,1,42
91,False,Replace,4.555058581758823,5.739779057146026,11.403799276026099,0.09378306386719486,1.3998654563520758,0.49820876456751445,,1,42
92,False,Replace,4.653469702498387,5.5091897878216685,11.04208769069223,0.09080840429210177,1.4214548680149233,0.4814270999535923,,1,42
93,False,Replace,5.114637485732541,5.981798071457134,11.793362005239704,0.0969867668989488,1.4478761121436103,0.4956634107875587,,1,42
94,False,Replace,5.552407448047402,5.619518855535774,10.976986830201215,0.09027302498477975,1.4836401787239613,0.4840353441584913,,1,42
95,False,Replace,5.597037122163455,5.497479825512941,11.193265730497878,0.09205166887605638,1.4363848393652603,0.4844594229636143,,1,42
96,False,Replace,5.84409596600762,6.314823799799063,12.537278054692402,0.1031046162830854,1.388128759261441,0.508610575921826,,1,42
97,False,Replace,5.95339752351575,6.027409346111451,12.178984313166932,0.1001580645215738,1.4646446567608735,0.5005989741489191,,1,42
98,False,Replace,6.257357878385333,6.971028868505175,13.617047995263942,0.11198447560430151,1.392461039872114,0.5273909199075109,,1,42
99,False,Replace,6.305778723564056,7.516995975977053,15.038560663237963,0.12367477373230314,1.437243147748645,0.5417986004977223,,1,42
100,False,Replace,6.419000205675224,7.202204202812384,14.207616720284108,0.11684122054657432,1.4369273037595602,0.5264957335753919,,1,42
101,False,Replace,6.822157669480135,7.727277497107035,15.018359974079047,0.12350864642019456,1.4052722058325138,0.5379831828548471,,1,42
102,False,Replace,6.9283124646941285,7.836624935600366,16.10733785529647,0.132464230406917,1.4738044874518064,0.5359819084783708,,1,42
103,False,Replace,7.066981873779609,7.058598528968928,14.340702229729338,0.11793569498706531,1.4705029358481125,0.5061224072992416,,1,42
104,False,Replace,7.136717350252456,7.452708119013625,14.884836763806321,0.12241057239647116,1.4508620555204392,0.519543550804092,,1,42
105,False,Replace,6.856886939402172,6.7271652107927915,13.413053090068372,0.1103068533698627,1.505636433226549,0.4986603552649904,,1,42
106,False,Replace,6.932252510268565,6.745330189232846,13.654186637145317,0.11228989799373484,1.4313067741814738,0.4930254843811741,,1,42
107,False,Replace,7.334711006678948,5.5638711133269405,11.383672187935105,0.0936175418387717,1.5243451284043483,0.45666180780123466,,1,42
108,False,Replace,6.873473438418778,5.955353598679732,11.92148516862842,0.09804043178063533,1.5141787174144365,0.4696676490955394,,1,42
109,False,Replace,7.20545258607334,6.565974048444756,13.035135647701212,0.1071989193580325,1.449922990534882,0.4840157558252722,,1,42
110,False,Replace,7.9228765637672405,7.0941560846443705,14.42084597429489,0.1185947846231788,1.4719696680265129,0.5017202901747042,,1,42
111,False,Replace,7.670091817518811,7.105454822810369,14.08542599962787,0.1158363431472173,1.4782491241149143,0.48774819581316897,,1,42
112,False,Replace,7.456067721183751,6.876256501978344,14.05140722972224,0.11555657809755968,1.4180528742720675,0.48155813817275234,,1,42
113,False,Replace,7.531864073155588,6.912136972672198,13.835324516123887,0.11377954761504377,1.5298661127781457,0.4851122628249741,,1,42
114,False,Replace,7.411225342045724,7.2908317438172805,14.13663064004587,0.11625744211137687,1.4086144956901492,0.49505396673370355,,1,42
115,False,Replace,7.143485745689688,5.560858731067133,11.005498191028481,0.09050749796248513,1.5320497542773235,0.4534316933233694,,1,42
116,False,Replace,6.940552071242223,5.427630991494233,10.945126408067487,0.09001100985004439,1.4767384521191365,0.4500662672971193,,1,42
117,False,Replace,6.7228391962821386,5.168072432638352,10.59909585627905,0.08716530864530657,1.4993516909655298,0.43814862814461053,,1,42
118,False,Replace,7.0278415664571705,5.099443664944962,10.199063886352734,0.08387550821332344,1.5935160527508085,0.42779245470623495,,1,42
119,False,Replace,7.070709444098454,5.210076485930588,10.6484736027126,0.08757138351871574,1.547181032803906,0.4362559219793928,,1,42
120,False,Replace,6.6559586042645265,5.261210257645012,10.498004965764975,0.08633395295305023,1.4964613826390298,0.43488934765967063,,1,42
121,False,Replace,6.9177405159021,4.985195480276197,9.863975291228556,0.08111979195095774,1.5335895086310654,0.42717462425415187,,1,42
122,False,Replace,6.9679786365208125,4.8381528100969025,9.890835262584279,0.08134068415961143,1.5503623754173366,0.421676438592215,,1,42
123,False,Replace,6.890280490108597,4.318173162928511,8.298941566912033,0.06824919907491084,1.6110639847056263,0.39985938289821565,,1,42
124,False,Replace,6.906119510157586,4.568329937856629,9.259318859739098,0.07614719191131143,1.5533323836356536,0.4063885707858839,,1,42
125,False,Replace,6.314495121460109,4.629109680366704,9.066575179520319,0.07456209799353643,1.5303421010872023,0.4087285901840242,,1,42
126,False,Replace,6.525320890696328,4.181559794989421,8.51584326423303,0.07003296475162894,1.5627739102879252,0.3926254904375962,,1,42
127,False,Replace,6.409251706072859,4.5676194020718865,8.791905698173366,0.07230325908485064,1.558864310275083,0.40055843206312314,,1,42
128,False,Replace,6.485898934885217,4.360263648371554,8.818659402064641,0.07252327736647668,1.5464797896743545,0.39385218261319616,,1,42
129,False,Replace,6.252281087896709,5.38178639823953,10.781675363566682,0.08866681399263357,1.5220110894657104,0.43146379185331546,,1,42
130,False,Replace,5.98325152227709,5.162297882914956,10.279916866122978,0.08454043048897122,1.5286002740899758,0.427298977634755,,1,42
131,False,Replace,6.054710442965008,6.262950580283284,12.598826783333156,0.10361078341294669,1.4579414735068539,0.4620230847654073,,1,42
132,False,Replace,6.695080998654911,6.310482451976088,12.20351145519593,0.10035977190625402,1.4540343758389092,0.46058221639092,,1,42
133,False,Replace,7.078839081456804,6.767453673369562,13.320288723569004,0.1095439737104233,1.4865971296719531,0.47583751150758,,1,42
134,False,Replace,6.890903982191374,6.284036653411894,12.486631236435342,0.10268810476124043,1.4517798995386362,0.4678092222597153,,1,42
135,False,Replace,6.629453983651707,6.48254713417213,12.820895696887263,0.10543704346879895,1.435388168616556,0.47205872031067264,,1,42
136,False,Replace,6.468428124379873,6.234640155059804,12.51567564009745,0.10292696139995333,1.4610850920200185,0.4636514231296198,,1,42
137,False,Replace,6.283195370648689,5.880739319232059,12.19771661612845,0.10031211605497048,1.4750663950259426,0.45178173136528726,,1,42
138,False,Replace,5.892977088663014,6.49323698631928,13.077586416712228,0.10754802785117663,1.453171930784222,0.46512014640053134,,1,42
139,False,Replace,5.923711375064136,5.833542683508109,11.77764453791539,0.0968575089028873,1.4721483857997044,0.4423876473430795,,1,42
140,False,Replace,6.264910237320341,6.370588243059618,12.749086345721196,0.10484649458209355,1.4393923061748453,0.4512057755353121,,1,42
141,False,Replace,6.357751746133851,6.729247900325707,13.328248810922291,0.10960943622537753,1.5270648562195075,0.4616178917588095,,1,42
142,False,Replace,6.931566411159924,7.000816524402263,13.972182897747754,0.11490504956697437,1.4921088574714858,0.4651742472778649,,1,42
143,False,Replace,6.258948949318616,6.561493049407622,13.035080566778422,0.10719846638112762,1.5023110399109962,0.44844228699058525,,1,42
144,False,Replace,5.323698365765948,6.502729616682563,12.798201484065741,0.10525040980760055,1.44124881234448,0.4391012377930762,,1,42
145,False,Replace,5.80951464544737,6.452012179869773,13.011792737647218,0.10700695091212674,1.456238588591414,0.4373075256824498,,1,42
146,False,Replace,6.212397512925603,5.914315795885043,11.863405675855292,0.09756279510462268,1.513772445779947,0.4240358859983416,,1,42
147,False,Replace,5.925031436273282,5.632793822039753,11.440340906024232,0.09408357652415918,1.479972168910536,0.415713013601619,,1,42
148,False,Replace,6.875851953482794,5.610927059897673,11.462657381881288,0.0942671037355678,1.5337521373320069,0.4156763815910864,,1,42
149,False,Replace,7.0060285394309,5.2003179028584645,10.567721880035217,0.08690729396558233,1.5681643475154892,0.3962069660752069,,1,42
150,False,Replace,6.837649946053886,4.861605210160727,9.464368439385696,0.0778334876236856,1.5365579950760182,0.39014120665859175,,1,42
151,False,Replace,7.1577639720782615,5.420129828224251,10.862588778460632,0.08933223327729818,1.559951613781511,0.399274158278379,,1,42
152,False,Replace,6.9764095466648905,5.898650170361411,11.521176852040586,0.09474835871687579,1.5178300159193947,0.40708130579720353,,1,42
153,False,Replace,7.486516367384005,5.735781638246283,11.232389926852818,0.09237342015531834,1.4987998236917979,0.4020343231275616,,1,42
154,False,Replace,6.375275478788704,6.168568047026911,12.117760344844598,0.09965456816984063,1.5139503084443942,0.4134837635098485,,1,42
155,False,Replace,6.132994939215309,6.130348947390581,12.551256137514013,0.1032195698527046,1.534210255357513,0.40933699197608425,,1,42
156,False,Replace,6.329529450874037,5.196756411434972,10.422072800437038,0.08570949868669928,1.511011239999331,0.38800123179425366,,1,42
157,False,Replace,5.888318819667718,5.188483064312227,10.249203499447207,0.08428784855914143,1.5467632056807203,0.3816777075302885,,1,42
158,False,Replace,5.813174219366888,6.24417730274324,12.958474493535217,0.10656847000135215,1.4544753548244067,0.40675740165459306,,1,42
159,False,Replace,6.098521068722472,6.15737790656837,12.323747472634071,0.10134857413168812,1.4807757753626944,0.4144263461169415,,1,42
160,False,Replace,5.969388722772849,6.423785173520897,13.09027079822061,0.10765234222328394,1.4687572899031762,0.4236041097270874,,1,42
161,False,Replace,6.420621169174684,5.746091199127085,11.045488728205637,0.09083637389333854,1.5163003159137505,0.3978003798162505,,1,42
162,False,Replace,6.6070208786424915,4.4556055133655965,8.969802334995377,0.07376625323697601,1.5231349206540878,0.3628748875890979,,1,42
163,False,Replace,6.9003667442970675,3.705072844497173,7.255862996524706,0.05967108385055856,1.5998990904370283,0.3295281951043863,,1,42
164,False,Replace,6.458850105598143,3.842337309714154,7.42974978981313,0.06110110167583834,1.6034564179156028,0.33484296862276747,,1,42
165,False,Replace,6.637401369785379,3.6401357234315768,7.333233584137169,0.06030736747708259,1.5981538435333325,0.32659878773816525,,1,42
166,False,Replace,7.364764175359557,3.790887383511691,7.6230635719528514,0.06269088402275598,1.6080780057740198,0.3257543781803943,,1,42
167,False,Replace,7.248964978924797,4.126516184891388,8.15910306327066,0.06709918906503089,1.5798199651651066,0.34033895754868176,,1,42
168,False,Replace,7.331693198074385,3.6375514313211808,7.249271602526348,0.05961687725595273,1.619659230931016,0.3216885150576407,,1,42
169,False,Replace,7.005352922837067,3.3541176724498656,6.856652946230318,0.05638804275723697,1.6191297043548527,0.3142200839825259,,1,42
170,False,Replace,6.8541703120525685,2.8100466597265346,5.72149680275647,0.047052695955189065,1.6446723562916639,0.29256721662033003,,1,42
171,False,Replace,6.943583505458584,2.313420707246214,4.53376636994005,0.037284986410177745,1.6815266667207918,0.2761659403946288,,1,42
172,False,Replace,6.564806300806528,2.2293539134270746,4.444770801655527,0.036553100758536114,1.6621760757400401,0.27519548019710804,,1,42
173,False,Replace,7.117449060056703,2.493910458363218,4.956375324656483,0.0407604564383411,1.6829674406236013,0.28511007381562375,,1,42
174,False,Replace,7.289642908896439,2.4298553561534195,4.830412058493048,0.03972455421403937,1.6952958750286449,0.2827529919783872,,1,42
175,False,Replace,7.513203895341341,2.513388075614439,5.060034640536917,0.0416129344595986,1.7062540452059498,0.28989994740952013,,1,42
176,False,Replace,7.4611755802094315,2.279174581027751,4.696697133145572,0.0386249035554889,1.6685457877289767,0.27690996998316697,,1,42
177,False,Replace,7.408439381496881,2.6725043197760927,5.276435733959393,0.04339258324805422,1.6997984360288232,0.2994476369489755,,1,42
178,False,Replace,7.267677885473629,2.5399863033218595,5.037549502766208,0.04142802019895862,1.673470207780848,0.2915565022378389,,1,42
179,False,Replace,7.922112110408573,2.4031987599882134,4.77110070376812,0.03923678689776334,1.6671447916183681,0.28676802897088743,,1,42
180,False,Replace,7.874442693832736,2.3825599520527914,4.684271907973044,0.03852272044460504,1.7278659318856622,0.28445347688986705,,1,42
181,False,Replace,7.674221812606358,2.1789157288209586,4.356510406560473,0.03582726105636383,1.7398030352236566,0.27277721839961233,,1,42
182,False,Replace,7.607046230207757,1.9759192112554533,3.902778550983837,0.03209584115321092,1.7372928694458074,0.2581476820030276,,1,42
183,False,Replace,7.666023602105742,2.1553616078196245,4.351149777262584,0.03578317607839782,1.7432207637501196,0.2655522207752711,,1,42
184,False,Replace,7.445473327859432,2.379582393836125,4.6831649083753675,0.03851361665283731,1.7008891828947055,0.27405272366146316,,1,42
185,False,Replace,7.32769585314065,1.9708336725639777,4.034417741136848,0.033178421289771144,1.7694497051023905,0.25104453513060887,,1,42
186,False,Replace,7.244995871349057,2.067853704629025,4.218996411666145,0.03469636744330982,1.7047323303562982,0.25402172379384996,,1,42
187,False,Replace,7.047154517828633,1.9290386339432168,3.7486812935914244,0.03082856937983153,1.7625779126440344,0.24412013326897525,,1,42
188,False,Replace,7.119175119869876,1.945044439909484,3.854114272975965,0.03169563373268418,1.7624349174813103,0.24380377402974984,,1,42
189,False,Replace,7.402490489697549,1.9469830009780251,3.8649159631460113,0.031784465145318797,1.7166240680590041,0.24582615824740767,,1,42
190,False,Replace,7.942213122621649,1.7744137213461386,3.5034612467306023,0.028811918020085838,1.7121871826181625,0.23641228075125853,,1,42
191,False,Replace,8.10369968961382,1.8319994808696918,3.581754425581099,0.029455788892834178,1.7771086470050999,0.24419387917271845,,1,42
192,False,Replace,8.01105476610419,1.7341092200330048,3.4442258279883444,0.028324775189469385,1.7617766711237066,0.23876462527639922,,1,42
193,False,Replace,7.241243280203571,1.9778775621169933,3.938480775594263,0.03238945067138961,1.711469643430652,0.24569339660772802,,1,42
194,False,Replace,7.061508871659657,2.2246181449001905,4.4261079788705215,0.03639962061925763,1.6962652713908337,0.24925925575652683,,1,42
195,False,Replace,6.796568908136747,3.1772180611017005,6.293438425050443,0.051756254514367266,1.6581528705694328,0.2721798629089843,,1,42
196,False,Replace,6.964376119666938,3.9328952726608826,8.173981688523378,0.06722154855493045,1.6543634135632819,0.28337503841989264,,1,42
197,False,Replace,7.524542437236491,3.3499620167793798,6.657214301777556,0.05474789049941698,1.640197678232282,0.27970899374300123,,1,42
198,False,Replace,7.728743219932767,2.952019791148315,5.820689905226701,0.047868444535024875,1.6918892503171823,0.2654398680530271,,1,42
199,False,Replace,7.497621108567356,2.9592717022472086,5.8088046319766145,0.04777070190440569,1.6903391352507813,0.2649711489348825,,1,42
200,False,Replace,7.71237051014734,3.084003303167231,6.465329686147325,0.053169861394624374,1.6630576620874475,0.2653585869810521,,1,42
0,True,Replace + Select,0.0,60.126378898667156,122.48845711884329,1.0073259375162953,0.07705371533628055,1.6984500783498746,,1,42
1,True,Replace + Select,3.157013448645525,27.17209862815131,53.2451899540555,0.4378801247913758,0.7987309917561891,1.1386085741213006,,1,42
2,True,Replace + Select,6.187264403792575,10.762663465897603,21.60196291442289,0.1776511685819557,1.292921155703798,0.7179766914367309,,1,42
3,True,Replace + Select,9.126114565214914,4.676432809712197,9.192256979094477,0.07559568548057563,1.6487572056737514,0.4696692166862727,,1,42
4,True,Replace + Select,11.801454456205626,2.1067028003280557,4.19959165700465,0.0345367857721757,1.7787972364748879,0.31734169333339896,,1,42
5,True,Replace + Select,12.57628996372192,0.8986347462389193,1.7714272609919468,0.014567941081087615,1.8575680711591738,0.20735285564859515,,1,42
6,True,Replace + Select,13.30858230034367,0.40911221236000084,0.813904619430199,0.006693424450770084,1.9737470388521028,0.1390867601533247,,1,42
7,True,Replace + Select,14.383325163769273,0.2051389379973595,0.3997980189956444,0.0032878764560745756,2.0799333740586965,0.09873146042726468,,1,42
8,True,Replace + Select,15.241015651959925,0.11231718211181323,0.22425298392129944,0.001844221509380074,2.018307235947631,0.07380074326054874,,1,42
9,True,Replace + Select,15.81374194051419,0.06482318977466225,0.13113172258962283,0.0010784068025900364,2.1304870256377386,0.05631636700653768,,1,42
10,True,Replace + Select,16.264480252853392,0.033418273542719146,0.06621113956460413,0.0005445100689873639,2.14241544017971,0.040182796531251445,,1,42
11,True,Replace + Select,16.58949967749515,0.022056019136602954,0.044468653903546734,0.0003657032632880378,2.2160519592670704,0.032059222263920974,,1,42
12,True,Replace + Select,16.991669943389248,0.013418881975162084,0.027236870665251215,0.00022399176970009786,2.16978871780535,0.025067171289154765,,1,42
13,True,Replace + Select,17.391971025147537,0.009826995639200038,0.019948621575819177,0.00016405434768047643,2.174348708083414,0.021306167270577693,,1,42
