iteration,use_selection,setting,mean_error,variance,dispersion,dispersion_ratio,swd_to_truth,mean_abs_scale,num_samples,run,seed
77,False,Replace,19.267511142348457,106.72233641609779,209.81408100228742,1.1570375957542742,1.2111024908488723,2.1019981449001373,,2,123
78,False,Replace,17.40652024107403,105.17524771190608,207.62075304124875,1.1449423021561618,1.1745052589151643,2.090910839774419,,2,123
79,False,Replace,19.009716156087862,103.37397917988659,209.46201165000483,1.1550960793652985,1.3145500124350222,2.0741233512289914,,2,123
80,False,Replace,18.237925111417763,95.77253775583956,193.1923901411509,1.065375867716438,1.1930635829059004,2.0259269055969367,,2,123
81,False,Replace,18.503896101180292,97.25329089593117,192.52003926500294,1.0616681316220573,1.1214418637143746,2.0222783480936064,,2,123
82,False,Replace,18.439215752241843,91.63426853056947,184.21097831811912,1.0158471082901992,1.2380485283709906,1.9808469941395046,,2,123
83,False,Replace,17.470614987665705,97.10805645306505,194.73823548950293,1.0739005633742364,1.1977100803989433,1.9902907887615566,,2,123
84,False,Replace,18.192069233850702,96.74471545264092,192.28966546574404,1.0603977157112376,1.2089989717716656,1.9961645650364361,,2,123
85,False,Replace,18.648112948318783,86.46704544769806,173.02487074101256,0.9541603666042446,1.2998279387440117,1.9070444945945337,,2,123
86,False,Replace,18.837732473918354,93.67008498014616,184.32760537846173,1.016490258134357,1.000753512083684,1.9737559410068812,,2,123
87,False,Replace,18.949994753798848,100.35332201583489,194.21352403363414,1.0710069974206886,1.3869081183075251,2.0462260120642726,,2,123
88,False,Replace,19.954808615029965,101.19036608482878,205.09746962959713,1.1310274411607637,1.1580327155220163,2.0540119565690507,,2,123
89,False,Replace,24.15180867320075,99.82085049810682,204.44872101456264,1.1274498617428206,1.242191598217107,2.043786377620069,,2,123
90,False,Replace,24.643173429754775,101.84909210767076,201.25123528601247,1.1098170547255455,1.271675858530485,2.054169529654224,,2,123
91,False,Replace,26.229255736419216,103.1202727507626,202.9389773726296,1.1191242520157574,1.4338292781976398,2.041687663598728,,2,123
92,False,Replace,24.35832153723086,103.20519981294325,202.83047927232354,1.1185259300131427,1.3139839090045802,2.057147460844699,,2,123
93,False,Replace,28.28964143554992,96.37253151865427,190.21368577910437,1.048949549153541,1.349150344802309,1.986487986760445,,2,123
94,False,Replace,30.02431175646443,106.21913213321297,208.3876787725033,1.149171579333241,1.4291665025538522,2.050777057051929,,2,123
95,False,Replace,27.47653650626606,112.21157881358182,222.96771307958494,1.2295744186474273,1.3496611480398726,2.1155243416117213,,2,123
96,False,Replace,25.84849075797087,116.9601367090475,234.9444187717188,1.295620980884268,1.38176504517538,2.1429212643054814,,2,123
97,False,Replace,22.54320040400048,120.9297419142124,241.81813079552882,1.333526650493972,1.4049554444299002,2.17560700979118,,2,123
98,False,Replace,23.799775978806284,134.9178071626451,273.79831641815906,1.5098841042350302,1.3971137030150884,2.294245041475198,,2,123
99,False,Replace,22.430985951172083,158.4577486551446,331.8576840191877,1.8300574252018693,1.5114204137112006,2.4596008667720644,,2,123
100,False,Replace,21.300593949141568,160.6075975503629,325.9448770562086,1.797450748281411,1.5143522910118332,2.4811341013826884,,2,123
101,False,Replace,22.707639759368952,156.96693459930827,326.6649059223909,1.8014214087071627,1.603099250126418,2.438101947841549,,2,123
102,False,Replace,24.034061536480944,162.68707972300408,341.1198572126944,1.881134467086193,1.6965764314228413,2.493414698870736,,2,123
103,False,Replace,22.63638604509766,158.93539992737973,329.3232100862216,1.8160808531248551,1.5882344538516984,2.4668344349450524,,2,123
104,False,Replace,22.952231703781816,172.03536884521566,343.47246979850905,1.8941081492958372,1.4919597491779557,2.562696325359794,,2,123
105,False,Replace,23.737012317990413,180.37794465480303,358.6656724843387,1.9778923577886316,1.5933494000222912,2.61586098086921,,2,123
106,False,Replace,23.714790111411087,174.3716184742483,350.93420814447876,1.9352565400745958,1.619159905300587,2.56955048935793,,2,123
107,False,Replace,24.30142906865552,185.6901778904193,383.08397009291605,2.1125491368878984,1.7181399118250125,2.6167045217281677,,2,123
108,False,Replace,23.440291175378363,195.91748765359085,393.45401410453644,2.1697356266304073,1.7155569619398217,2.6825494831664742,,2,123
109,False,Replace,23.16475682487162,193.82167781709222,388.73014468279223,2.143685446908044,1.6687045993717717,2.6520191933342496,,2,123
110,False,Replace,24.04485947634242,169.94934593233626,331.9444145412685,1.830535708042885,1.4093736369106498,2.502678158529333,,2,123
111,False,Replace,23.206592297356774,179.93804646734543,358.5043413429346,1.9770026834870842,1.5471269462840764,2.5496220216934216,,2,123
112,False,Replace,24.107367213002124,171.23519949591653,340.77153800438714,1.8792136311851435,1.5309465772822972,2.500801773425735,,2,123
113,False,Replace,25.567128757446,203.1033881785109,412.40075534199525,2.2742190427292948,1.6640679221947077,2.670763574197876,,2,123
114,False,Replace,26.93620335416704,212.80004320558504,425.66659834153694,2.3473746622974403,1.9561325935130864,2.731367056020795,,2,123
115,False,Replace,25.76319748054474,215.4971622923312,424.7710769915435,2.3424362336429225,1.8235870824604234,2.72887666428025,,2,123
116,False,Replace,23.681869591314882,211.54492329357856,425.9095615193608,2.348714503407166,2.008767571838067,2.70589735714388,,2,123
117,False,Replace,26.699386818223843,238.9165925279754,473.2055209373965,2.609532094450253,1.9921334217985676,2.862678924732017,,2,123
118,False,Replace,29.075535739137397,243.26844836630534,483.24768763256833,2.664910476843085,2.3094973820425566,2.8901714866596016,,2,123
119,False,Replace,29.083329815721772,230.29203654336973,457.5645083562247,2.523278400200418,2.112876004670201,2.8111429611940886,,2,123
120,False,Replace,26.494392599267673,231.36343309875508,465.1731943891669,2.5652371464978536,1.8593397270598824,2.808700122799153,,2,123
121,False,Replace,30.7737760546308,258.99501871780893,513.6459279182242,2.832544158468545,2.273279179795808,2.9221712834730305,,2,123
122,False,Replace,28.02466364901291,259.266418429424,521.4682050736166,2.8756807711780614,2.2029356523137618,2.9319158614233296,,2,123
123,False,Replace,30.779867431518994,250.07319005003234,510.6041884453354,2.8157702274253578,2.267175562336195,2.880676649505146,,2,123
124,False,Replace,36.20069592453766,250.5508900740845,491.05867821062486,2.707984848761885,1.960818975202576,2.892540441906058,,2,123
125,False,Replace,38.763127365557914,270.7529730821591,544.6022187877769,3.003255257504776,2.4164979631815298,2.9629298391396097,,2,123
126,False,Replace,38.01592249544727,267.4963115030317,531.3689642478463,2.9302793497690187,2.3739605263027332,2.956138528202883,,2,123
127,False,Replace,42.885250713870356,248.41164855635765,499.5783012215784,2.7549670345057438,2.4293719126550246,2.874795076611273,,2,123
128,False,Replace,44.868699835950714,264.28875881788764,524.5230361888882,2.8925268971966993,2.307335859002171,2.9236337655761906,,2,123
129,False,Replace,49.22792341261065,252.62622262817263,509.6378899603839,2.8104414922400527,2.5487690109413865,2.8521486764092185,,2,123
130,False,Replace,51.231091288605924,258.97930948798535,502.5173887079163,2.77117488243787,2.3503090055912192,2.8372523202488367,,2,123
131,False,Replace,53.558050970928164,248.92572664066398,498.3357878039371,2.748115088580225,2.5003866791455556,2.822879008051487,,2,123
132,False,Replace,55.98552640353012,246.39480661474516,499.55826664291453,2.754856552117629,2.3554700701201,2.8374399935846943,,2,123
133,False,Replace,57.951843899520426,241.24137002680894,479.38710083973393,2.6436209426057085,2.5684671319106442,2.8116059741375823,,2,123
134,False,Replace,59.9729872594671,236.34851491139332,466.06040099601614,2.5701297227940794,2.467569678091101,2.8125681262031845,,2,123
135,False,Replace,61.488770541152086,248.0066365283803,490.4165321890326,2.7044436799070732,2.6107729531288175,2.8888381401456478,,2,123
136,False,Replace,61.98548488655437,240.16528262616384,483.35014134151345,2.6654754665354243,2.441783167015041,2.8239378868515255,,2,123
137,False,Replace,60.35493800901015,251.63756879262672,504.37664019277935,2.781427882892711,2.7360486022425197,2.899418072053035,,2,123
138,False,Replace,67.5830447829263,251.0315031073548,474.9136555354519,2.6189517479793083,2.4485727895990923,2.9022777790766563,,2,123
139,False,Replace,74.44812475906733,281.78908505752634,568.1363485485979,3.1330362178033013,2.873996422683774,3.0427433606499776,,2,123
140,False,Replace,71.85627303783987,277.05805182597555,553.6297421306313,3.0530383028291643,2.7338712303872454,3.0385940279573,,2,123
141,False,Replace,77.3437754424241,275.5765913409499,551.7748753921559,3.0428094824312297,3.0827654947663086,3.036709820164501,,2,123
142,False,Replace,88.92809284348427,256.8363981254078,505.9538076604729,2.7901253070417704,2.730076884014755,2.9567078152699344,,2,123
143,False,Replace,85.14853673643647,230.35855853599148,461.5981297586816,2.5455221485102886,2.5040216757040956,2.849054631229271,,2,123
144,False,Replace,86.01567764401992,209.85912081933256,420.4002789932917,2.3183330963164543,2.5538704950305857,2.7157934234237406,,2,123
145,False,Replace,82.26962045126652,195.70599654892297,389.24327162575935,2.146515129079857,2.3994632843828887,2.6280438363713374,,2,123
146,False,Replace,84.80943576568912,198.7833034432039,398.20673325274544,2.1959449006232195,2.777593202169993,2.6558577863509694,,2,123
147,False,Replace,85.06195986919796,189.55468869406502,383.7104465851681,2.116003894790367,2.888385827540758,2.609934702219478,,2,123
148,False,Replace,84.16671583427136,183.51715747756123,360.1558843781213,1.9861102580292158,2.612357154660619,2.58900310180607,,2,123
149,False,Replace,83.48340378189823,175.6849310260092,350.28044046176456,1.9316512825810284,2.5684403217581004,2.5357189937695,,2,123
150,False,Replace,83.55442153484387,186.8305628914803,368.28581549122646,2.0309434546565313,2.3679614720423348,2.611877905553267,,2,123
151,False,Replace,78.0448334112523,174.91635664212708,355.1277647575629,1.9583822647070117,2.594183172709564,2.556405360354762,,2,123
152,False,Replace,71.88181043577727,175.40172311798807,349.155766736377,1.9254491736614834,2.6797753279805057,2.579103624077049,,2,123
153,False,Replace,66.03540219238647,179.53047585370481,361.04903767738494,1.991035627866566,2.4137363084595886,2.5863171936522877,,2,123
154,False,Replace,65.17785837639725,175.93825867043338,346.56547852838514,1.9111648090174684,2.5772974788458667,2.548030720390892,,2,123
155,False,Replace,67.17978590037924,172.78134975911104,353.9514166600968,1.9518951930673947,2.203060809412539,2.534310069427543,,2,123
156,False,Replace,65.6473199143829,181.86077234659396,368.0514400024932,2.0296509710887354,2.5949284247935456,2.557860907604401,,2,123
157,False,Replace,66.23780685149124,181.58072502776372,365.8790645701656,2.0176712219923507,2.3494072664361934,2.5277856672757864,,2,123
158,False,Replace,61.794537476520034,195.6436236771609,387.826562112694,2.1387025639695985,2.4281629052266687,2.594496231362471,,2,123
159,False,Replace,64.03221370245939,189.6458286071263,382.38285227973677,2.108682763072441,2.536060493430865,2.558082291018719,,2,123
160,False,Replace,68.20384017640353,187.2180320457448,369.96551735628117,2.0402063134610633,2.437413818312331,2.5562673948232204,,2,123
161,False,Replace,69.64317217957023,189.34603446207893,381.3019988877321,2.1027223051085437,2.248747342490348,2.5327257324852344,,2,123
162,False,Replace,69.99669164875824,181.120936072832,365.1559516482142,2.013683554278741,2.8333377626838834,2.440166808901471,,2,123
163,False,Replace,64.06097136851862,171.71696154319292,345.58359234861445,1.9057501141632474,2.4148257445322936,2.407395598713815,,2,123
164,False,Replace,62.85394822132348,174.653488419857,347.42704912959715,1.9159160133800968,2.26705979970799,2.4292649349763726,,2,123
165,False,Replace,64.63413878136394,178.3245384745883,357.4085491507542,1.9709598442389744,2.3652182434286715,2.4677432525751,,2,123
166,False,Replace,64.36029807952661,195.16554812714853,393.9094644725359,2.172247246423789,2.439333976442028,2.5274601253872495,,2,123
167,False,Replace,68.72822782514163,214.13991387855722,427.12965780556317,2.3554428281546405,2.8346464282582713,2.583485184123041,,2,123
168,False,Replace,63.75483811121616,223.62696816445248,440.01915331200456,2.4265230474612554,2.339846114965856,2.581315371806147,,2,123
169,False,Replace,62.614424039909174,216.58236774603154,431.9493620725805,2.382021497282646,2.446615710943547,2.575506604375885,,2,123
170,False,Replace,69.7461886096438,195.4676273536964,382.04453459378857,2.106817081417136,2.29754433629737,2.525501654122504,,2,123
171,False,Replace,71.51978004809911,189.93725311135498,378.78926749727265,2.0888656341315284,2.721321223014714,2.49779327484757,,2,123
172,False,Replace,73.62347324227318,187.98381566573656,378.6431795933984,2.088060019959877,2.4424339393228554,2.4832110502467613,,2,123
173,False,Replace,76.43050031759779,177.8594218383253,354.3313888313618,1.9539905819249668,2.309931572910764,2.4345216047066707,,2,123
174,False,Replace,83.02920604108431,171.00206174275817,338.1132295124177,1.864554162899562,2.697115595578919,2.44172690450693,,2,123
175,False,Replace,89.55661721022425,159.0076916777068,317.1522380148442,1.7489629924160432,2.4266801142839958,2.3966120921453196,,2,123
176,False,Replace,90.40379286945036,163.40180797392742,328.1581012899786,1.8096557615678093,2.599661862371076,2.3949257905136467,,2,123
177,False,Replace,91.72833578572343,158.32741107107637,313.9935438673037,1.7315441048717246,2.728810537056299,2.3438170792627266,,2,123
178,False,Replace,89.09562889698486,166.64513655451924,324.53166571734823,1.789657474150349,2.4602851411669584,2.410725077528576,,2,123
179,False,Replace,82.49533142269993,162.37115847831765,325.22037722844107,1.7934554323577128,2.2677142035516153,2.354632022475763,,2,123
180,False,Replace,77.4974676398798,149.4278352309693,289.91844029583643,1.5987798984810109,2.3023990977594213,2.286962980955674,,2,123
181,False,Replace,73.65687549041978,146.05714069002426,292.19929832721834,1.611357884097039,2.6622665610625607,2.259745685734244,,2,123
182,False,Replace,71.00009170280468,137.3365196827534,282.5250639330311,1.5580084956730482,2.1514710119985487,2.219439737096164,,2,123
183,False,Replace,70.79734950846805,130.57465324218418,265.7427178045222,1.4654608204985005,2.343819862626881,2.1862887104217257,,2,123
184,False,Replace,71.71603490504953,129.19577077496965,250.48801094996742,1.3813374420359372,2.046183212416138,2.1530393861454495,,2,123
185,False,Replace,68.74635795969508,126.19826006064787,247.51890284951526,1.3649640428738272,2.2773458911116133,2.1027640765512534,,2,123
186,False,Replace,69.57277997748423,129.2941474759142,257.03213215985113,1.4174255550683788,2.3856679969957852,2.1290087768728445,,2,123
187,False,Replace,71.15299544272104,126.73575625644328,248.43292738924927,1.3700045089419874,2.1309578349191036,2.132397448266598,,2,123
188,False,Replace,71.5575470011774,126.24697927269284,247.85223878562653,1.366802252245926,2.4068809144953898,2.1402897456787136,,2,123
189,False,Replace,73.64743399514434,134.43712911643829,268.6148625363603,1.4812995069170158,2.4609793840534184,2.184270709554957,,2,123
190,False,Replace,75.92495974125609,138.14301562069602,283.0743217959289,1.5610374248759908,2.2890612836976554,2.193968217870602,,2,123
191,False,Replace,79.35851782838982,121.43975822069027,245.78946302490223,1.3554268998607701,2.4165392580227456,2.1258558121379574,,2,123
192,False,Replace,82.68817068158737,121.60497493203926,250.5459107352767,1.3816567353267826,2.3248975645537078,2.0985468010447557,,2,123
193,False,Replace,80.88573531091937,118.51514254885167,234.91004031958573,1.295431397985867,2.2957021457075237,2.1052259993728675,,2,123
194,False,Replace,82.00211138571687,112.41343161461869,223.7885862616051,1.2341011936303392,2.642606878635428,2.062271719812027,,2,123
195,False,Replace,80.99023268809582,105.7550601717312,207.59261197962772,1.1447871158782703,2.3632718401209685,2.0206598020152358,,2,123
196,False,Replace,74.03626710456074,109.76548739633391,221.50600459408474,1.2215137028762189,2.199370837268977,2.0579768038136868,,2,123
197,False,Replace,71.77319977419597,108.55915722211451,221.8616418623186,1.2234748948411827,2.6154982183220596,2.0618687414667654,,2,123
198,False,Replace,72.04241041223752,107.78867521057455,214.83436436117498,1.1847223753449687,2.382299171469895,2.0475248360538494,,2,123
199,False,Replace,72.98791297025838,96.08290307095348,195.109339559556,1.0759470483333853,2.0498940360332605,1.9717748902576973,,2,123
200,False,Replace,73.53965716544137,101.64528773895493,200.89136555817257,1.1078325225020857,2.069772776184192,1.9934115765457512,,2,123
0,True,Replace + Select,0.0,91.02361873341023,178.91599143900265,0.9866474527718617,0.08120443254613874,2.0983001177076,,2,123
1,True,Replace + Select,6.531235073396625,45.76678067300033,90.94629306876779,0.5015310687079362,0.9699477946735575,1.4752712182160437,,2,123
2,True,Replace + Select,13.862122591595401,19.182827494179236,38.64698488690825,0.2131220853390321,1.464166967295091,0.9522222846241055,,2,123
3,True,Replace + Select,17.541976796531696,7.504775766134319,15.297932009916497,0.08436174725838903,1.9427057002928105,0.5904062883055448,,2,123
4,True,Replace + Select,20.447430518602037,2.851109153135201,5.654803554968138,0.031183895182095654,2.271797920933845,0.364934363656839,,2,123
5,True,Replace + Select,22.440087245314594,1.146236805241708,2.2827645898863196,0.012588499495066128,2.3628848227829415,0.2307252373316011,,2,123
6,True,Replace + Select,23.691336904800334,0.454639891999237,0.9037643549330745,0.004983885406379264,2.510434211245389,0.1463340517779526,,2,123
7,True,Replace + Select,24.24609794071555,0.18285354577102225,0.36233456076337145,0.0019981247542664297,2.6333008462361542,0.09348667018517076,,2,123
8,True,Replace + Select,24.60436797923571,0.08633871464360382,0.17379840249907427,0.0009584260732780381,2.6458153913103795,0.06437968706772426,,2,123
9,True,Replace + Select,24.91432668770903,0.04352866493958297,0.08751570519467494,0.00048261280008219564,2.586250982108996,0.0459294312791274,,2,123
10,True,Replace + Select,25.15676273961631,0.02295222667003997,0.045555575676821516,0.0002512200968710809,2.508766696349216,0.033480662675776485,,2,123
11,True,Replace + Select,25.362865575061804,0.014819070346373166,0.029366963068310315,0.00016194661569350006,2.571229939758524,0.026885421675636366,,2,123
12,True,Replace + Select,25.565684076794533,0.010319839425801634,0.020637914297044764,0.00011380953378136287,2.588907606421941,0.022344121013577134,,2,123
13,True,Replace + Select,25.725869270338883,0.007580259827842929,0.015321218686514497,8.449016361717367e-05,2.629903108386041,0.019116699512464173,,2,123
14,True,Replace + Select,25.855993723775846,0.005220260685774041,0.01029992890885175,5.679983404454084e-05,2.5734452760740054,0.01587272686601912,,2,123
15,True,Replace + Select,25.97837399551881,0.004045936745844461,0.008060265552462557,4.444901996763792e-05,2.6162428601132808,0.013946830483544037,,2,123
16,True,Replace + Select,26.068746068800007,0.003055369485409532,0.006092817151311577,3.3599358415067944e-05,2.6267659274659856,0.012073459587416525,,2,123
17,True,Replace + Select,26.173144449024928,0.002329091070108293,0.004687840029900031,2.585149257650178e-05,2.6472863663021013,0.010545526185225829,,2,123
18,True,Replace + Select,26.251698483247957,0.001831101131426952,0.0036681945306637075,2.0228570743408986e-05,2.750948545748235,0.009385389996191894,,2,123
19,True,Replace + Select,26.32690412381335,0.0014647843628924065,0.0028591775881037576,1.5767178001451723e-05,2.659297495877639,0.00837104970353361,,2,123
20,True,Replace + Select,26.37173273656036,0.0011442755530443119,0.0023137743530394165,1.2759505471558133e-05,2.558805788540106,0.0073801531922246325,,2,123
21,True,Replace + Select,26.418236229140508,0.0009408189968141665,0.0018843360427292732,1.039133138280091e-05,2.634522850394502,0.006659166406232322,,2,123
22,True,Replace + Select,26.46450538357219,0.0009016969333999555,0.0017909978594321005,9.876610031982445e-06,2.7381319182942394,0.006551306143750914,,2,123
23,True,Replace + Select,26.520029319359075,0.0008191115275908569,0.0016670427007253192,9.19304876609262e-06,2.6119966375357233,0.00619936768133779,,2,123
24,True,Replace + Select,26.570557553862994,0.0007403923560023938,0.0014726366099081106,8.12097984276484e-06,2.622384793270717,0.005893109918122628,,2,123
25,True,Replace + Select,26.60676568076095,0.0006898102750589592,0.0013700931303567247,7.555495102781541e-06,2.680869765043526,0.00569567293015489,,2,123
26,True,Replace + Select,26.64095002073969,0.0006126048917185865,0.0012140143559364483,6.6947854257149125e-06,2.685907412303324,0.005369563846521888,,2,123
27,True,Replace + Select,26.666907735990485,0.000584124529388645,0.00114374819548627,6.307296707313443e-06,2.666062609936487,0.005237667999709244,,2,123
28,True,Replace + Select,26.701652767167595,0.0004912055405340702,0.0009866811827170803,5.441137305815563e-06,2.587827917341537,0.004808188611324737,,2,123
29,True,Replace + Select,26.727721025974198,0.00047229492909810103,0.0009415023572974843,5.191994830283038e-06,2.6833946657887355,0.004666135066658086,,2,123
30,True,Replace + Select,26.743585022842105,0.0004545057136939494,0.0009002553774449582,4.964534851559439e-06,2.532991267944678,0.004565392051292393,,2,123
31,True,Replace + Select,26.76811393467746,0.0004385591420587699,0.0008674280332569973,4.783505669853459e-06,2.6314797138142247,0.0044617773515951125,,2,123
32,True,Replace + Select,26.785443589475264,0.00043881932468765763,0.0008822768997080976,4.865391006891777e-06,2.6953143992321893,0.004456856365168108,,2,123
33,True,Replace + Select,26.80473204187717,0.00040019274702453723,0.0007927800435619998,4.371852981378046e-06,2.615049626266468,0.004230683474333885,,2,123
34,True,Replace + Select,26.821332195995662,0.00041756718734396373,0.0008371565730789873,4.616571127915094e-06,2.6273081716146818,0.004233173078578115,,2,123
35,True,Replace + Select,26.820504288956823,0.0003871392032552904,0.0007972718627920091,4.3966235005806916e-06,2.5812640249450594,0.00408466310512989,,2,123
36,True,Replace + Select,26.832408854152998,0.00036575758570300435,0.0007338782129123547,4.04703382627259e-06,2.554334824791952,0.003973460455683744,,2,123
37,True,Replace + Select,26.838667536223223,0.00031302300770586145,0.0006244595384312175,3.4436352390686435e-06,2.712343182233976,0.0037210139136357053,,2,123
38,True,Replace + Select,26.851580715130588,0.0002840007035044155,0.0005660613429785146,3.1215934230942094e-06,2.662605610316615,0.0035787728837495007,,2,123
39,True,Replace + Select,26.855457800310155,0.00027358048699813766,0.000555132684659466,3.061326407239568e-06,2.5915433213534795,0.0035020854932598677,,2,123
40,True,Replace + Select,26.874157859083112,0.0002446553403991777,0.00049536047251735,2.731707459362212e-06,2.666540391763049,0.0033312452367939413,,2,123
41,True,Replace + Select,26.886180078765452,0.00023460730908798832,0.000457908458510031,2.525175142578805e-06,2.628760400578786,0.0032233813319606465,,2,123
42,True,Replace + Select,26.90396580614696,0.0002192773882477946,0.00043875884718188056,2.4195729821093635e-06,2.7070828030449956,0.00309275086144764,,2,123
43,True,Replace + Select,26.914219195834523,0.00021730268182865945,0.00043445964634217184,2.39586467340349e-06,2.706178114875685,0.003075939056878458,,2,123
44,True,Replace + Select,26.919661518448137,0.0002200335728071684,0.0004404827920666053,2.4290798228090258e-06,2.607058135589546,0.0030725137585897945,,2,123
45,True,Replace + Select,26.93546504027248,0.00019411434855922706,0.00039127112991351343,2.1576979260903577e-06,2.6137453452262087,0.0029333775683033107,,2,123
46,True,Replace + Select,26.951945667956966,0.00018277839465301107,0.0003713437733742674,2.047806823501985e-06,2.7332158705968035,0.0028596718528050664,,2,123
47,True,Replace + Select,26.966708153172238,0.00017509673500341432,0.0003546430510011892,1.955709269469397e-06,2.598603384018676,0.002810998625906635,,2,123
48,True,Replace + Select,26.9867575451455,0.00015933364070287536,0.000314465351321563,1.7341459272085638e-06,2.676375795617986,0.0026972208346180905,,2,123
49,True,Replace + Select,27.003465210632868,0.0001446037315687257,0.0002874644342676625,1.5852470735092975e-06,2.6698687136815624,0.002560518325525905,,2,123
50,True,Replace + Select,27.022750071357045,0.00014441526058891176,0.0002882253795297222,1.5894433708803234e-06,2.6176662582426036,0.002533672906740521,,2,123
51,True,Replace + Select,27.040001451180053,0.00013364141984317337,0.0002651066530191892,1.4619531871382894e-06,2.6494197132806128,0.0024383281071466627,,2,123
52,True,Replace + Select,27.055960837068657,0.00013491354464811325,0.00027250804269240015,1.5027687800280684e-06,2.629041782694896,0.0024431946341235875,,2,123
53,True,Replace + Select,27.066893389813217,0.00012560554895449784,0.00025309808881099664,1.3957309384048667e-06,2.5704560124474836,0.002356871903540338,,2,123
54,True,Replace + Select,27.071477450807205,0.00012658977136029454,0.00025517946340758164,1.4072088556523296e-06,2.6830807579595635,0.002340962378041011,,2,123
55,True,Replace + Select,27.07806181888172,0.00013206231676073197,0.0002599854386647214,1.4337118149876228e-06,2.7257908498748162,0.0023725665299921383,,2,123
56,True,Replace + Select,27.088432393384103,0.00012948484098120535,0.0002605402871791766,1.4367715743141003e-06,2.654222253498978,0.002342706480316594,,2,123
57,True,Replace + Select,27.099842966491572,0.00012121713047426284,0.0002413391372083593,1.3308851996159717e-06,2.6766775466872295,0.0022699389136475413,,2,123
58,True,Replace + Select,27.10980082350114,0.00010995675631028517,0.00022144452532309663,1.2211746702071386e-06,2.5898710635642916,0.0021751249623841304,,2,123
59,True,Replace + Select,27.120929724132804,0.00010929700992780942,0.00021862798832491468,1.2056426373656734e-06,2.6398715064540603,0.002148990424410859,,2,123
60,True,Replace + Select,27.13445619302628,0.0001002156758528423,0.00019934563688924292,1.0993084702828864e-06,2.6864566405129517,0.0020729786778456816,,2,123
61,True,Replace + Select,27.14331187170921,9.948991493630046e-05,0.0001977354344996346,1.0904288722470906e-06,2.707222036802565,0.002071447328730379,,2,123
62,True,Replace + Select,27.152833985069968,9.406045118508498e-05,0.00018971256499573656,1.0461860759700414e-06,2.6170885555665335,0.0020208557847090506,,2,123
63,True,Replace + Select,27.161086766497164,9.155441607545218e-05,0.00018373585536652297,1.0132270023612911e-06,2.680761991039782,0.0019701911050197815,,2,123
64,True,Replace + Select,27.16906098243569,8.665425515150614e-05,0.00018121718846884528,9.993375995248672e-07,2.672574613546627,0.0019171117775393259,,2,123
65,True,Replace + Select,27.18409077015861,8.447580657300628e-05,0.0001709577641344104,9.427611314011285e-07,2.648835897234327,0.0019113714886366962,,2,123
66,True,Replace + Select,27.194567537157592,8.165410128700771e-05,0.00016263266510184308,8.96851664681624e-07,2.704967361615914,0.0018839205417063138,,2,123
67,True,Replace + Select,27.203400698938438,7.72720317099192e-05,0.00015786122051036246,8.705391276391684e-07,2.6344779296096412,0.0018241997329338847,,2,123
68,True,Replace + Select,27.210701116185486,7.464682748408762e-05,0.0001512282164179276,8.339608623908249e-07,2.65180737199301,0.001782541367056784,,2,123
69,True,Replace + Select,27.21466581519736,7.217988488391746e-05,0.0001454797959139771,8.022607085808289e-07,2.6934636267961176,0.0017391909770857906,,2,123
70,True,Replace + Select,27.221224697723482,6.579674066519572e-05,0.00013118674756591224,7.234404777476835e-07,2.69052805443957,0.0016800356122737112,,2,123
71,True,Replace + Select,27.22855722994069,5.928318434475631e-05,0.00011913301965016959,6.569691699075057e-07,2.6447715632700577,0.0016045402464493741,,2,123
72,True,Replace + Select,27.23692602360196,5.868469405680098e-05,0.00011831875084397334,6.524788153168205e-07,2.6635262722697197,0.0015801556384990253,,2,123
73,True,Replace + Select,27.242437017010257,5.486151323007412e-05,0.00011010594333371089,6.071885897481986e-07,2.6252207284238187,0.0015358542863008018,,2,123
74,True,Replace + Select,27.253662980547098,5.1283718389370144e-05,0.00010306068353053692,5.683369053179254e-07,2.6101185316554965,0.001497296946102011,,2,123
75,True,Replace + Select,27.26747574996252,5.105014534782056e-05,0.0001023989343515051,5.646876331840357e-07,2.6309937360853217,0.0014911404652081903,,2,123
76,True,Replace + Select,27.281814777399997,4.90861356686989e-05,9.710360457636028e-05,5.354860867363843e-07,2.67459200694291,0.001463239522448367,,2,123
77,True,Replace + Select,27.29368260096702,4.765689723061184e-05,9.498597103075438e-05,5.238082164304837e-07,2.8356248730099796,0.0014440938334860979,,2,123
78,True,Replace + Select,27.302452477948314,4.530832616312233e-05,9.074372752986854e-05,5.004140038141453e-07,2.722670916341398,0.0014030985859289683,,2,123
79,True,Replace + Select,27.309324462278443,4.5746908530789154e-05,9.159748023911139e-05,5.051220957465465e-07,2.656275946214985,0.0014131070380317958,,2,123
80,True,Replace + Select,27.31693394757655,4.3655960736350624e-05,8.982803544482792e-05,4.953643419255561e-07,2.709684340928133,0.0013814351288355584,,2,123
81,True,Replace + Select,27.32477014322198,4.031956287394322e-05,8.159143897266022e-05,4.499429301031e-07,2.619582920744278,0.0013277194901549249,,2,123
82,True,Replace + Select,27.332746579934245,3.82450874299889e-05,7.611460805715385e-05,4.1974048017905945e-07,2.6421344360454277,0.0012953801349830283,,2,123
83,True,Replace + Select,27.33820075954117,3.542027589763731e-05,7.044568340388017e-05,3.884787129992656e-07,2.519843955436445,0.001247236925154503,,2,123
