setting,iteration,use_selection,use_selection,mean_error,mean_error,variance,variance,dispersion,dispersion,dispersion_ratio,dispersion_ratio,swd_to_truth,swd_to_truth,mean_abs_scale,mean_abs_scale,num_samples,num_samples,run,run,seed,seed
Accumulate,10,0.0,0.0,0.19662570557359513,0.07284602961012317,82.19520503141153,18.738174897939622,164.14532396331217,36.1196679351088,0.9843070932794644,0.06946007690527908,0.1546970702023544,0.03587064336419618,1.960418049383323,0.23465394152217545,3000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,11,0.0,0.0,0.1924957182896065,0.0654054882950621,82.15145996048655,18.874732854876324,165.05051199573532,38.80700466090443,0.9866842554556088,0.06706989616109064,0.16792626516352985,0.029746370102228935,1.9602002416596662,0.23634525439045642,3300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,12,0.0,0.0,0.19671087918061983,0.06658090167355908,82.11102161514505,19.018429906769708,163.81934584633132,38.19743906967856,0.9795881739674778,0.05256850233966849,0.15991992043842557,0.038765383863167614,1.9595372061471692,0.2380451645904681,3600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,13,0.0,0.0,0.20023494528745722,0.0691420668223159,82.06250561270055,18.77884937030207,164.59690076000365,39.93945410641364,0.9822548087077516,0.05325215026376789,0.16637964860128887,0.03797227639693379,1.9586798517264359,0.23545223292189144,3900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,14,0.0,0.0,0.20339965505092628,0.07427314407359518,82.10700382941766,18.74346788483886,163.17320831451457,39.130392638830536,0.9744252685479463,0.05965454412050852,0.1679963676728741,0.043768046694769094,1.9591938453277664,0.23480171322554536,4200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,15,0.0,0.0,0.2003780258643822,0.07139800635858295,82.11884459446335,18.887141177589456,164.45788074983784,37.583429724013335,0.9842304135142331,0.05527998089401023,0.16604264934230295,0.04146726478057406,1.9587930470640438,0.2362420622354299,4500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,16,0.0,0.0,0.2001904049987655,0.06670119618830168,82.10664806586867,18.8421193655519,164.80311463107122,36.965372993783475,0.9871509490372233,0.05443320129923618,0.1711922642693792,0.03970814724869114,1.9587499559321724,0.23574119397050514,4800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,17,0.0,0.0,0.19885567344816876,0.06608404126963419,82.05820566202759,18.923638435484296,165.51454114665768,37.30249912554251,0.9912324272760962,0.059233962590048,0.1724109102402985,0.0439986864124376,1.9580368173683393,0.23649347397899806,5100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,18,0.0,0.0,0.19710706251172608,0.06612172662956044,81.89303990093238,18.98268612460501,163.25644125759362,38.756483390465156,0.9753747659545242,0.06085341178974442,0.1587446392339311,0.04624871576072778,1.9564245952603208,0.23737826342358156,5400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,19,0.0,0.0,0.19336591783644336,0.06167642663793973,81.8529713844586,18.92995290148661,163.768678397492,36.89847555824147,0.9808237347397878,0.06116337166958415,0.1650180920091737,0.039758390369924665,1.9559427153960882,0.23698094875922465,5700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,20,0.0,0.0,0.19212308073561574,0.0594079091622853,82.08156231061803,19.022985255870044,162.9773563776333,38.653878651511924,0.9736873795735608,0.04746532022684809,0.15572144812871436,0.032777526798991936,1.9581976160823387,0.23804857989535522,6000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,21,0.0,0.0,0.18925417509333414,0.05668918494953459,82.17254386081274,19.116098960800773,166.18788049291055,38.62092796367763,0.993826104887226,0.04865339756700625,0.1395946887899927,0.033895832730779396,1.9594043679132014,0.2388411022645971,6300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,22,0.0,0.0,0.1894834265717877,0.05711933660908872,82.1841439805031,19.19479196984967,164.39200543546625,38.946958175258054,0.9821924170458903,0.058468323711217,0.16012801062489185,0.03700693757906334,1.959219426100177,0.23969947859123508,6600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,23,0.0,0.0,0.1898792031279398,0.058115295298620404,82.15690550067646,19.081028832601575,164.97276650782473,39.058017546299276,0.9858503784791306,0.06879108760381814,0.16632103054194455,0.028708074379075348,1.958865073586353,0.23789917111066028,6900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,24,0.0,0.0,0.19120104674951793,0.05761374789952573,82.16061519549639,18.98577055178996,165.29097904713643,37.866924313163004,0.9891966104751558,0.06118048088433595,0.1590631547868549,0.042610016864035344,1.9590936334329938,0.23715645813095262,7200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,25,0.0,0.0,0.19261090080686083,0.05729385527411483,82.09300928434627,18.99998483485136,165.02091475557174,36.69674132189872,0.9888263068185843,0.048210009155541786,0.1602454443812152,0.03854052586934445,1.958389857006927,0.2374501127219649,7500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,26,0.0,0.0,0.19094550234959348,0.05662635557919907,82.11817678685834,19.033751704048758,164.0969378446807,39.19338072647128,0.9800509868617453,0.05990855607434149,0.16255776128514401,0.025379472980242165,1.9585323903728173,0.23800302768371895,7800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,27,0.0,0.0,0.19019514683991015,0.05572667346627852,82.01974733123558,18.943579174652243,163.6110985125124,36.8081378475327,0.9799347729897496,0.058469697516168546,0.16469944371069797,0.0397265183784427,1.957526433707842,0.2371943800170808,8100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,28,0.0,0.0,0.19257574652857395,0.05899051957998328,81.96932694485054,18.884090495429614,163.7705959905556,38.241729419663294,0.9792280125023349,0.05402973631491386,0.1611404229425158,0.03797839110840246,1.9570556680510642,0.23652434168299344,8400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,29,0.0,0.0,0.18976236743219332,0.05911947959293476,81.85173034558571,18.829658418869055,163.0560733721673,38.386294580362744,0.9744957106460911,0.04940991049767593,0.15502202345035282,0.031402934672537144,1.9555884054552877,0.23588037314583263,8700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,30,0.0,0.0,0.18844974132142545,0.05753003573672638,81.7667918100868,18.684540578614218,163.2810051811905,37.66014010107426,0.9769376801922702,0.06129362259487503,0.15917567583732117,0.024062402829147685,1.9548424283436447,0.2345476314032115,9000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,31,0.0,0.0,0.18891301797096524,0.05721063768210527,81.78062982031376,18.709018716085346,162.81242535464054,37.209927115086025,0.974464805271438,0.062396297046077055,0.16585593541806537,0.034148653959206084,1.9551223428836095,0.23482072811988572,9300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,32,0.0,0.0,0.18705404736724637,0.05553567682109793,81.73322613930384,18.675624904819834,163.05233583838503,37.46950839380468,0.9756075545616992,0.05827952009836005,0.16715528521486284,0.034142128297196005,1.9547020240608923,0.23435861724940063,9600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,33,0.0,0.0,0.18503756624784234,0.05503242575698376,81.77992197778318,18.63200133299128,162.40631086778356,36.79084037694225,0.9724433311013815,0.05960964177193084,0.1587570125256327,0.03358717632181465,1.95522563845554,0.23378814533801273,9900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,34,0.0,0.0,0.1829673747686013,0.05771654640786551,81.81009934297592,18.69847731108914,161.82727140591436,35.066662145280674,0.970823285833759,0.05742955710793644,0.1606649799193623,0.048504623841954204,1.95541415424276,0.23446981095769379,10200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,35,0.0,0.0,0.18301037518523838,0.0567571208488855,81.82560742518567,18.698363029575997,163.07067373788112,37.3556619941334,0.975810552060078,0.05024229070856983,0.1553476101037376,0.03321363758670582,1.9554912640461168,0.23473597232619509,10500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,36,0.0,0.0,0.18199297865754732,0.058229077125852347,81.93716583201999,18.680032604993624,163.8424071820587,37.85444527573349,0.9804255369334586,0.07275517405367304,0.1540370462793303,0.027555402006302455,1.9567105248763212,0.23443007578932373,10800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,37,0.0,0.0,0.18282908271837633,0.059952053890291644,81.98092429881726,18.72471846025818,164.39172942229203,38.4338243981219,0.9829327930440845,0.06195178536021764,0.16812255456434216,0.04327407124504973,1.9572473873517047,0.23503601099746294,11100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,38,0.0,0.0,0.18018257235585766,0.05990887477018499,82.0085704178976,18.76407085692498,164.2760754859641,38.311818320185516,0.9822147170766795,0.05568709766407645,0.15061630096936965,0.03610875295679931,1.9575137523259294,0.23538449411273862,11400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,39,0.0,0.0,0.18094442884385775,0.05989304722908114,81.93334758257107,18.635564600823276,163.51283962322856,36.391221281724185,0.9797704141682834,0.05651573581545816,0.16360584736035144,0.03658638992006367,1.9568957158795506,0.23399399137303065,11700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,40,0.0,0.0,0.18314818507308314,0.06014502804477724,81.94009780997726,18.61647664073648,164.2668709117278,36.328075156463896,0.9845795847192218,0.05854765863711177,0.15376798902555475,0.034250052984566466,1.9570275325801512,0.2336698896205165,12000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,41,0.0,0.0,0.18323008210937303,0.06053070524515667,81.93443076318644,18.67540679999399,162.71320357626874,37.46953794985868,0.9734637594294145,0.05447978542613524,0.16212598207670564,0.03512837527509899,1.956912290865318,0.23443962654980707,12300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,42,0.0,0.0,0.18431134496327167,0.059399409221450504,81.94842251223021,18.65293248214791,164.389913869548,38.3975096024904,0.9828339296686626,0.055617348331421665,0.16546326225491995,0.04844510271993361,1.957059277224061,0.23395325323358068,12600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,43,0.0,0.0,0.18463098340899103,0.05985988062365684,82.03647831874662,18.72708486172826,165.42792414272208,38.52203520777705,0.989185834259913,0.056726217971727944,0.16929853388157495,0.03956098370360127,1.9579198106354123,0.23475617938914067,12900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,44,0.0,0.0,0.1823439429128691,0.05869828658111539,82.05163969739586,18.74465093775137,164.23309882612622,37.30941930140378,0.9831738447068457,0.05671442269332017,0.16734005986111866,0.02517398214592062,1.9580834753663012,0.23480176680081566,13200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,45,0.0,0.0,0.1818985539423382,0.05953633476198853,82.01636593892202,18.776326284863124,165.0951882806416,37.69605983574482,0.9881747762270073,0.06196139602370094,0.1531252040500523,0.033030037393885596,1.9575732757111233,0.235182310406041,13500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,46,0.0,0.0,0.18257327123403128,0.05964750725903078,82.01659172924874,18.821559955602687,163.39685264464532,36.39421244050052,0.979108952319087,0.05969275807168946,0.1599042001253319,0.04420203139208835,1.9576202885422298,0.23571854221824823,13800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,47,0.0,0.0,0.1844669122296677,0.060191552822882945,82.04440442643792,18.785682759920252,162.5654907094067,37.32701952978706,0.9728396310736379,0.052024146867954,0.15699229700393494,0.03734779907426031,1.9579126111442082,0.23537720648346394,14100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,48,0.0,0.0,0.18378683041301808,0.06084294270545129,82.06575493697608,18.7928918466525,163.9707367459307,35.83812250636052,0.9834935690183364,0.06419141973175416,0.166317446279277,0.03504458287103009,1.95810695506036,0.23524208758925313,14400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,49,0.0,0.0,0.18210093741395414,0.06126376340290049,82.04988141710899,18.782581858968,163.58316107073745,36.7571890872182,0.9798734042049372,0.062347626713981905,0.15681836724786913,0.024117611435895074,1.957934293212326,0.2352210663248263,14700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,50,0.0,0.0,0.18228969249573068,0.06110922805445888,82.05803358769319,18.805882415483186,164.30275807797216,38.30865879222704,0.9824265025138397,0.05318831847143897,0.15758777042713168,0.0272232429278341,1.9580918812215848,0.2355140441009985,15000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,51,0.0,0.0,0.18371668261238233,0.0615487416574139,82.05274222145661,18.752184757787468,162.68947934762934,38.07888717664193,0.9725996966434313,0.0535807276071694,0.16415102584136548,0.03080270086818954,1.958218806013042,0.23501607729441992,15300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,52,0.0,0.0,0.18357279237003157,0.06094794955480904,82.03919179264764,18.721240829399083,163.5630031044039,37.99465064505347,0.9781373629278726,0.052630585122938736,0.15856427003631554,0.0278114793741629,1.9580480880473519,0.2347828516805505,15600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,53,0.0,0.0,0.18263170764450098,0.06144323750277495,82.06476361422214,18.74626043892532,164.7369481987897,35.717840591449665,0.9883697778830675,0.06432312833196116,0.1604181555114748,0.02969478114824193,1.9582562668278918,0.23519019245493186,15900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,54,0.0,0.0,0.1842886386505984,0.062010773835743396,82.07281668576053,18.720466289620806,163.84820563123552,36.67083250558321,0.9815272896475891,0.054809230374336125,0.17034372251262858,0.04844724242759946,1.9583184176332658,0.2349476402533241,16200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,55,0.0,0.0,0.18498489596999773,0.06238378799220297,82.04528454239536,18.72855139244953,163.1305131783609,36.78290363204943,0.976937700937509,0.059127002650015296,0.16087440249227952,0.03886896714135957,1.9579425983467278,0.2350432687245877,16500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,56,0.0,0.0,0.18485667436907577,0.06270947272666332,82.06021131998801,18.713165808197125,163.8582778920956,37.203185430214226,0.9812976788161721,0.07390920359495166,0.1698907516109308,0.044856935851416195,1.95801093066899,0.23484837507878856,16800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,57,0.0,0.0,0.18585747894071103,0.0643453979409901,82.09197413335696,18.663580881925313,165.0328250271426,37.64538090645141,0.9879439530929484,0.06710272060695993,0.1763091820003404,0.03514724499716995,1.9583576391331108,0.23435829931920427,17100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,58,0.0,0.0,0.18589669501115275,0.06497734909886035,82.0423754288483,18.620819715992987,164.4273024028993,37.335492869883645,0.9844308582161171,0.06337549636149993,0.16032211926655082,0.034482383158464684,1.9578579453459555,0.2340280536414334,17400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,59,0.0,0.0,0.18675176376480268,0.06527739848974591,82.04630297125604,18.63238347862148,163.5270674676643,37.1286945903363,0.9789639184483574,0.04401060122881867,0.15495253055705363,0.03697542474984437,1.9578844662651806,0.23421799527193127,17700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,60,0.0,0.0,0.18722130133799664,0.06538585236866311,82.03466783317089,18.590941572675096,165.1184352446305,38.7138224648185,0.9870564045158357,0.06079472450740059,0.15520732941587712,0.032757624920054185,1.9578627219789244,0.23377017588973398,18000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,61,0.0,0.0,0.1868490927623542,0.0645967273940245,82.0542898470787,18.627350141327682,165.71673894360114,38.07755768275752,0.9915857145050435,0.059750163231627546,0.1644717922642605,0.029297335714652994,1.957970035532771,0.23404652176755184,18300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,62,0.0,0.0,0.18745238592215135,0.06514364554811262,82.01441427184527,18.591921735346013,163.34594826388977,35.865686290116706,0.9796065736394131,0.06806861560254159,0.15938031769556132,0.0324530678147732,1.9575138269345183,0.23370308646701626,18600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,63,0.0,0.0,0.18822233232577046,0.06640492244874083,81.99768163028011,18.624871812434662,164.1768614847548,37.11397917474787,0.9831526118667382,0.060952842580623647,0.16088895802121916,0.026936990823121537,1.957305484086929,0.23412912617520334,18900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,64,0.0,0.0,0.1883042817432396,0.06588949770802693,81.99764187795583,18.629382461705276,165.03552337830396,36.19819495934095,0.989649199443762,0.06200626149122755,0.16259826338954003,0.04976459019307278,1.957323189088091,0.23421456214419034,19200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,65,0.0,0.0,0.1874673664695776,0.06676472510099088,82.00696616504922,18.645393952741493,164.98504194980404,37.83743668631519,0.9871899704975112,0.04643930074051348,0.15708400720587834,0.03598897279331732,1.957431572615284,0.2343241889611636,19500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,66,0.0,0.0,0.18796358333279753,0.06580102317361279,81.98928705972267,18.692488645715446,163.36583890008427,37.62063292888178,0.9774142507225407,0.059003478399858145,0.16655998940493438,0.029177550041793184,1.9571473160939754,0.23486381573774562,19800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,67,0.0,0.0,0.18816770966982235,0.06677178038639969,81.99591473699948,18.70833342538891,164.25392959187,37.658227315319216,0.9829027973232666,0.05549680169528306,0.1613057043005825,0.04011391497762833,1.9572283011884928,0.2350056984798291,20100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,68,0.0,0.0,0.1886151296581323,0.06738068198859411,81.98618578194146,18.739187725915347,163.6665683602825,37.676033351600815,0.9791624483742514,0.04919242212474177,0.1593320411661885,0.025984448789629622,1.9570872737227027,0.23540625788987804,20400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,69,0.0,0.0,0.18782916885662665,0.06672686724260207,81.98776928574144,18.740425879036433,165.097840406619,35.95394821226622,0.9903022524371741,0.06242969833659176,0.16537626624598029,0.043932974215282215,1.9571404565998,0.23544715211947487,20700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,70,0.0,0.0,0.18886800023951553,0.06629293865822662,82.00888331551812,18.737041544437936,165.23882780204673,37.788124205971805,0.9889771198469163,0.06352012189535351,0.16366580877391393,0.026256292330250626,1.957344709839699,0.23531813324052542,21000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,71,0.0,0.0,0.18845394836071855,0.06596245470627007,81.99009356075658,18.76597046118105,163.7817992923077,36.17295141040645,0.9817918354878158,0.05697093870337606,0.1615905430801506,0.03588640596915552,1.9571302067791396,0.23559228002474084,21300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,72,0.0,0.0,0.1875354431291672,0.06589180233592518,81.9573561803634,18.75786832245024,165.692358975041,40.02406132850476,0.9891313521613153,0.053619065556613235,0.1610396037164165,0.04127660425231533,1.956844241148453,0.23555019127880608,21600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,73,0.0,0.0,0.18725869039851534,0.06622669006591342,81.96820063482942,18.755832000149304,163.0297983121624,37.42821773670912,0.9755316967151938,0.05715764431849308,0.16678210616455705,0.04462036767886304,1.9570036262038002,0.23551907575185838,21900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,74,0.0,0.0,0.1879803321225263,0.066117768322453,81.97937802712843,18.787947609614285,162.05253324926383,35.762267177075906,0.9713867392083622,0.05389384827230178,0.15450289512503196,0.033279981641009364,1.95703638221194,0.2358571564937508,22200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,75,0.0,0.0,0.1884794241910152,0.06642499820734529,81.96229740913763,18.79200812710998,165.41303129065992,37.94616538361703,0.9900055544682378,0.06737046611927047,0.15738818873372923,0.043862520980425146,1.9568317054625481,0.23591353646664248,22500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,76,0.0,0.0,0.1880264984223263,0.06536093136670676,81.95381655817081,18.81901582103191,163.9371431090982,38.73029492359661,0.9796123909703583,0.0575842256594682,0.15581134126475477,0.026108924879641657,1.9567504381786691,0.23616394236778585,22800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,77,0.0,0.0,0.18952358549739853,0.0652598414853786,81.96702286311498,18.85464239129785,162.51818347485352,37.40030292514637,0.9723290722471895,0.05561225891326263,0.17131316337264257,0.03412290077359802,1.9567723510160602,0.2365265452174553,23100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,78,0.0,0.0,0.1896536219566171,0.06506916686263868,81.95745086166197,18.873111144877356,165.19146918504953,37.68278461704581,0.988713948742036,0.04669654260695892,0.15677110645858017,0.029837634037704994,1.9566612369800738,0.23674898875290165,23400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,79,0.0,0.0,0.1901257090380054,0.06530615437367109,81.94770616442537,18.866510405183757,164.65608010657664,38.740534730893394,0.9840783676186409,0.05163092582629842,0.15240049759079521,0.02761558710098987,1.9565597140346689,0.2367527559888725,23700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,80,0.0,0.0,0.1897428718881984,0.06575136664262383,81.9397161952899,18.860576025563294,161.64684982802387,37.33997803569784,0.9669686778855752,0.05311119551995516,0.16050232166071662,0.04458145541207609,1.9564889312666651,0.23662350669905924,24000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,81,0.0,0.0,0.19057665733127588,0.06606852381050021,81.93562179929383,18.851851161651155,164.24765676961937,38.94653083165268,0.981249034810636,0.05156301205111252,0.1655044476151632,0.037362400404304226,1.9564453283802308,0.23653905466408484,24300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,82,0.0,0.0,0.19068167899143268,0.06651424754907438,81.9496844848946,18.848244744352527,161.9583666170949,37.51677078001218,0.9687186029317958,0.05909700920957719,0.17467346234431283,0.02825604207236194,1.9565655365961028,0.23643602560958413,24600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,83,0.0,0.0,0.1892806391456591,0.06618313182333461,81.98366603745092,18.844954559019946,164.24627411153185,39.43855278673808,0.9808162480905306,0.05891622656050608,0.16064188950867866,0.019844832735137975,1.9568835874718027,0.23633581603780038,24900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,84,0.0,0.0,0.18932877162758577,0.06607553819180124,81.98324877777307,18.833541583881345,163.4936973660938,36.85815441704622,0.979301948063916,0.06603246625763376,0.16543884884962515,0.04168180222567162,1.9569254147151327,0.23614479120701706,25200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,85,0.0,0.0,0.18973111761666778,0.06578332678461606,81.99258067428899,18.835137825545,163.81356478865976,36.94766050181657,0.9809475479753708,0.049316749436688415,0.1638278567614749,0.028497363515363708,1.9570138851428112,0.23618247675819426,25500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,86,0.0,0.0,0.18915493316088577,0.06618500892560789,81.9951593709838,18.85114390457414,164.5471218832886,37.087766368490826,0.9855155388046171,0.0616742670640574,0.18101569552974375,0.03819048930476883,1.9570385021249734,0.23631750651782646,25800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,87,0.0,0.0,0.18939813920068316,0.06647183754085675,81.99347044260769,18.86553387384774,163.98390494692813,37.33979296880859,0.9816287080611318,0.05896135377140554,0.16498177891822544,0.03383422380813435,1.957000393515146,0.23636177961677507,26100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,88,0.0,0.0,0.18888031927921586,0.06719091607979488,81.99892344985393,18.861373563798352,163.81819835511197,38.58435859773527,0.979070043260456,0.04812708308240846,0.1584883601964545,0.028616870821893667,1.9570496176032008,0.2363388920348218,26400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
