setting,iteration,use_selection,use_selection,mean_error,mean_error,variance,variance,dispersion,dispersion,dispersion_ratio,dispersion_ratio,swd_to_truth,swd_to_truth,num_samples,num_samples,run,run,seed,seed
Accumulate,10,0.0,0.0,0.3881914123053865,0.2546463221795073,81.13196493892454,21.25417658511843,161.38374120029553,41.35204173405308,0.9595570255308985,0.019272315379416,0.1913904812489128,0.0654525223781137,3000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,11,0.0,0.0,0.38763388530970755,0.26648390765423224,81.36799434578504,21.681753624023244,163.47399543946807,43.770764281854426,0.9700431483169633,0.031000028920200953,0.19348031089307274,0.05500740163927145,3300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,12,0.0,0.0,0.38735310686406305,0.27093344235022265,81.35490871684587,21.804247035254775,163.46619878173843,44.81540249649522,0.9689948660146976,0.032999814650915865,0.21265577548021194,0.07428495772249359,3600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,13,0.0,0.0,0.38729020968167543,0.2675937845567794,81.3922558666876,21.872460981257287,163.08075120270263,44.63271658561724,0.9670314735642256,0.0348779424637915,0.18339428538718378,0.05585509682519338,3900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,14,0.0,0.0,0.37258765394054566,0.25960284741449496,81.29826137394794,21.718855916872243,162.9296732492042,43.859035514830936,0.9667171307180327,0.030082261186110706,0.19932692675875868,0.0630933689177067,4200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,15,0.0,0.0,0.3781922814723636,0.2573518535458653,81.26110910929027,21.60872348077819,162.2775790573733,42.24076504890398,0.964196595087859,0.023525255717060614,0.20111141695346055,0.05551980987751568,4500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,16,0.0,0.0,0.37767288133242205,0.25519974563700887,81.19167904738707,21.406774865600333,162.74427585107588,44.52303616643241,0.9647504084534171,0.035801848736081845,0.18354901166732845,0.06943905767767303,4800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,17,0.0,0.0,0.3850861819688868,0.2574938577179508,81.19915734716467,21.627008481454506,162.86154642976663,41.757718707713074,0.968426691385945,0.021599544359492174,0.18778441426208226,0.05463610568294901,5100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,18,0.0,0.0,0.39241725912826825,0.26393017980275685,81.22273146685669,21.518924646404304,161.61996785105367,43.876544532433634,0.9586974231632055,0.030450413557888488,0.18792235785947364,0.045854543664287976,5400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,19,0.0,0.0,0.39157634991898727,0.27490472058564486,81.22459946772796,21.524153906413304,161.5495221120978,42.8007014873619,0.9588566924501896,0.029013831797031243,0.20057163041460363,0.052159048033619516,5700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,20,0.0,0.0,0.3965971587018009,0.2756265048839226,81.32774555973467,21.614523638119923,162.31385199492496,42.97495474639581,0.9638570050285041,0.024745983083133007,0.19831827312418077,0.04448170931937898,6000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,21,0.0,0.0,0.3809527460629258,0.2616161751884329,81.29060272104012,21.61174569666124,163.57196810060628,44.467581581895686,0.9703353201624682,0.03231436033025105,0.1980401704047828,0.05519238527285884,6300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,22,0.0,0.0,0.3797951408921727,0.25267241018224423,81.40850266819527,21.808593974869503,161.76048437371477,43.02614436206627,0.9602430949259245,0.02762246390946191,0.19326619077871895,0.05666173657332046,6600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,23,0.0,0.0,0.374023546955918,0.24559687231345562,81.38607762350686,21.87667643982615,162.53646932005478,44.310016226013296,0.9638684427330013,0.030964421213857538,0.1838280878161142,0.05607091488208088,6900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,24,0.0,0.0,0.37258249953201295,0.23973002094586895,81.34793094838703,21.990824297265384,163.7761087446376,43.71097251196085,0.972490484424411,0.02751864602756733,0.18676863323756993,0.049876374025134305,7200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,25,0.0,0.0,0.3690720835549093,0.23978603868426301,81.44489426586276,22.02622213944298,162.65457645306998,43.72069193114962,0.965233604504608,0.030433397064596898,0.1817810356454739,0.045491852952899196,7500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,26,0.0,0.0,0.37016438987438605,0.2334149744064329,81.33001255508984,21.961316728989125,162.19766874131014,43.51373664570475,0.9626407953535152,0.026065831242903657,0.17683233706750787,0.031806254648419637,7800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,27,0.0,0.0,0.3721741163980822,0.23293247602822736,81.27938584592297,21.998977552022847,163.32837449759586,44.33079526658724,0.9688314760441736,0.03271295374905209,0.18212300073791027,0.03863221562727353,8100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,28,0.0,0.0,0.37242470323942617,0.22879367180104404,81.32585098591377,22.04887620075514,162.81288698253425,44.39857140873186,0.9654553226969398,0.03380725593243844,0.19418561735237133,0.03642811388831682,8400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,29,0.0,0.0,0.3765532251302994,0.22749734288170742,81.30896620903867,22.059811086708486,163.75231691022267,45.05681050793578,0.9708635736109686,0.03458685245167859,0.1986145047535214,0.041696151882131244,8700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,30,0.0,0.0,0.3765536527041865,0.23030809945828343,81.29035027676488,21.99114328863999,163.90039760821077,44.69936724044049,0.9722443217172583,0.034466270789000705,0.1951061101313076,0.07604146554264439,9000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,31,0.0,0.0,0.3747866934061139,0.23231743501984367,81.28205403196922,22.08643115240645,163.83011641528907,44.593835072253555,0.9717885224940138,0.03158587791266041,0.19910332875802192,0.05645046999559714,9300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,32,0.0,0.0,0.36578170467646254,0.22453154202047135,81.32654869099808,22.155074191998192,162.03090598007776,44.06134863866821,0.9611794305261471,0.029539572805840176,0.2027855039154689,0.044418274645070546,9600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,33,0.0,0.0,0.35974421303125526,0.22054744677376398,81.26551002521875,22.1002399357152,162.6064356701095,44.15694352494274,0.9646051820658726,0.03779698729379552,0.18627662385277208,0.04278623631545068,9900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,34,0.0,0.0,0.35816531208563684,0.22010979369684297,81.31640545537172,22.149002897509178,161.61713657382745,44.865556881314866,0.9571685303450831,0.03851844800771357,0.1811477451173073,0.03776404447106069,10200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,35,0.0,0.0,0.36222161732037195,0.2300467885068471,81.35709901329339,22.19024050501049,163.02749151384583,43.10073391574871,0.9680185446007533,0.03176148374590352,0.2041242120659496,0.07662075624357746,10500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,36,0.0,0.0,0.3679610525774458,0.23868408214704007,81.40222241282115,22.18574115171827,163.13537640309693,43.83836793908083,0.967996859474488,0.02730118903613416,0.18599726884883283,0.03711166259461259,10800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,37,0.0,0.0,0.36916005890857256,0.2330330185995671,81.33446562038088,22.13210022698851,164.4729388088785,43.96257653812609,0.9764581001472873,0.0311421674350135,0.19689370969558662,0.05324144807736506,11100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,38,0.0,0.0,0.3666553043384952,0.2300080976669797,81.36716583962496,22.171923623150963,162.64228243574536,44.89940959429618,0.9637407989972676,0.03701578297740199,0.1965836965901197,0.038151655063289325,11400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,39,0.0,0.0,0.3669412400933624,0.23419880168270948,81.36505810257867,22.160269402622646,162.66164044150713,44.47647947724803,0.964396925974041,0.03284150083813621,0.2050360480245584,0.05736021978983499,11700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,40,0.0,0.0,0.3641656108252409,0.2365194877749973,81.38235257483088,22.181158549031583,160.7127552454022,42.98850513988455,0.9539629243449159,0.02606880711766512,0.20179158581876816,0.07503822119669246,12000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,41,0.0,0.0,0.3681257489418256,0.2441649355682836,81.35129801587664,22.13845424728529,163.12181212178137,44.396858576785206,0.9673319644218854,0.030525449156075,0.19610842378979557,0.05644873100130727,12300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,42,0.0,0.0,0.36353843846882905,0.24042556480574295,81.43303465704305,22.265084374110437,163.5538472396593,45.23610003819442,0.9691316461260318,0.033973992988878765,0.20394027249737645,0.05432122033196719,12600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,43,0.0,0.0,0.3617413766603224,0.2398301245138031,81.45058717679548,22.29857744603876,162.85744823364095,44.595456322236906,0.9652307891364587,0.0371535613784041,0.2086953391737118,0.05652834784692848,12900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,44,0.0,0.0,0.36891693840005013,0.2487230690830298,81.45707884660422,22.272286429170492,163.69096617136466,46.152749689702766,0.9690999250871979,0.03958527620867518,0.19547126505684326,0.06467556188990911,13200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,45,0.0,0.0,0.36707854060038203,0.249715651830662,81.5209888357987,22.322888215294167,163.19354905403412,44.68432373920912,0.9674951619771497,0.033444079658048124,0.19852669557731062,0.05587728679697123,13500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,46,0.0,0.0,0.3705031425434998,0.25131471720107934,81.53880540932388,22.38719334384598,163.37192067101722,46.77093189021157,0.9669216345448802,0.044350317015176714,0.19103538470275858,0.05418317111037281,13800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,47,0.0,0.0,0.3674058290436132,0.2428656361691656,81.5215331494146,22.409531068123634,164.3446352318127,46.00814903488826,0.9734047085160255,0.03849899184704687,0.180770504111237,0.03520805185019487,14100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,48,0.0,0.0,0.3747879519518394,0.2477427882016728,81.55151363869977,22.41786824257641,162.81844345365045,44.02741845015965,0.9659219291152497,0.029186416295762536,0.1789045506708602,0.04124312871435543,14400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,49,0.0,0.0,0.3676749674659989,0.24108551293632108,81.58151603951497,22.396884201954673,162.899326589705,45.91307488181551,0.9647243359838689,0.03917087323303329,0.19470802787495872,0.06175295919415057,14700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,50,0.0,0.0,0.36617227440487754,0.23764447430021635,81.54629334379163,22.389607803775796,161.50645963731577,43.31307187286133,0.9585713698456757,0.027772306250639107,0.20787139513565825,0.059746584441521706,15000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,51,0.0,0.0,0.367201746987945,0.2424174066438732,81.58464602110723,22.440423951903888,162.94612899318832,44.81561896727419,0.9660525727743486,0.03839490970789279,0.20088622421805793,0.06604880363439092,15300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,52,0.0,0.0,0.37099940407178067,0.2492969771801992,81.56864195425635,22.385404551387268,164.40913361570182,45.413236497439115,0.9742068937238451,0.03653413358121873,0.1686252889993749,0.03459912122021059,15600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,53,0.0,0.0,0.371802501774679,0.2511753408776539,81.57048707231314,22.456635694601893,163.0682826759799,45.191863247347385,0.9664778398112279,0.03595209317288727,0.1841943536608192,0.04757381623455122,15900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,54,0.0,0.0,0.3703348949027646,0.2497793531648509,81.58659643678558,22.498080126403632,163.55202308452192,46.353715640116434,0.9683091083337712,0.04199248978564956,0.19633062110142818,0.04731365288731814,16200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,55,0.0,0.0,0.3650492413603875,0.24704725066278288,81.57787143138054,22.53799389674822,163.12330582486,44.62884488451329,0.9674451957990285,0.035244221054441735,0.19523590752802297,0.04455956432179981,16500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,56,0.0,0.0,0.36581469999949234,0.2532204334737737,81.59328616095802,22.55121288602439,162.27457680505947,44.3783126326068,0.9623610810902223,0.034329921855116685,0.1947998990394492,0.05164860707627128,16800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,57,0.0,0.0,0.37033151380036017,0.2607534701632146,81.58733302310807,22.592601737358017,163.34969282389233,46.1808526412654,0.9668780540939979,0.04421886524527055,0.19891745876799988,0.06166520739795855,17100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,58,0.0,0.0,0.3699041041312302,0.2602810176803007,81.59047567144705,22.610123456015675,163.0370258971765,43.63628611133676,0.9678774479622504,0.0276670957400858,0.19054117708404533,0.05244845883003806,17400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,59,0.0,0.0,0.3678500860078843,0.25931404240623124,81.59975172655689,22.657934929042426,163.2874123819157,45.435876351597024,0.967356613412041,0.035857581950305514,0.1960010421484528,0.06273958692144936,17700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,60,0.0,0.0,0.36913458513567476,0.25975101862778444,81.61175810150117,22.731384279329582,164.18415187847634,45.98490810717939,0.9723101587843033,0.039004077236616246,0.1959859406212796,0.06060371489022267,18000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,61,0.0,0.0,0.36925014063900596,0.25539502221408295,81.62682025465604,22.712629222680746,163.84641338479116,45.23807744179815,0.9709669454851412,0.03793919117777386,0.1998024521548603,0.05764750978915943,18300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,62,0.0,0.0,0.3690000306262382,0.25614374954930763,81.62776835220936,22.710424486002115,162.2368527930456,45.53174645660016,0.960685741568913,0.03829746048678289,0.20395331619781215,0.057218022810349586,18600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,63,0.0,0.0,0.3668785256707994,0.2531892512936061,81.64565805150565,22.7302245073602,162.79012237686248,44.709775287213674,0.9646438444627021,0.03480000938708966,0.19330104755675923,0.046619344385260726,18900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,64,0.0,0.0,0.3669899233796614,0.255208932991146,81.64759472818682,22.75956938317109,163.77232780260567,45.22748718429957,0.9707939915347416,0.03607162564509373,0.20230035768918442,0.0607390925821728,19200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,65,0.0,0.0,0.3687143462492216,0.2574298126333184,81.6359216298399,22.759036739747874,162.33318854085903,43.84153160460785,0.9628716148484591,0.03168531310821674,0.19233231325562555,0.051221793239323736,19500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,66,0.0,0.0,0.3714991897855023,0.263144933676234,81.64468551022478,22.748520391974317,163.62148044757328,44.463449259845106,0.9703197881613536,0.03250886173669791,0.20938310589899425,0.08606103572051363,19800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,67,0.0,0.0,0.3696341838403683,0.2600983686536164,81.63839284725,22.699365662228182,162.96451794619438,44.77619435274075,0.9664451944771238,0.036668837500093435,0.18866587042479324,0.05908650793376006,20100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,68,0.0,0.0,0.3690026819227191,0.2597815448425087,81.64618222481322,22.67821638251749,162.60227658108315,46.061762374537544,0.9623632906953207,0.04185502707849987,0.19387906738843103,0.06245937546516129,20400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,69,0.0,0.0,0.3693141993265928,0.2583835619161992,81.64201994352966,22.708953280164614,163.57995803214163,45.69463181858176,0.9686169121899603,0.041361065009235136,0.1883748289612383,0.052624526353787754,20700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,70,0.0,0.0,0.3735083613939653,0.26321991992566945,81.67222561209314,22.704452381511807,163.28379715387842,46.43899733282253,0.9663061932610061,0.04054523422483484,0.19949963172122237,0.05105250886042172,21000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,71,0.0,0.0,0.3744898343550748,0.2645173242767987,81.64375782017946,22.720041441914073,164.06712453296367,47.36249675139784,0.9702575224241101,0.045768368694504825,0.18963311555221218,0.053847093870156876,21300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,72,0.0,0.0,0.3763573227606996,0.2649684161227967,81.62524320184588,22.698387399296497,162.90081007397725,45.656291757276676,0.9650258023672297,0.040195532561545996,0.2002841871351871,0.06347537847552488,21600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,73,0.0,0.0,0.3752865890008512,0.2647907441198445,81.63078563990723,22.71132004232018,163.01032747780687,44.31632628023051,0.9670959232538824,0.034000808155282815,0.2033789872589597,0.06700673121607578,21900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,74,0.0,0.0,0.37340853212053754,0.26405813981818044,81.63249288119216,22.714693654452155,161.91532481062208,43.94896511489187,0.9604977019165857,0.03518483141537056,0.19443045959087982,0.0601091887316127,22200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,75,0.0,0.0,0.37152479860578713,0.2634360883228529,81.65809217050084,22.72191820703921,163.99747628637095,45.09929398403456,0.9721015128672604,0.035317615487565984,0.18317190289412055,0.04934403509638569,22500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,76,0.0,0.0,0.36758042830034493,0.25988921062010184,81.66897716946968,22.72335364815936,163.76569381789866,45.42697784189337,0.9703109605390414,0.036446407607994016,0.2029749991395095,0.072022730714903,22800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,77,0.0,0.0,0.367339174569245,0.25747565441526954,81.64427304744589,22.704259941240927,162.56600504471132,43.26979786986849,0.9646297921039168,0.03484329484122699,0.19429190306207672,0.05933397695340176,23100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,78,0.0,0.0,0.36697269556459683,0.2532312763114414,81.65288602698908,22.681613437762287,162.7350221720291,44.77331075783563,0.9648017536305924,0.03955967863159944,0.2046374078879706,0.05109767019984187,23400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,79,0.0,0.0,0.3683343151581339,0.2550588735216294,81.64579720894817,22.661723393031046,162.7996287878229,44.04569652794531,0.9658806973725902,0.03189695582392769,0.20606045768247389,0.08926110286737017,23700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,80,0.0,0.0,0.3677278230155913,0.25413076269188395,81.64358881078127,22.661721280890106,163.93146098098697,44.59801847743323,0.9720566267707961,0.03142562600760955,0.20822702914860197,0.05250869173505138,24000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,81,0.0,0.0,0.36507903684834003,0.25252033263893753,81.61945792872532,22.65664650740019,162.42492623366752,45.46336494566519,0.9621286667712576,0.03626068293026868,0.1960268286213454,0.041752245017368884,24300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,82,0.0,0.0,0.3636190271685056,0.25108721435734643,81.59669840819899,22.66584306543808,163.78543216022865,46.10489877179614,0.9697774937405006,0.03945049491692754,0.193385371126102,0.05064762566604188,24600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,83,0.0,0.0,0.3625311784325329,0.2490958158402772,81.57851598122116,22.68572985693827,163.49271388904694,46.42891282731419,0.9677957634244565,0.0473036519551077,0.18936243662787355,0.04560516765015167,24900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,84,0.0,0.0,0.36223274993027077,0.24741489000275146,81.56050098625596,22.689393805031642,163.5107531339503,45.527283140641686,0.9687553292039185,0.03781291439319994,0.19011672074646574,0.036811481195750104,25200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,85,0.0,0.0,0.3632118041626508,0.24654060064619512,81.5405239478292,22.69958532583913,164.20373006286408,46.87145600459751,0.9714415517374384,0.04287002732493973,0.1951761700999735,0.06395016546056866,25500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,86,0.0,0.0,0.36340406728176905,0.24544846997099895,81.56835929776993,22.752845797496587,162.07841746187995,44.381658451658396,0.9607620149121157,0.03441113005642036,0.19130214941922524,0.06039114833548699,25800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,87,0.0,0.0,0.36344344132308687,0.24575708536455085,81.56748614798322,22.752875695942773,164.67776822051215,46.97390817837647,0.9745656752321807,0.04130287455042338,0.20606509316998012,0.06900478888210737,26100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,88,0.0,0.0,0.36352134118216817,0.24580339288292866,81.57684567795513,22.74686677991384,162.27346923206565,46.46472079012528,0.9600534892560202,0.04635016618442417,0.20212134425884054,0.06255134731263927,26400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,89,0.0,0.0,0.36556181704707874,0.2476182589383514,81.54890660556705,22.73554613785182,162.4881728332808,45.68706149779465,0.9622874927767591,0.03818990785477358,0.18444623869977422,0.03344641841892596,26700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,90,0.0,0.0,0.36744721682689346,0.24748616642840163,81.56820087646523,22.733555955317094,164.65421737275562,47.29549513987773,0.9740496134269495,0.04661051118867548,0.20388471682795029,0.07712515456370063,27000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,91,0.0,0.0,0.3661538314562339,0.24278590651868973,81.571734462022,22.72762572852147,162.25394465619615,45.06104200674631,0.9611133427693502,0.03712656483915691,0.20833253747187386,0.06905186369080737,27300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,92,0.0,0.0,0.36640478188174114,0.24301620585299788,81.58062404859592,22.713340919134474,164.1387897263838,44.923235065633165,0.972892378136231,0.03290289858687299,0.1874222133868551,0.04301867756201465,27600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,93,0.0,0.0,0.3664953676493442,0.24309520834135306,81.58852497852493,22.73223205339323,162.22786487673795,45.799944762447794,0.9603718773577473,0.03999302451082205,0.20395174382232212,0.04274082437755695,27900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,94,0.0,0.0,0.3648805176447204,0.2416357836223181,81.57160734528401,22.734674432649243,163.91694099519296,45.12064617292651,0.9715362672364668,0.03594545833779537,0.1882054063956365,0.044285651129278236,28200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,95,0.0,0.0,0.3657317569920683,0.244866103972627,81.5883399336121,22.74502479997248,163.08598072434944,44.49792967028018,0.9671507664813432,0.03464818069915399,0.1936885888112257,0.049999293231428515,28500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,96,0.0,0.0,0.36620454285180326,0.24431215213254912,81.59511401175885,22.735637895951253,162.29796960561902,45.53194142312525,0.9610965241246108,0.038371715391634316,0.18340981674081366,0.05191591494221545,28800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,97,0.0,0.0,0.366643778721851,0.2445767481346869,81.58342165149864,22.737984573402645,163.86137788472712,44.77363931140394,0.9715542204850369,0.033225388716064785,0.2062209331259532,0.057097042936634805,29100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,98,0.0,0.0,0.3673122745182807,0.2484621925321783,81.55997491980014,22.71507006265962,164.3553887100435,45.06821601350539,0.974245424297872,0.03487745137634623,0.1811433108626786,0.04497276328697775,29400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,99,0.0,0.0,0.36944648610386166,0.24970424201626004,81.53917287739709,22.691847384460004,162.1103003897809,44.317991629569455,0.9612761896821114,0.030802164042829608,0.18883541032952694,0.04647756036645838,29700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,100,0.0,0.0,0.3666248179603226,0.24828691144944387,81.54884641669757,22.65354212868174,163.9621156182456,47.190360583392206,0.9696767919737621,0.04424332935204157,0.19130327411915668,0.05854259299018243,30000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
