iteration,use_selection,setting,mean_error,variance,dispersion,dispersion_ratio,swd_to_truth,component_weight_entropy,smallest_component_weight,component_mean_distance,num_samples,run,seed
22,False,Replace,2.5097909600351476,52.32225166517519,103.46662508965245,1.0509529707301382,0.5482544265743023,0.982963092729917,0.42331060795455966,2.458147729112078,,1,42
23,False,Replace,1.7207632489024962,54.927973471345084,110.65622892417163,1.123980727281718,0.5377600803157683,0.9905729660185811,0.44290325262289476,2.259294357104254,,1,42
24,False,Replace,1.413068311271813,60.079045839235874,115.83493872716176,1.1765830079426154,0.4261978078885046,0.9974005976423846,0.4699942836118078,2.2083235775508885,,1,42
25,False,Replace,1.7567914390565766,61.46310357896848,124.59498600556732,1.2655624030180765,0.47196630505629156,0.9895468542044286,0.43988322972763655,2.286391646900796,,1,42
26,False,Replace,2.341362685822271,57.86773562242371,117.43294178293975,1.192814580754143,0.5651593751115276,0.9953741378046234,0.45998141142538124,2.093671577189437,,1,42
27,False,Replace,3.634173533856683,57.7053008020505,115.83332456771863,1.1765666122627476,0.653573735768659,0.9998382726788007,0.49251345714697076,2.195767924769205,,1,42
28,False,Replace,5.200906778157219,57.78060103810453,118.68314091030334,1.2055133663361461,0.6792691107787181,0.9999675423820003,0.49664606666098754,2.6155832547463254,,1,42
29,False,Replace,4.668724646777268,56.56970701588634,109.93521426159947,1.1166570854705193,0.7141044988752155,0.9994867662424913,0.4866638771604017,2.7118152711116648,,1,42
30,False,Replace,3.9975392590124192,55.95793906095746,113.27200500520401,1.150550238375211,0.7130624687081712,0.9997116506534093,0.49000362014426835,2.72482538957021,,1,42
31,False,Replace,5.167594558871747,53.92762821228497,108.19567767076455,1.098987898462171,0.6342571907925283,0.9943761281777723,0.45588025944579974,2.9762806492015454,,1,42
32,False,Replace,7.155961927758096,47.99832435286051,94.02976645799541,0.9550989249960015,0.6858438231642466,0.981454158835367,0.4200005665091271,3.757002287714598,,1,42
33,False,Replace,7.516133607325215,49.162278433805604,93.41728886139362,0.9488777387043198,0.7441369079422895,0.9669164048974626,0.3933323664328232,3.6764466566004104,,1,42
34,False,Replace,10.116545150715442,46.50091078132911,93.6560922940106,0.9513033631673958,0.9533697424027396,0.9591585017579767,0.3815917922787292,4.616673374948131,,1,42
35,False,Replace,11.493968167508365,53.192467428468355,106.22277666738253,1.0789483333496122,1.0277628568019312,0.9895875432878384,0.4400000634214333,5.107623460284353,,1,42
36,False,Replace,13.326719272745288,51.318695561237824,101.6178067698156,1.032173764354273,0.9258430147232954,0.9669177029389068,0.393334442796953,5.880726287165147,,1,42
37,False,Replace,13.802155670226947,48.12336924156918,95.64423441157645,0.9714977385312299,1.0529378014107738,0.9079695693599841,0.3233333350227191,6.581041360474734,,1,42
38,False,Replace,16.5440473435962,47.76912282996275,93.84704155171488,0.9532429131379215,1.113910009727087,0.9248187420776579,0.3400000387746055,6.841613396764942,,1,42
39,False,Replace,17.184258519544052,45.43280238869426,89.9328789853537,0.9134851576928821,1.1864064178890072,0.9310561368684033,0.3466670095453585,7.031953815002705,,1,42
40,False,Replace,17.782288198914735,46.387172484652986,93.63731374277683,0.9511126217163429,1.1532852040726032,0.9279728147436304,0.3433333333586391,7.558522077066635,,1,42
41,False,Replace,18.911377282390912,43.50977776438677,88.00243902007111,0.8938768867690746,1.2923169817815434,0.9340680553858091,0.3500000000115532,7.784082910993992,,1,42
42,False,Replace,20.68115070138032,41.44545230647562,83.9054136971156,0.8522617192637483,1.142563602897078,0.9454153653110573,0.3633333333336044,7.498100197457266,,1,42
43,False,Replace,19.04060287496589,41.26901847350543,83.76375569718937,0.8508228408261731,1.2877374902962218,0.92481870497303,0.34,7.699445580749758,,1,42
44,False,Replace,17.464543431772643,42.951978984062976,87.06612055237535,0.8843663158548141,1.3224320701352714,0.92481870497303,0.34,8.213346582790773,,1,42
45,False,Replace,17.777462540189216,38.909474778094896,76.83611997370227,0.7804560018824418,1.1306227047730397,0.9398814380370069,0.3566666666666667,8.21641815978725,,1,42
46,False,Replace,17.135026855562888,37.23638527174245,77.13792643614052,0.783521573974024,1.2440662159598712,0.9398814380370069,0.3566666666666667,8.271757377222734,,1,42
47,False,Replace,16.78569513201392,36.859073298905564,73.34628507037691,0.7450083166425924,1.2055612328243939,0.9556537346562001,0.37666666666666665,8.049251056724684,,1,42
48,False,Replace,16.005824028421095,35.29561720002574,69.26069140598781,0.7035092651845454,1.2069657870000676,0.9480782435939054,0.36666666666666664,7.941679147736662,,1,42
49,False,Replace,15.860293636793966,34.381594974879306,69.66447984945587,0.707610710107887,1.44211573569038,0.9556537346562001,0.37666666666666665,7.795412193234238,,1,42
50,False,Replace,15.979349120523153,36.48403631787218,72.16494998212809,0.7330090113656775,1.025787432668278,0.9709505944546688,0.4,7.8072774610272155,,1,42
51,False,Replace,15.696676274917122,34.27754975928641,68.31386809231066,0.6938919922387684,1.177025122605858,0.968967292510196,0.39666666666666667,7.218829867518992,,1,42
52,False,Replace,15.697521514191846,36.550224777329696,72.5869966233352,0.7372959122960882,1.0634796954718215,0.9531971725430558,0.37333333333333335,7.766443346722496,,1,42
53,False,Replace,16.691991295022717,37.57539922298335,75.3900990787136,0.7657681742471112,1.1817465815783113,0.950672092687066,0.37,7.765356811095554,,1,42
54,False,Replace,16.803362318913834,37.76281517707573,75.03665558116296,0.7621781035995547,1.3191723438712268,0.9454153653108376,0.36333333333333334,8.110913579435037,,1,42
55,False,Replace,15.481836848391223,36.95479763691001,74.56307942938591,0.7573677962840722,1.2026859082013845,0.9182958340544894,0.3333333333333333,8.056209240099431,,1,42
56,False,Replace,14.799504423990177,39.45512048288204,79.25544809485663,0.8050301104309232,1.1774279013512727,0.9007196798623592,0.31666666666666665,8.291049974756026,,1,42
57,False,Replace,12.76340843614486,38.72986308209811,76.23032056695412,0.7743026487056386,1.135050647837514,0.9149263727797277,0.33,7.884585605422313,,1,42
58,False,Replace,11.66883605947149,38.11080939606543,75.02079388591284,0.7620169898517206,0.9400945763517398,0.9340680553754911,0.35,7.164418089592067,,1,42
59,False,Replace,11.868267765450067,36.82988809061452,74.60540647530658,0.7577977294592774,1.0582188606493048,0.9844268978000115,0.4266666666666667,6.6999943494904315,,1,42
60,False,Replace,12.246645850954922,40.85240776500212,82.1605951861398,0.8345388816249825,1.1970690964014485,0.9747170041802444,0.4066666666666667,7.255008815705358,,1,42
61,False,Replace,13.019064365337737,43.0008460672098,85.5304809263173,0.8687681939910902,1.1985876125545678,0.9782176659354249,0.41333333333333333,7.195505646677,,1,42
62,False,Replace,12.331349785531021,40.72774567267454,83.12350883852541,0.8443195907440283,1.0850797391307272,0.9647995485050873,0.39,7.14668459886159,,1,42
63,False,Replace,12.46960955498896,40.395924796101404,79.2402142507286,0.8048753740245881,1.2257617788395256,0.9871377743721862,0.43333333333333335,7.213392754501645,,1,42
64,False,Replace,11.479134346587095,37.09465042065018,74.33817628235454,0.7550833627259623,1.0826243189475906,0.9883952307188971,0.43666666666666665,6.9743515636819025,,1,42
65,False,Replace,10.30227876641249,32.99004102163161,66.54838422074728,0.6759592480520515,1.1206650757114605,0.968967292510196,0.39666666666666667,6.601048036725653,,1,42
66,False,Replace,10.745037877940078,29.09868248855179,58.223610310730656,0.5914011032028514,1.0907248429901708,0.9182958340544894,0.3333333333333333,6.56011579171489,,1,42
67,False,Replace,9.796849926701586,27.813073020911496,56.57230432967919,0.5746281107053505,1.0058893329262886,0.9114844096987045,0.32666666666666666,6.0950169390476345,,1,42
68,False,Replace,9.626379197788419,28.845757080701837,57.10058046917386,0.5799940282433653,1.1020597769538574,0.950672092687066,0.37,6.389681774129135,,1,42
69,False,Replace,9.805905215037022,28.211130957296234,56.90727001324458,0.5780304946135012,1.0418154692169697,0.9580420222262997,0.38,6.360176062840942,,1,42
70,False,Replace,9.956958184056756,26.550430947226157,53.54021237093285,0.5438299083979852,1.02872926886449,0.9626147059982517,0.38666666666666666,6.237713108626788,,1,42
71,False,Replace,10.191790060439605,25.432905560336426,51.27506577150263,0.5208218848372695,1.1559743469287775,0.9340680553754911,0.35,6.236515682000547,,1,42
72,False,Replace,10.262461901701412,25.16957736669367,51.19187111764407,0.5199768425973611,1.0451955831497053,0.9114844096987045,0.32666666666666666,6.22410397788271,,1,42
73,False,Replace,10.013562787989674,26.410718276140805,51.656628632792355,0.5246975754016932,1.1019650503105392,0.9182958340544894,0.3333333333333333,6.254086491475173,,1,42
74,False,Replace,11.12964468089198,27.67092578830123,55.7904506809687,0.5666865023453937,1.1353823028908825,0.9370098252692082,0.35333333333333333,6.457128027990022,,1,42
75,False,Replace,11.87692746650629,27.310508220865927,54.162623342091344,0.5501519920514073,1.0684056856028716,0.9454153653108376,0.36333333333333334,6.515630656657215,,1,42
76,False,Replace,12.076033764810418,28.811466816017834,57.72254272407903,0.5863115541016622,1.2654522690318122,0.9747170041802444,0.4066666666666667,6.351059350493913,,1,42
77,False,Replace,12.397527400931484,28.805540154944968,58.335113229272906,0.5925336841040407,1.149535459224082,0.9979471932237238,0.47333333333333333,6.354961330792291,,1,42
78,False,Replace,13.752520479875812,29.115779825630117,58.55956909162474,0.5948135744081079,1.1700166197110096,0.9988455359952018,0.48,6.4822460036343035,,1,42
79,False,Replace,12.633861768064946,31.587882985160153,63.26631374466622,0.6426219113602024,1.0832214865735579,0.9917770334127775,0.44666666666666666,6.3291791577953544,,1,42
80,False,Replace,12.32937978534285,31.331204767561047,61.676167143121376,0.6264701397783813,1.1667156306089783,0.9871377743721862,0.43333333333333335,6.586308688337726,,1,42
81,False,Replace,12.572786656719618,29.000325826679042,58.640778045458234,0.5956384470779882,1.0592537048254145,0.9907147546131311,0.44333333333333336,6.464669000743283,,1,42
82,False,Replace,14.341350369468293,27.176381271136293,53.607253204711185,0.5445108696582807,1.1871800507210042,0.99948698095089,0.4866666666666667,6.450248524678012,,1,42
83,False,Replace,14.513981132201195,26.832138807826226,51.34432290524309,0.5215253579657854,1.236531851720847,0.9991983542636397,0.48333333333333334,6.167629735614846,,1,42
84,False,Replace,15.12268414578093,28.498387185260174,58.00160065549671,0.5891460600283328,1.2983406538997853,0.9945750754783549,0.45666666666666667,6.467995946625777,,1,42
85,False,Replace,13.17591210267754,26.596482169161334,52.85091013240374,0.5368283826916486,1.21367255877932,0.9883952307188971,0.43666666666666665,5.890787697672848,,1,42
86,False,Replace,13.266428409634011,28.26262587682476,57.2607033306413,0.5816204618570566,1.2281562290869483,0.9927744539878083,0.45,5.966908703566846,,1,42
87,False,Replace,12.436936914875133,27.20590714290143,53.963549584952446,0.5481299182060659,1.2289625510905435,0.9883952307188971,0.43666666666666665,5.4417949745784036,,1,42
88,False,Replace,11.95443358460313,29.799877919891678,58.72740261148073,0.5965183283432818,1.1715546988076957,0.9991983542636397,0.48333333333333334,5.509681671662752,,1,42
89,False,Replace,10.532946536207593,24.960598650459747,49.8862695227695,0.5067153114172873,1.181755319065527,0.9984284947115637,0.4766666666666667,4.896188598158418,,1,42
90,False,Replace,10.50617534392066,23.879564209120247,47.475574260075014,0.48222889035485705,1.2235034737797987,1.0,0.5,4.961976734184626,,1,42
91,False,Replace,12.113060164939071,26.13680572452877,53.016028631878605,0.5385055590506459,1.1755257252140434,0.9984284947115637,0.4766666666666667,5.204670017065873,,1,42
92,False,Replace,12.108513201552638,25.437628228128442,51.66418155526415,0.524774293534739,1.2398384851867725,0.99948698095089,0.4866666666666667,5.226150132733816,,1,42
93,False,Replace,10.78260823603428,26.61248039289704,52.75300163230594,0.5358338858773535,1.1374849693269287,0.9945750754783549,0.45666666666666667,4.91090076256378,,1,42
94,False,Replace,10.699069354112455,27.99106004428268,56.76617679415769,0.5765973528866809,1.0891303380491357,0.9858150371789199,0.43,5.057411591508452,,1,42
95,False,Replace,10.221334211192246,27.509173750969186,54.019668249066186,0.5486999385069372,1.0989889267722233,0.9798687566511527,0.4166666666666667,4.662760188174974,,1,42
96,False,Replace,11.57310197784698,28.607440696824114,57.59322790951642,0.5849980504631099,1.1084276091567964,0.9556537346562001,0.37666666666666665,4.540253814894973,,1,42
97,False,Replace,12.747978596987215,25.140791374994624,47.72595156788984,0.48477207541789935,1.2201205758627447,0.8969838216377446,0.31333333333333335,4.285584462477231,,1,42
98,False,Replace,12.768182933601414,20.88416201004168,41.14031828175958,0.4178790955782578,1.2680920890568317,0.8554508105601307,0.28,4.1017741836361346,,1,42
99,False,Replace,12.874711792744465,20.023974095246196,40.64685314930156,0.4128667677241393,1.1746063468941212,0.8599530497177523,0.2833333333333333,4.081774768661249,,1,42
100,False,Replace,12.401185333435322,18.778335044313927,37.89127539474974,0.3848772336621673,1.2779790459930322,0.8643763438484613,0.2866666666666667,4.091819249202304,,1,42
101,False,Replace,13.524607746714503,18.517946206591926,36.25718481387938,0.36827910504900546,1.412402978444783,0.8366407419411673,0.26666666666666666,4.205080205780805,,1,42
102,False,Replace,15.359667623031351,18.525773395880286,36.27971320210063,0.3685079351331642,1.4669750605535605,0.8216745527767632,0.25666666666666665,4.595411419038095,,1,42
103,False,Replace,14.732487491535794,19.977706445680642,39.86047032493639,0.404879154668416,1.2457192354297155,0.8414646362081756,0.27,4.548155666570284,,1,42
104,False,Replace,15.255494204513042,20.061835060859465,39.055300445425864,0.39670071378392024,1.30139910775667,0.8508690563550582,0.27666666666666667,5.323087299956509,,1,42
105,False,Replace,16.2250896378446,18.88044031955361,37.65023106500996,0.382428847487416,1.3777549461897853,0.8599530497177523,0.2833333333333333,5.5267065243653795,,1,42
106,False,Replace,16.938317900814436,18.59410799023729,37.49574242909986,0.3808596430148329,1.3186718670202235,0.8729882944709463,0.29333333333333333,5.311456184760403,,1,42
107,False,Replace,16.213453205044164,17.890548218086472,35.85606628025379,0.36420477949558716,1.3851853246191808,0.9182958340544894,0.3333333333333333,4.752719843084582,,1,42
108,False,Replace,16.854550904189352,19.97054910496964,40.81218905096643,0.41454615232639613,1.33439882759193,0.950672092687066,0.37,5.191358294843415,,1,42
109,False,Replace,17.223555156443258,19.13708281332504,37.151990506166854,0.3773680136678081,1.328259906862904,0.9149263727797277,0.33,5.618804083441125,,1,42
110,False,Replace,16.47511608769225,18.407072552983355,35.5576765854391,0.36117391291489953,1.3376074269247453,0.9426831892554923,0.36,5.033236702202223,,1,42
111,False,Replace,17.294259182061207,19.354893273165377,37.81618657264236,0.3841145256817533,1.2383525873270291,0.9709505944546688,0.4,4.881226037975389,,1,42
112,False,Replace,17.17827106739559,19.074347776875037,36.90573787399274,0.37486672462789544,1.2625408016860256,0.968967292510196,0.39666666666666667,4.5518847072242306,,1,42
113,False,Replace,17.27874358548399,19.464689935605797,37.5903098998491,0.3818202036229733,1.3431911637831626,0.9829732284918195,0.42333333333333334,4.106424732253139,,1,42
114,False,Replace,17.04925225110505,21.922817659163456,44.39130656996271,0.4509007177326046,1.2477194853416387,0.9907147546131311,0.44333333333333336,4.0148116079197855,,1,42
115,False,Replace,16.442276800489687,20.874928100179734,40.61641510699612,0.41255759603755543,1.3871666341517168,0.9626147059982517,0.38666666666666666,3.7998129180393017,,1,42
116,False,Replace,16.62601855616584,25.211465561657217,48.97323192383575,0.4974412138408341,1.3919914661411361,0.9917770334127775,0.44666666666666666,4.013811067592648,,1,42
117,False,Replace,14.024420126676834,25.87187679562699,52.88641473430101,0.5371890175031754,1.2687297049260284,0.9945750754783549,0.45666666666666667,3.7488238360610517,,1,42
118,False,Replace,14.982281155577583,22.80065646222041,45.79017899603946,0.4651096390208362,1.2853922679341063,0.9814538950336537,0.42,4.130797370191658,,1,42
119,False,Replace,14.237957444676777,22.759550922477818,45.071850357920646,0.4578132802622764,1.3128483925147725,0.9858150371789199,0.43,4.028476647838419,,1,42
120,False,Replace,14.471544095215883,23.592710755534007,47.37224276255855,0.4811793099303402,1.2273999579535038,0.9829732284918195,0.42333333333333334,4.035066960223577,,1,42
121,False,Replace,14.972882670649595,26.08313901939865,50.738083678789536,0.515367537359745,1.334788656735318,0.9747170041802444,0.4066666666666667,4.45507291749679,,1,42
122,False,Replace,14.899434592625713,28.538959735221496,59.31533270321451,0.6024901755544368,1.3380119939048798,0.9669170093596808,0.3933333333333333,4.3959966927546,,1,42
123,False,Replace,15.440679134121352,29.964143333366284,58.34282274948782,0.5926119928646266,1.2913440870195216,0.9782176659354249,0.41333333333333333,4.360752132216821,,1,42
124,False,Replace,15.888124146862209,28.645596416710333,59.74924742195623,0.6068976254186805,1.3373110569159539,0.9814538950336537,0.42,4.390953954431234,,1,42
125,False,Replace,15.39401037475875,31.0019834078615,63.03554319577018,0.6402778801935419,1.2613076585641174,0.9747170041802444,0.4066666666666667,4.296374363692029,,1,42
126,False,Replace,15.173132923161967,28.7948516946804,58.859401809245,0.5978590983636063,1.3276256370953123,0.9709505944546688,0.4,4.4206788829326245,,1,42
127,False,Replace,15.319690244531449,32.09589635248371,60.72206075943792,0.6167788897017902,1.2714417043863442,0.968967292510196,0.39666666666666667,4.381331250881859,,1,42
128,False,Replace,15.328228427913889,31.537950799507176,60.705275319488884,0.6166083930999713,1.3386113125262273,0.9556537346562001,0.37666666666666665,3.8745933587679517,,1,42
129,False,Replace,15.348763715109783,31.024934462892507,60.06724993179932,0.6101277074101406,1.2798623614932427,0.968967292510196,0.39666666666666667,3.963659302163213,,1,42
130,False,Replace,15.783095386411672,31.4488712037609,62.265999108025994,0.6324613050958059,1.269237355508149,0.9871377743721862,0.43333333333333335,4.331528804938064,,1,42
131,False,Replace,15.482662623208544,26.972127476918345,53.177764907572175,0.5401483807747304,1.4202271629576155,0.9626147059982517,0.38666666666666666,4.64414619199726,,1,42
132,False,Replace,15.148917914217877,22.411591342313347,43.34990660200791,0.44032279089782067,1.4168446121376979,0.9709505944546688,0.4,4.400100718189153,,1,42
133,False,Replace,15.06908465205787,21.91921772297131,44.00973865070159,0.4470249757922899,1.3707944484351189,0.9765004687578241,0.41,4.393527353922415,,1,42
134,False,Replace,15.31754095480211,21.10437236919212,40.18002459852568,0.40812499856104495,1.4356788462075742,0.9647995485050873,0.39,4.150658178573111,,1,42
135,False,Replace,15.511744068729046,22.096477156081825,43.236839131006334,0.4391743181952551,1.5313912845889952,0.9398814380370069,0.3566666666666667,4.170464461637491,,1,42
136,False,Replace,15.154502464896302,23.400230996881167,46.48344900802924,0.4721514670304717,1.302306194945054,0.9079695675600737,0.3233333333333333,4.479124074677016,,1,42
137,False,Replace,15.032915692886924,22.341284380175154,47.06578002778175,0.47806644216981664,1.2066209730194184,0.8729882944709463,0.29333333333333333,4.403367195994863,,1,42
138,False,Replace,13.452123441775173,24.688815539549527,48.63731803224969,0.4940291985947004,1.3404676382445908,0.9114844096987045,0.32666666666666666,4.417128808553177,,1,42
139,False,Replace,13.969077141649512,23.18746842428416,48.12577047489238,0.48883320013037845,1.260389956019834,0.8462071998957048,0.2733333333333333,4.457813568690717,,1,42
140,False,Replace,13.759889521849448,22.856884612820686,44.6779871795334,0.45381265032940077,1.3220677400049246,0.8112781244591328,0.25,4.593089298991972,,1,42
141,False,Replace,13.826544294139298,21.202851804281504,44.525176866181184,0.4522604932677728,1.3577468074203183,0.8508690563550582,0.27666666666666667,4.236696967653845,,1,42
142,False,Replace,13.968557648366565,19.897819657184996,40.08662321121769,0.40717628234094416,1.2787483744204353,0.8366407419411673,0.26666666666666666,3.8008089793052746,,1,42
143,False,Replace,14.060630863176053,19.42493098418836,38.86649250622643,0.3947829140641831,1.3582245541634856,0.8216745527767632,0.25666666666666665,3.8318292480136673,,1,42
144,False,Replace,14.724996986121239,19.113473627880733,37.23334928974348,0.37819440821987504,1.2748223879508584,0.8216745527767632,0.25666666666666665,3.974149783840254,,1,42
145,False,Replace,14.477953396690966,21.65022911787344,43.54496119770812,0.44230404047108235,1.315733715310142,0.8771780099184627,0.2966666666666667,4.171728419958113,,1,42
146,False,Replace,14.803091823218102,17.428820578697568,34.89976929347529,0.3544912785643998,1.3805429114123453,0.7950402793845223,0.24,4.057527903049424,,1,42
147,False,Replace,14.609335384321914,19.02779879878367,38.09319591113858,0.3869282232094376,1.4312019049793951,0.8462071998957048,0.2733333333333333,4.125234681919367,,1,42
148,False,Replace,14.411583085100215,15.479815593420938,30.931789441017532,0.31418687885942803,1.3272507617648164,0.8317348747242227,0.2633333333333333,4.037449017719162,,1,42
149,False,Replace,14.396486397456963,13.393306520099706,25.90599398479783,0.26313781197027947,1.458067951283174,0.7478061583312325,0.21333333333333335,4.000351195438687,,1,42
150,False,Replace,14.515624669486499,12.152004093061183,24.882177406649774,0.25273848684147454,1.4655413612051769,0.7350626941249581,0.20666666666666667,3.9386919591365133,,1,42
151,False,Replace,13.674732571195579,11.071586964864585,22.39105406875703,0.227435124813912,1.460923953200073,0.7219280948873623,0.2,3.994546139249031,,1,42
152,False,Replace,13.675627181030537,12.391557598174332,24.83974385056081,0.2523074717987813,1.4007108355900104,0.7152111240166495,0.19666666666666666,4.233471768186143,,1,42
153,False,Replace,13.87129228360243,12.31776259498997,24.444196787509973,0.2482897379583602,1.3127457805161735,0.7083926867030441,0.19333333333333333,4.213330411895946,,1,42
154,False,Replace,13.731716755393462,10.037461370095272,19.91526505457882,0.20228751980507864,1.4318860443671002,0.6422246424849176,0.16333333333333333,3.8901044924599124,,1,42
155,False,Replace,13.921245476903655,9.417736113246713,18.855020868374297,0.19151818451241298,1.474970656823039,0.672730389518331,0.17666666666666667,3.934259297025222,,1,42
156,False,Replace,13.9922555348118,7.923205724771047,15.75009595076637,0.15998018795336197,1.4064794130542186,0.6422246424849176,0.16333333333333333,3.8018738274621673,,1,42
157,False,Replace,13.847610891255203,8.220595529956903,16.21268563102273,0.16467890116908032,1.457276490145313,0.6873150928309273,0.18333333333333332,3.8364073337713074,,1,42
158,False,Replace,13.550261571888024,8.577838218347352,16.85287954226477,0.17118161344253258,1.4654984488985279,0.6800770457282799,0.18,3.8764911023906374,,1,42
159,False,Replace,13.662671422747819,8.3110666554812,16.772914857203673,0.17036937932118534,1.4203111442210479,0.6652735227649414,0.17333333333333334,3.905418096373829,,1,42
160,False,Replace,13.301394043346251,9.680884358456348,19.891826721346884,0.2020494470360314,1.3628364232477312,0.6873150928309273,0.18333333333333332,4.163807714045566,,1,42
161,False,Replace,12.933075590668768,8.845789003930053,17.303557686216056,0.17575933629585216,1.4039827611908113,0.7083926867030441,0.19333333333333333,4.135235948866868,,1,42
162,False,Replace,13.228841653725722,10.022604964809554,19.509662099159684,0.19816764413922688,1.4729921738394407,0.7152111240166495,0.19666666666666666,3.9110482315056774,,1,42
163,False,Replace,14.054403206073395,8.737462954817925,18.25845339951498,0.18545860391726549,1.4834487033693593,0.6500224216483541,0.16666666666666666,4.028957363024646,,1,42
164,False,Replace,13.613922513026438,9.08209278467147,17.66877643705741,0.179469013023304,1.3879501101800749,0.6500224216483541,0.16666666666666666,4.0648162506727665,,1,42
165,False,Replace,13.895310982666574,9.138705512478907,18.46988208985437,0.18760617188922968,1.4368327885145165,0.6098403047164005,0.15,4.1885089698380025,,1,42
166,False,Replace,13.889852304917797,9.215581650947863,18.55056997526306,0.18842575185328783,1.4918495152371345,0.584238811642856,0.14,4.242836237635435,,1,42
167,False,Replace,14.135327563409756,9.259302221782555,18.801441922998563,0.19097396117699034,1.4178319506990864,0.6181194891000384,0.15333333333333332,4.1533639893961185,,1,42
168,False,Replace,14.229478743535632,9.443672098841603,18.43429736589705,0.1872447232450591,1.403380084680075,0.6652735227649414,0.17333333333333334,4.303400032594714,,1,42
169,False,Replace,13.92462770866085,9.326682813599943,18.579553287409922,0.1887201472486721,1.3647611622163858,0.7219280948873623,0.2,4.268064579424439,,1,42
170,False,Replace,14.193946714672487,9.052710683728767,17.50426205208907,0.17779797290326044,1.5156903623481057,0.6422246424849176,0.16333333333333333,4.274248800977636,,1,42
171,False,Replace,14.369321389477745,8.534386389110157,17.064793147031253,0.17333410688932754,1.4745819989057405,0.672730389518331,0.17666666666666667,4.289887009202342,,1,42
172,False,Replace,14.600768715624245,7.726472645914866,15.599559471166012,0.1584511271542669,1.3980052218619843,0.6422246424849176,0.16333333333333333,4.283077143658909,,1,42
