setting,iteration,use_selection,use_selection,mean_error,mean_error,variance,variance,dispersion,dispersion,dispersion_ratio,dispersion_ratio,swd_to_truth,swd_to_truth,component_weight_entropy,component_weight_entropy,smallest_component_weight,smallest_component_weight,component_mean_distance,component_mean_distance,num_samples,num_samples,run,run,seed,seed
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Accumulate,9,0.0,0.0,0.440380767430349,0.16594041470001197,64.1997106047942,16.03144024895266,128.06329409263572,32.249383753037435,1.014855158786127,0.05751949357881988,0.15171953951698858,0.017575101523394237,0.7483555719916566,0.04473407117814911,0.21464427365276717,0.02352494736827028,2.444773290691181,0.5884391771323444,2700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,10,0.0,0.0,0.44261809154614334,0.1723222971913629,64.14681950720731,15.903308932667334,128.49336363163792,31.243933837274877,1.0198405399894408,0.0535719277445978,0.1493020542109502,0.021924654939149225,0.7491654498935103,0.044869538024606796,0.21509421096029846,0.023765122794470503,2.4563249515054,0.592135440341719,3000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,11,0.0,0.0,0.43684313949545234,0.14429736126748907,64.03930607659952,15.811375121405199,127.56857765057585,30.494956622433886,1.0133313952281888,0.055039414407207686,0.14828142517159007,0.03444034838885585,0.749100725477513,0.043881230482511066,0.21501255752724174,0.02321434086999359,2.4470256138073236,0.5427303078255257,3300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,12,0.0,0.0,0.41782328598058394,0.13368532376226486,63.809085141295995,15.739610293035154,126.48988301403585,30.159788776896512,1.0047872658919363,0.06076021647966133,0.157646791249564,0.013974013789229182,0.7492092330593689,0.04667965380739842,0.21521118368808428,0.024840063847548038,2.4584980788162745,0.5790035703240032,3600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,13,0.0,0.0,0.41558343685840926,0.11667351412320684,63.78691504161027,15.647593780088204,127.54663095966532,30.537080869820006,1.0132332141369673,0.058728915293063365,0.15611866171146777,0.011629424575262236,0.7522588480699512,0.04453060856736674,0.21675643094625907,0.023846859072864067,2.45734808067715,0.6010883213426081,3900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,14,0.0,0.0,0.4063590284628492,0.11976003987961807,63.79890906265293,15.576951484912277,126.53519068027649,29.831987069624265,1.0057754438066118,0.055606469565990475,0.15763124817471644,0.020354043401453116,0.7533631459485587,0.04388633763679104,0.2173241446234026,0.023531055528159837,2.4565682921856236,0.5879189004578682,4200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,15,0.0,0.0,0.4111138872933804,0.11737579794069748,63.73964885364294,15.594555390903485,128.60467665187167,31.24746403787298,1.0207666353290201,0.0663782028967443,0.16004616666081056,0.03089017013347782,0.7504791642929762,0.0444922088787921,0.2157953596981746,0.023791814745969288,2.465011983164143,0.6322000036702132,4500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,16,0.0,0.0,0.4016150944532912,0.12008062233606576,63.79378167219502,15.593604577303504,127.73169366399854,31.071269698936355,1.013768335030471,0.05989041368871028,0.1435280460732121,0.010349971932463915,0.7502005123679891,0.0454740618714237,0.2156903876078328,0.02428875581785651,2.4613100392740628,0.6229018308613555,4800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,17,0.0,0.0,0.4079552444730613,0.1071963996488212,63.822733394226404,15.580940165680179,127.37833153266095,30.499036694434167,1.0117884612706418,0.06983045130993704,0.15492403057726484,0.015834553792135032,0.747834434634741,0.04448721774939684,0.21437004499810502,0.02362600222796251,2.4621537308007015,0.6171554481920477,5100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,18,0.0,0.0,0.4092360813874521,0.10456417177836737,63.86716063073594,15.441796915345083,127.63962778411701,31.129568861843126,1.013123598028026,0.06395726517320253,0.15896006150213948,0.018146215550597745,0.7475986897486864,0.04357100328990666,0.21420761141652714,0.023216445559302783,2.4802898183141595,0.6226306551010009,5400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,19,0.0,0.0,0.41881317947024704,0.1084091827239201,63.82145500219652,15.450440550833246,127.01136803140093,30.107075211747137,1.0093373543820412,0.048986691026676125,0.1552351656868827,0.0200494799825532,0.7461841109432552,0.04615885320823105,0.21356920423353193,0.02449865115702775,2.480358292791499,0.623440892316437,5700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,20,0.0,0.0,0.41848130746129597,0.09625483060943701,63.81871304410847,15.631114946074018,127.5430877477991,31.089527239787774,1.012081579287853,0.062173429077135564,0.15763798764767584,0.02504423239764769,0.7470843184832134,0.047600578095166,0.214121965955135,0.02532678386726239,2.490399687852885,0.6306188731119587,6000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,21,0.0,0.0,0.41779920125678494,0.0920758378297407,63.89434691126112,15.650924381718024,127.49371103040554,30.816131306390858,1.011974405792573,0.05011537416679126,0.15273072614016217,0.02178942232648694,0.7459963398849634,0.04830538933237469,0.2135686357277938,0.02556179283675801,2.5070131559453532,0.6309767506789637,6300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,22,0.0,0.0,0.4134682365912977,0.0898321543918526,63.884742163553504,15.515495265766639,127.1854408461209,30.752255939149684,1.009671185901236,0.05752982263049714,0.15602266605353224,0.024485680026414068,0.7446987277152151,0.04880768227715647,0.21290480583053256,0.02581575949985701,2.512375730504061,0.6461346203013723,6600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,23,0.0,0.0,0.41180443512796094,0.0916366463769437,63.84728030400892,15.602618069925098,127.60068733003932,30.889054815978053,1.0127840857496229,0.048461729738399136,0.14808112464725812,0.02040858003945549,0.7439195121916468,0.0488582396534603,0.212485970880054,0.025711521512022977,2.515202024825682,0.6585301384695921,6900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,24,0.0,0.0,0.4125057873947938,0.08691077939082796,63.89178231717616,15.620465054729818,128.2351860866174,31.383771004578552,1.0174256962120327,0.06602785487576007,0.16402438481617374,0.013834769360443134,0.7441402229019473,0.048027288479935606,0.21255671768716095,0.025200734360970044,2.513980820491592,0.6497474545308779,7200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,25,0.0,0.0,0.4175484398468484,0.085565762582766,63.914778616177685,15.66870399325816,127.87717676562397,31.711957654869924,1.0138184044597884,0.05485570929591115,0.15023898020388873,0.02125439064640759,0.7431270562380041,0.048421697038880676,0.2120414958501696,0.025414683682718847,2.5178816863889284,0.6605727688530817,7500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,26,0.0,0.0,0.42127662518787246,0.08535583012563529,64.04866497925441,15.798718291306376,128.46167359121083,31.57809527998765,1.0190336242958138,0.058980177482577445,0.1538016006724866,0.019765575976975557,0.7443937666786329,0.048663642616863505,0.2127295154001226,0.025643862377411314,2.525942899981048,0.6565008667994543,7800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,27,0.0,0.0,0.42258620757648513,0.08911719325077609,64.05817282005428,15.838134613285582,127.72553000312253,30.69920631060962,1.0142095263046178,0.05092732168802173,0.15535140494901714,0.02829232748830712,0.7435926024993031,0.048630364876427946,0.21229741536167762,0.025525148014780782,2.5228718219175015,0.6596755428989468,8100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,28,0.0,0.0,0.4231310429242036,0.08768616200889036,64.06841469813686,15.971962539619252,128.35673609264552,31.636770289604712,1.0179339126046538,0.06010663551947356,0.15426924998925803,0.014012754975194514,0.7438122309497677,0.04928187596077611,0.21244962458009806,0.02592383336346372,2.522603157167478,0.6681762640779734,8400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,29,0.0,0.0,0.4177804188551809,0.08942249551581236,64.10926625563118,16.00878158782759,129.37947510948771,32.53968081415946,1.0251741781738963,0.06335871800185681,0.15724114690233,0.02346884892143778,0.7424367319385422,0.050663560318798415,0.21179048957197621,0.02660246171641633,2.512655988217145,0.6664094219006744,8700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,30,0.0,0.0,0.4161251097258429,0.09123952303699916,64.12020072675513,15.998577917177212,128.73518299880666,31.97368416128944,1.0205442231649469,0.0568017561950161,0.16115722252520234,0.02114335451320065,0.7422060336968224,0.04916997440650007,0.21159333587543322,0.0258103033829738,2.5049274481823756,0.6596415164432615,9000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,31,0.0,0.0,0.4169051873076651,0.08993368320574606,64.13407503487943,16.050801275350718,128.45880775231325,32.4566714576355,1.0175640584591423,0.05975008332978331,0.15935877091620604,0.011842013422370552,0.7427808785134651,0.04819950800447812,0.21185161609561648,0.02534732903172186,2.505548916577729,0.6650702627579486,9300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,32,0.0,0.0,0.4220444884184268,0.09097615163807961,64.16378153754314,16.01991188785843,128.52294720416248,32.44637083688839,1.0180668838616052,0.05106259455512677,0.1583635811186474,0.029549837224169803,0.7424243457722863,0.04826700024870965,0.21166590483521186,0.025364972040023553,2.5111231895472743,0.6666185903148597,9600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,33,0.0,0.0,0.4195398042216529,0.08917112796764551,64.19913707054752,16.05111443562073,127.4202568008847,32.22948336249852,1.0093238869306165,0.05777874416950229,0.16465596056373627,0.02063660719093653,0.7426159370636987,0.046951055485144014,0.21170252714257817,0.024658115700629594,2.520419071481868,0.6695557326427679,9900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,34,0.0,0.0,0.41576282722862984,0.0917788905727002,64.18595981410911,16.03286887769192,128.27774728303885,32.01061478221933,1.016738302424466,0.060284901069428416,0.1654554938206163,0.013720353462979075,0.7423549450153247,0.04652144217295125,0.2115439547037865,0.024418265727088034,2.517785718861144,0.6791478755708461,10200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,35,0.0,0.0,0.41110217629732926,0.094269575283025,64.19869045046714,16.082687700634104,128.86491944657027,31.44340360270099,1.022560736314124,0.06632781373824723,0.1607062187987268,0.0135772891932994,0.743405459223412,0.045416226824762616,0.21205216898629636,0.023930057563646117,2.515002774997307,0.6829515778349553,10500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,36,0.0,0.0,0.41135024320390795,0.09890398664840828,64.17424453276558,16.04520439143551,128.24272735529678,32.28701505138038,1.016137890976005,0.055699280924834275,0.15824137450747772,0.00951422170948278,0.7445837929052459,0.0452340240268185,0.21267309723364342,0.023940280718439046,2.5217364910111675,0.6858586188717886,10800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,37,0.0,0.0,0.4137279613984638,0.09930805023285255,64.18080276240275,16.099786444588087,127.1392339095623,31.240018242166364,1.0084425028127768,0.057842914266215344,0.15930553772378947,0.01753614997198409,0.7444230746745941,0.045184547431804535,0.21258380555408746,0.02388340544859134,2.5245201721054396,0.6874864483650784,11100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,38,0.0,0.0,0.41129782835163803,0.10080860755856084,64.13259208875408,16.07498481591543,128.12965679207096,30.557826064334982,1.0177087072958009,0.05636806663954623,0.16279453300520125,0.01726850279149359,0.7442905351096509,0.044007368214658234,0.21245927671513928,0.023247294073658043,2.5247344379027137,0.6918195539538275,11400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,39,0.0,0.0,0.4116205333402735,0.10285320791500244,64.13894405844631,16.176821577150392,128.12239907217514,31.37364528312549,1.01660609854666,0.038697301713498666,0.16038371754019964,0.020863426200569,0.7450863819348499,0.04337413955518595,0.2128580409816568,0.023008819803368125,2.5243604636670294,0.6913070602465904,11700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,40,0.0,0.0,0.4080366299251283,0.10640069871063773,64.13630740040438,16.229053341121777,127.69239041064853,31.857225713222483,1.0120522082400674,0.04976268992222679,0.16164060163478414,0.03373132747499309,0.7450240042195196,0.0437674324520242,0.21284290204576478,0.023221827498205328,2.5262752841767084,0.692218706480074,12000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,41,0.0,0.0,0.40535347369823577,0.09845985989641556,64.12945652342827,16.24868016728925,129.22046044537237,33.294023182996035,1.022552886817793,0.06231190967768831,0.15234132203138798,0.014874035562167666,0.7450330329875838,0.044357748098268084,0.2128771520916493,0.02357741307336354,2.524652058820248,0.6890782998072597,12300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,42,0.0,0.0,0.4050628981869367,0.09547419475448457,64.17119598799671,16.203366697010054,127.80957849076917,30.60863573785657,1.0150248756769682,0.05323109278263871,0.14886800761834723,0.013869315267064882,0.7448731050041583,0.04369473633135387,0.21276113298936328,0.023204677931031748,2.523713371771118,0.6899865190965011,12600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,43,0.0,0.0,0.40534677596082547,0.09571079865699202,64.18016874470301,16.213975304005995,126.46926496568571,32.95811554748642,1.0004675134889383,0.046893971180989424,0.1643332421590672,0.034310745684380875,0.7449800860910996,0.043872779493572024,0.21283073619785053,0.02337682089513001,2.526646202334689,0.6926702043184548,12900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,44,0.0,0.0,0.4080639181286873,0.09830679861025766,64.20295927061954,16.1899253034454,128.5371120706078,32.33410143117043,1.0183416982812101,0.055008579014169695,0.15790397378228754,0.02527306043087235,0.744718592137912,0.04403097285917228,0.21269560651434655,0.023399780806052994,2.5189091909732575,0.6956115606802112,13200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,45,0.0,0.0,0.40804527458559947,0.09834330265520774,64.19599683904666,16.204078710602342,129.24922671574004,33.07632239293158,1.0232203532227524,0.053431217472258645,0.16706519442644602,0.011763223240422878,0.744892183954376,0.044608731699011105,0.2128149555426639,0.023724090345120318,2.5240229102819294,0.7012745265103879,13500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,46,0.0,0.0,0.4059511588754403,0.09664710463265747,64.21586862376725,16.197243370081168,128.38240413493608,32.025749211357315,1.0177771863039922,0.05748254127745537,0.16395789373965713,0.027066160880889038,0.7445924663967418,0.04507322263458152,0.21267785544342005,0.02397121205284293,2.5270017027062766,0.698453747874317,13800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,47,0.0,0.0,0.40794140740741697,0.09770473843357404,64.21770059817143,16.189230671849305,127.67081121676514,33.06350196626172,1.0100870199713254,0.05478074227642476,0.1595841145971307,0.02048344631506432,0.744264844166138,0.0451842850373475,0.21250737015749185,0.02399338846237314,2.5340227979084715,0.7010188223238989,14100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,48,0.0,0.0,0.40999341486304486,0.09883805711469688,64.23849597511938,16.21562547582043,128.85933305384552,31.736589724874115,1.0219531984069268,0.04723800718822335,0.1622261077180957,0.02603014670097999,0.74407565867409,0.046154633341743204,0.2124533225910224,0.024514356160444395,2.5398108271891133,0.702178213330286,14400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,49,0.0,0.0,0.41012119955708676,0.09991211350604334,64.187389573102,16.179674927524047,128.6173981013552,33.191205738832736,1.0177925604869045,0.05681057854087011,0.14379097331295815,0.011537248023752151,0.7439253797972813,0.04598104424470366,0.21236381649277156,0.02439358769767294,2.537740455080288,0.7049634678101664,14700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,50,0.0,0.0,0.4119492316404534,0.09837964586672514,64.19346673323078,16.189567342686143,128.19332951142647,31.42894935128834,1.0170715501413818,0.05266959365464344,0.15751288956441134,0.02164679957937695,0.7436435718985204,0.04606936067648539,0.21221998043489704,0.02445225153257796,2.5361122682027735,0.7063336406137861,15000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,51,0.0,0.0,0.40824560534665666,0.09956646989202712,64.17124720175634,16.171992352267875,128.42122806480916,32.730389929527846,1.0167892036485906,0.0571663133508375,0.15954607981995608,0.028390219526557094,0.7445049970857874,0.04596248485801625,0.21267306603641276,0.02444029629129773,2.536481653922352,0.7076030061664865,15300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,52,0.0,0.0,0.40918305876513894,0.09852638499109742,64.14827816525602,16.148428088853624,128.88810298833377,32.719759357818205,1.020704047846618,0.06379608579045119,0.15918472828439015,0.02749132679044965,0.7439655690635407,0.04538239613679216,0.21235853217964623,0.02409938109803827,2.5416621414264324,0.7128034494464203,15600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,53,0.0,0.0,0.40945583889179166,0.09976568842059098,64.16999127978968,16.166828906743252,127.28571571204854,32.35074978039943,1.0079905781678389,0.04762357713452144,0.15706972793983087,0.020627178041000754,0.7440382600756541,0.04598215144917187,0.2124229334231667,0.02438569403545586,2.544189880885397,0.7187609896903315,15900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,54,0.0,0.0,0.41101132570192556,0.10197739445769352,64.14810385669321,16.16739967273866,128.6757509132417,32.83804695088977,1.0187085604890533,0.060335823606732265,0.15956516688734676,0.016629810156332418,0.7447062132437006,0.046104125217996145,0.21278365349309328,0.024477066376041932,2.541746343697672,0.7153162583293345,16200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,55,0.0,0.0,0.4108069084782479,0.0993234972134635,64.15235913245837,16.17363401897417,128.52614258677443,33.01424644676818,1.0172224500521005,0.054656305325198266,0.15174020256694715,0.017396669481431374,0.7447335415155703,0.046862211137952726,0.21283466505696297,0.024883901737987955,2.5402480460006323,0.7090834553473918,16500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,56,0.0,0.0,0.4127999004595071,0.09815470603538055,64.17642581721495,16.207859332663332,127.91999990391218,32.1285316176027,1.0135772169345567,0.057634275524069495,0.16308580036481315,0.018914277909390067,0.7440950754571355,0.04729061815813141,0.21251587199942534,0.02508434187278186,2.5341479845198607,0.716695210489327,16800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,57,0.0,0.0,0.4134600694738454,0.09694672768449712,64.20916146111635,16.21708645034261,127.72513860101765,31.24552397992167,1.0133371295287232,0.06102054603448175,0.15722917725056398,0.026110412372494268,0.7437805311078102,0.047559872203515284,0.21236159137538752,0.02520969476090524,2.5301428569791407,0.7111394940258856,17100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,58,0.0,0.0,0.41311596287098257,0.09541644479573227,64.24510332612915,16.25068756500635,128.05001837040717,31.061434714035013,1.0163071197775264,0.05972633507583766,0.15066352427829102,0.01442333827605252,0.7436324979231586,0.047467842735782646,0.2122775635963594,0.02514070692289363,2.526832105600478,0.7061534923069697,17400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,59,0.0,0.0,0.41297158709550086,0.0980821698344831,64.24055233458856,16.24021139000809,128.4083572752473,32.757503273177036,1.0166918007990762,0.053670387797201666,0.1603058240535768,0.02329493154333922,0.7437146452838646,0.047549926101915024,0.2123248185719219,0.025182736058062257,2.5235169937912563,0.710553260311137,17700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,60,0.0,0.0,0.4140707121867896,0.09982390887046202,64.24153996920658,16.228752245426698,128.2987642137451,32.57371782203584,1.0159376942109806,0.05972794089834065,0.15831348419722852,0.03192830194801332,0.7441735609931067,0.047629952731729215,0.2125757945460927,0.025291998876896954,2.529688150856618,0.7092977538814598,18000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,61,0.0,0.0,0.41510468984843785,0.10387133411886756,64.25625058650772,16.19942310565364,128.27506829108432,31.743201505647257,1.017155346628185,0.05669436466056959,0.16095003240846464,0.03207515403713194,0.7442491787385339,0.047525474314262406,0.21261113959578798,0.025243445210759625,2.5334846162559996,0.7049060290331107,18300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,62,0.0,0.0,0.41615466579369303,0.10691038283564715,64.22580888824368,16.205619229767183,128.98128353773035,33.52603630496371,1.020343220063637,0.05775356972977976,0.15583365978859107,0.024034656685000235,0.7436983527098724,0.04718885751135773,0.2123001255966419,0.025012100315983655,2.5299800063915163,0.7039653958746948,18600.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,63,0.0,0.0,0.4167744007386718,0.10393385333522359,64.24626498500406,16.2022857350241,128.65723177008246,32.74567303950389,1.0189396865524423,0.04809273723805148,0.15645723959736654,0.02712374757605769,0.7437937739336078,0.04746337442713249,0.21236492010640293,0.025173504059786817,2.528630580460532,0.7023036766686923,18900.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,64,0.0,0.0,0.4179205907494956,0.10487435337659119,64.22518817192505,16.172886017475573,127.32650414085215,32.35711277035357,1.0082945879347593,0.05557965421359544,0.15166205727324988,0.02788612575203597,0.7439877754226222,0.04738180896578361,0.2124661556914885,0.02516981515396893,2.5255899058595452,0.6998382842382705,19200.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,65,0.0,0.0,0.41737161399033934,0.10559583772519278,64.23860211165909,16.172840436995333,128.45270841823816,32.47235925670722,1.0174616130823324,0.04776540836951096,0.15780944470053596,0.024137503055390398,0.7445627914786639,0.04699917356141066,0.21275394916593546,0.025000944868990464,2.524046979256817,0.7032905781689243,19500.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,66,0.0,0.0,0.41794075942570813,0.1074788780643823,64.2678285615444,16.195657332825785,127.4783293157565,32.18569381034517,1.0098471613894866,0.052724440221874856,0.15017971182801731,0.023551575637624885,0.7446637219793093,0.046613856004714474,0.21279137737302514,0.024834603691510828,2.5208859195030833,0.700956318905571,19800.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,67,0.0,0.0,0.420897060493542,0.10601170283741088,64.25086589382578,16.178659054260972,128.09765907913544,32.763787419312244,1.0140547680207281,0.052289787411947994,0.16027084955022466,0.020999810143373904,0.7443326691202468,0.046633974576388855,0.21261601813846123,0.02482743239201932,2.5186334786097473,0.7067415326909335,20100.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,68,0.0,0.0,0.41990854725280136,0.10742289867196028,64.25023977943461,16.17979851430756,128.20679818203956,31.115631484397056,1.017691038279334,0.06295388299735254,0.15347788770022638,0.008014489181387616,0.7447745449880981,0.04669671702932317,0.21285691262188106,0.024921041459390066,2.520112517307169,0.6992570008208605,20400.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,69,0.0,0.0,0.4186288701257549,0.10542849867717694,64.26255447059788,16.186247595213224,128.89772509253518,33.291389140938975,1.020200313639188,0.052751288812208676,0.15031825466272902,0.02496318698966847,0.7452648409396498,0.04668671922117325,0.21312102998292862,0.02498760079969937,2.5179146679442583,0.6984331848660116,20700.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,70,0.0,0.0,0.4210152700191897,0.10370511789821268,64.25648518555938,16.172063245176926,129.2136565099157,32.30241394842305,1.024182924584808,0.054317393174133866,0.1634493003642353,0.024623520394128108,0.7455541052631205,0.04621341186786561,0.2132533332056422,0.024761926678468806,2.518050156587628,0.7015371312882331,21000.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
Accumulate,71,0.0,0.0,0.42087775424171864,0.10672949155677713,64.2438977056254,16.137913628359918,129.4009251883233,32.43974291899953,1.0253928196087696,0.06160133976119158,0.16140878579102896,0.02474248999498695,0.7456565851244017,0.04663237307939184,0.21332690983097197,0.02497045569989498,2.512566188710085,0.6992595395387635,21300.0,0.0,3.0,1.5811388300841898,686.8,803.9674744664737
